"lang"
{
"Language"	"danish"
"#commentary\prtl-Comment080.wav"	"[Realm Lovejoy] Selv om Portal ikke skulle være et rent kampspil, ville vi i det mindste tilføje et mindre kampelement. Efter et par mindre heldige forsøg på at finde dette \"mindre kampelement\", besluttede vi at tårnene var et godt kompromis. Man kan vinde over tårnene vha. vanskelige portalmanøvrer, men man kan også bruge en mere direkte og aggressiv metode."
"[english]#commentary\prtl-Comment080.wav"	"[Realm Lovejoy] Even though we didn't want Portal to be too combat heavy, we wanted to add at least a light combat mechanic. After a few less-than-successful attempts to actually realize this 'light combat' concept, we settled on turrets as a good compromise. The turrets can be defeated with tricky portal maneuvers, but they're also susceptible to a more straightforward berserker approach."
"#commentary\prtl-Comment083.wav"	"[Jeep Barnett] Ledsagerkubens frygtelige endeligt har to formål: Det gør den allerede uhyggelige kunstige intelligens endnu mere uhyggelig, samtidig med at spillerne lærer at bruge krematorieovnen, som er en af nøglekomponenterne i den sidste spillerunde. Det får dramatiske følger, da spillerne senere kan hævne tabet af deres god ven, ledsagerkuben, ved at komme nogle af den kunstige intelligens' vigtigste dele i en krematorieovn af præcis samme type."
"[english]#commentary\prtl-Comment083.wav"	"[Jeep Barnett] The awful end of the companion cube serves a dual purpose: it adds a lot more sinister character to our already pretty sinister AI while simultaneously training players to use the incinerator, a key component of the final level. The training has a nice dramatic payoff, since players later get to avenge the death of their good friend the companion cube by stuffing some of the AI's important parts into exactly the same type of incinerator."
"#commentary\prtl-Comment084.wav"	"[Chet Faliszek] Vi designede dette rum således, at spillerne skulle bruge en kasse som skjold, men mange af dem opfattede det som en opgave, hvor man skulle undgå energibolden vha. timing, og lod derfor kassen ligge. Det problem løste vi for en stor dels vedkommende ved at lade den kunstige intelligens tale om kassen. Faktisk talte den rigtig meget om den. Så snart det skete, holdt spillerne op med at lade kassen ligge og ville i stedet ikke lade den ude af syne. Da vi ikke ville have, at spillerne slæbte rundt på en kasse under resten af spillet, tilføjede vi en episode sidst i spillerunden, hvor de bliver tvunget til at dræbe kassen."
"[english]#commentary\prtl-Comment084.wav"	"[Chet Faliszek] We designed this hall so that players had to use a box as a shield, but many playtesters read it as an 'avoid-the-energy-ball' timing puzzle, and simply left the box behind. We solved this, in large part, by having the AI talk about the box. A lot. Once the dialog went in, playtesters went from routinely abandoning the box to never wanting it to leave their side. Since we weren't going to make players lug a box around for the rest of the game, we added a scene at the end of the level where players are forced to kill the box."
"#commentary\prtl-Comment094.wav"	"[Paul Graham] Nogle gange kan små detaljer gøre en stor forskel. F.eks. måtte vi føje den venstre side til denne mur for at give spillerne en ide om, hvor tyk den er. Før vi gjorde det, troede spillerne ofte, at salen pludselig var blevet usandsynligt smal, hvorefter de gik i panik og holdt op med at tage rationelle beslutninger."
"[english]#commentary\prtl-Comment094.wav"	"[Paul Graham] Sometimes little details make a huge difference. For instance, we had to add the left side to this wall to give players a visual representation of how thick it is. Without it, playtesters frequently thought the hall had just gotten impossibly narrower, panicked, and stopped making rational decisions."
"#commentary\prtl-Comment095.wav"	"[Erik Wolpaw] Før spillerne undslipper ildstedet, er den kunstige intelligens' replikker computeragtige og monotone. Herefter bliver GLaDOS imidlertid stadig mere udtryksfuld, indtil hun til sidst gennemgår et helt virvar af følelser. Derfor krævede denne rolle en skuespiller, som kunne efterligne den computergenererede stemme og samtidig give den personlighed. Og da vi havde planlagt, at spillet skulle ende med en sang, skulle hun også kunne synge. Den valgte skuespiller, Ellen McLain, er en enestående imitator, en fantastisk skuespiller og har desuden gennemgået klassisk træning som operasopran. Så det gik ret godt."
"[english]#commentary\prtl-Comment095.wav"	"[Erik Wolpaw] Before the player escapes the fire pit, the AI dialog is all delivered in a computerized monotone. After the escape, however, GLaDOS gets progressively more expressive until, by the end, she's cycling through a whole mess of emotions. The role required an actor capable of mimicking the computer-generated voice while still infusing it with some real character. And since we planned to end the game with a song, she also needed to have a good singing voice. The woman we cast, Ellen McClane, is a great mimic, a terrific actor, and a classically trained operatic soprano. So that worked out pretty good."
"#commentary\prtl-Comment096.wav"	"[Realm Lovejoy] Efter flugten lader vi spillerne løse en opgave i et gammelt kammer på en ny måde. Ved således at genintroducere et velkendt sted med en opgave, som nu kan løses på en \"forkert\" måde, giver vi spillerne indtryk af, at de snyder systemet, mens de finder deres egen vej gennem anlægget."
"[english]#commentary\prtl-Comment096.wav"	"[Realm Lovejoy] After players escape, we let them solve an old chamber in a new way. This reintroduction of a familiar space, which can now be solved in an 'incorrect' way, helps convey the sense that players are cheating the system while forging their own path through the facility."
"#commentary\prtl-Comment097.wav"	"[Garret Rickey] Med platformene i bevægelse kan vi tvinge spillerne til at løse opgaver under tidspres. En række enkle beslutninger føles langt mere spændende, hvis de tages under tidspres, hvilket står i kontrast til de fleste opgaver i Portal, da spillerne typisk har god tid til at løse dem. Opgaver, som ikke skal løses under tidspres, kan være mere komplekse, men de bliver også mindre dramatiske."
"[english]#commentary\prtl-Comment097.wav"	"[Garret Rickey] We use these moving platforms to add time pressure to puzzles. A sequence of simple decisions feels much more climactic under time pressure, in contrast to most puzzles in Portal which can be solved at the players' leisure. Puzzles that aren't time bound can be more complex, but at the expense of being less dramatic."
"#commentary\prtl-Comment098.wav"	"[Kim Swift] I disse nye områder brugte vi ikke de overflader, som spillerne kendte. Det var nødvendigt at lære dem reglerne for, hvilke nye overflader man kan placere portaler på, og hvilke overflader de ikke kan placeres på. Derfor skabte vi dette område for både at vise spillerne, at de er nået til anlæggets indre, og for på ny at lære dem, hvilke overflader portalerne kan placeres på."
"[english]#commentary\prtl-Comment098.wav"	"[Kim Swift] In these new areas, we weren't using the surfaces the player is familiar with.  The rules for which new surfaces portals can be placed on and which surfaces are off-limits, needed to be taught.  So we created this area both to show the player they have escaped into the 'guts' of the facility and to re-train them in which surfaces are valid for portal placement."
"#commentary\prtl-Comment101.wav"	"[Ellen McLain: GLaDOS' stemme]	Jeg fik at vide, at, du ved, at Valves grundidé er, at alt... alt er planlagt. Alt er fastlagt på forhånd. Det kunne bare ikke være mere forkert. Fordi: Den oprindelige idé påbegyndes, og så sender de en skuespiller i studiet og siger, du ved, \"Sig de her ord for os, lav den her computergenererede stemme for os.\" Ok, det gør jeg. Nå, men det giver så skaberne andre idéer. Og det... det er en dynamisk proces; Man bevæger sig fra én idé til den næste idé."
"[english]#commentary\prtl-Comment101.wav"	"[Ellen McLain: Voice of GLaDOS]	I know that I was told that, you know, sort of the idea of Valve is that everything... Everything is planned. Everything is worked out in advance. But that's a big, fat lie.  Because: The initial idea is started, and they bring an actor into the studio and they say, you know, 'Say these words for us, say this computer generated voice for us.' Okay, I'll do that. Well, then, that gives the creators other ideas. And it's... It's a rolling process; You roll from one idea into the next idea."
"#commentary\prtl-Comment102.wav"	"[Ellen McLain: GLaDOS' stemme]	I begyndelsen, da jeg kom ind, skulle jeg egentlig bare genskabe lyden af en computergenereret stemme. Bare genskabe den. Og det gjorde jeg. Der var ingen følelser i det; Jeg lyttede bare til lyden af computeren, og så gentog jeg det, jeg hørte. Men som spillet fortsatte, skulle jeg lægge stadigt flere følelser i computeren, i GLaDOS. Og hun udviklede sig til en meget sød, passiv-aggressiv person."
"[english]#commentary\prtl-Comment102.wav"	"[Ellen McLain: Voice of GLaDOS]	In the beginning, when I came in, I was just supposed to recreate the sound of a computer-generated voice. Just recreate it. And that's what I did. And there was no emotion involved; I just listened to the sound of the computer, and I repeated what I heard. But as the game continued, I was supposed to get more and more emotion into the computer, into GLaDOS. And she developed into a very sweet, passive-aggressive person."
"#commentary\prtl-Comment103.wav"	"[Ellen McLain: GLaDOS' stemme]	Som skuespiller, du ved, kommer du ind, du gør det, du får besked på - man vil jo gerne tjene sine penge. Og nogle gange får man gode instruktioner, mens man andre gange ikke får gode instruktioner. Det er bare lige meget. Og det fortæller man helt sikkert ikke prodiktionsteamet noget om. Men man kommer ind, og de, du ved, de gi'r dig en lam linje at læse. Og så skal man finde følelsesmæssige værdier i det. Men det er ikke, hvad det her team gjorde. De kunne f.eks. finde på at komme ind, [og give mig instruktionen] \"eksplosivt fortørnet\". Det er en vidunderlig instruktion for en skuespiller. Så jeg må indrømme, at jeg faldt for produktionsteamet. For jeg får så ofte dårlig instruktion. Men denne gang, blev jeg faktisk instrueret og havde det sjovt hver eneste gang."
"[english]#commentary\prtl-Comment103.wav"	"[Ellen McLain: Voice of GLaDOS]	As an actor, you know, you come in, you do what you're told; You want to make your money. And sometimes you get good direction, and sometimes you don't get good direction. But it doesn't matter. And you certainly don't tell the production team any of this. But you come in and they'll, you know, they'll give you a lame line reading. And you're supposed to find some emotional value in that. But this is not what this team did. They would come in, for example, [and give me the direction] 'explosively indignant'. That's a wonderful direction for an actor. So, I must say that the production team won me over. Because so often I get bogus direction. But this time, I was actually directed and had fun at all the sessions."
"#commentary\prtl-Comment104.wav"	"[Ellen McLain: GLaDOS' stemme]	Sarkasme. GLaDOS er tit sarkastisk. Og det er bare så sjovt! Men mens jeg forsøgte at gøre det, altså forsøgte at indbygge alle disse følelser, skulle jeg stadig bibeholde computerlyden og bevare udtalen i gentagede sætninger. Du ved: \"Aperture Science\" og \"The Enrichment Center\"."
"[english]#commentary\prtl-Comment104.wav"	"[Ellen McLain: Voice of GLaDOS]	Sarcasm. GLaDOS is sarcastic a lot. And that's so much fun! But while I was trying to do this, trying to build in all these emotions, I still had to maintain the computer sound and maintain the pronunciation of repeated phrases. You know: 'Aperture Science' and 'The Enrichment Center'."
"#commentary\prtl-Comment105.wav"	"[Ellen McLain: GLaDOS' stemme]	Jeg besøgte Portals, øøh... jeg googlede \"Portal in-game\" og så traileren. Og jeg var bare vild med den! Jeg kunne ikke få nok af min egen stemme! [Latter] Og som jeg fortalte produktionsteamet, har jeg aldrig spillet et computerspil i hele mit liv. Men jeg vil spille det her! [Latter]"
"[english]#commentary\prtl-Comment105.wav"	"[Ellen McLain: Voice of GLaDOS]	I went to Portal's, umm... I Googled 'Portal in-game,' and I went to the trailer. And I just loved it! I loved hearing my voice! [Laughter] And as I told the production team, I have never played a computer game in my life. But I want to play this one! [Laughter]"
"#commentary\prtl-Comment106.wav"	"[Ellen McLain: GLaDOS' stemme]	I lydboksen har man kun kontakt til produktionsteamet via et samtaleanlæg. Og de kan tale om én, uden at man kan høre dem. Men stoler bare på, at de er venlige. Og, du ved, de... de trykker på en knap og siger et eller andet til mig. De giver instruktioner. \"Nej, det var ikke rigtigt. Prøv igen. Læs det tre gange til.\" Og mange gange sker der det, at de... de spiller den computergenererede lyd for mig på en linje. Og så skal jeg genskabe det tre gange, mens instruktøren siger, \"Ok, ja, du ved, mere sarkastisk\", eller \"mere vredt\" eller, eller \"mere irriteret\". Så: Man står i boksen time efter time efter time. De er altid meget rare; man får vand med derind og måske en blyant, så man kan tage et par notater. Og man vil naturligvis gøre det interessant, så de hyrer én igen!"
"[english]#commentary\prtl-Comment106.wav"	"[Ellen McLain: Voice of GLaDOS]	In the sound booth, you're only connected to the production team by an intercom. And they can talk about you, and you don't know what they're saying. But you trust that they're being kind. And, you know, they'll... They'll push a button and then they'll say something to me. They say a direction. 'No, that wasn't right. Do it again. Give us three more reads.'  And a lot of time what happens is they'll... They would play the computer-generated sound for me on one line. And then I'm supposed to recreate that three times with the director saying, 'Ok, well, you know, more sarcastic,' or, 'More angry,' or, or, 'More irritated.' So: You stand in the booth hour after hour after hour. They're always very nice; they let you have water in here, and maybe a pencil to take a few notes. And of course you want it to be interesting, because you want them to hire you again!"
"#commentary\prtl-Comment107.wav"	"[Ellen McLain: GLaDOS' stemme]	Så da de fortalte, at der skulle være en sang til sidst, tænkte jeg, ok, hvem skal skrive sangen? Og så fortalte de, at der skulle være en sang af Jonathan Coulton. Og jeg lyttede til en sang, som Jonathan havde skrevet, og den var hyleskæg, meget godt fundet på. På det tidspunkt tænkte jeg, tja, det skal nok gå. Men jeg er operasanger, så jeg synger normalt: [operasang]. Og jeg tænkte, hm, mon jeg kan ramme den rette stil for sangen? Jeg var naturligvis bekymret. Men så sendte de mig en mp3-fil med sangen før indspilningen. Jeg lyttede til den, som Jonathan sang den. Jeg elskede bare den lille sang. Derhjemme, mens jeg øvede mig på den lille sang, forsøgte jeg, du ved, at komme tilbage til GLaDOS' stemme. Du ved: \"Aperture Science...\" den her lille passiv-aggressive computer, som er helt alene, indtil folk forsøger at komme ind og myrde hende. Hun bliver naturligvis sur! Men hun virker til... hun virker til at være meget glad for kage. Og... og jeg vil spille spillet, fordi jeg gerne vil genskabe kageopskriften. Og så skrive \"Portal\" på den og servere den for mine venner, når de kommer på besøg."
"[english]#commentary\prtl-Comment107.wav"	"[Ellen McLain: Voice of GLaDOS]	So when they told me that there was going to be a song at the end, I thought, well, allright, who's going to write the song? And they told me there was going to be a song written by Jonathan Coulton. And I listened to a song that Jonathan had written, and it was very funny, very clever. So, I thought at that point, well, you know, this'll be okay. But I am an opera singer, so usually I sing: [opera singing]. And I thought, well, will I be able to have the right style for the song? So I was concerned. But then before the recording, they sent me an mp3 file of the song. And I listened to it with Jonathan singing it. But I loved the little song. And at home, as I practiced the little song, I tried to, you know, get back to GLaDOS's voice. You know: 'Aperture Science...' Just this tiny little passive-aggressive computer who's all alone until people try to come in and murder her. So of course she gets upset! But she seems... She seems to have this real affinity for cake. And... And I want to play the game because I want to recreate the cake recipe. And then put 'Portal' on it, and be able to serve it to my friends when they come over to my house."
}
}
