"lang"
{
"Language"	"russian"
"[english]portal.03_part1_entry-1"	"<clr:219,112,147><I>While safety is one of many Enrichment Center goals, the Aperture Science High Energy Pellet, seen to the left of the chamber, can and has caused permanent disabilities such as vaporization."
"portal.glados.escape_02_miscbabble-15"	"<clr:219,112,147><I>А кто испечет торт, если меня не станет? Ты?"
"[english]portal.glados.escape_02_miscbabble-15"	"<clr:219,112,147><I>Who's gonna make the cake when I'm gone? You?"
"portal.01_part1_get_portal_gun-2"	"<clr:219,112,147><I>С его помощью можно открывать порталы."
"[english]portal.01_part1_get_portal_gun-2"	"<clr:219,112,147><I>With it, you can create your own portals."
"portal.glados.core_destroy1_01"	"<clr:219,112,147><I>Ты что, издеваешься?"
"[english]portal.glados.core_destroy1_01"	"<clr:219,112,147><I>You are kidding me."
"portal.escape_00_part1_nag06-1"	"<clr:219,112,147><I>Ты не сможешь мне навредить."
"[english]portal.escape_00_part1_nag06-1"	"<clr:219,112,147><I>You can't hurt me."
"portal.glados.supprise_3_2_1"	"<clr:219,112,147><I>Ты сама приняла решение. У меня для тебя есть сюрприз. Активация сюрприза через пять секунд. Четыре…"
"[english]portal.glados.supprise_3_2_1"	"<clr:219,112,147><I>You chose this path. Now I have a surprise for you. Deploying surprise in Five. Four."
"portal.13_part1_end-1"	"<clr:219,112,147><I>Испытание пройдено! Ваш приятель-куб принес вам удачу."
"[english]portal.13_part1_end-1"	"<clr:219,112,147><I>You did it! The Weighted Companion Cube certainly brought you good luck."
"portal.escape_01_part1_nag05-1"	"<clr:219,112,147><I>А тебе все равно. Да?"
"[english]portal.escape_01_part1_nag05-1"	"<clr:219,112,147><I>You don't even care. Do you?"
"portal.glados.escape_02_miscbabble-05"	"<clr:219,112,147><I>А тебе все равно. Да?"
"[english]portal.glados.escape_02_miscbabble-05"	"<clr:219,112,147><I>You don't even care. Do you?"
"portal.13_part1_euthanized-1"	"<clr:219,112,147><I>Вы умертвили своего верного приятеля-кубика быстрее, чем кто-либо из предыдущих испытуемых. Это рекорд."
"[english]portal.13_part1_euthanized-1"	"<clr:219,112,147><I>You euthanized your faithful Companion Cube more quickly than any test subject on record. Congratulations."
"portal.escape_00_part1_nag05-1"	"<clr:219,112,147><I>Знаешь, ты ведь ещё не сбежала."
"[english]portal.escape_00_part1_nag05-1"	"<clr:219,112,147><I>You haven't escaped, you know."
"escape_nags_01"	"<clr:219,112,147><I>На следующем пересечении сверни налево."
"[english]escape_nags_01"	"<clr:219,112,147><I>You need to make a left at the next junction."
"escape_nags_02"	"<clr:219,112,147><I>На следующем пересечении сверни направо."
"[english]escape_nags_02"	"<clr:219,112,147><I>You need to make a right at the next junction."
"portal.glados.escape_02_miscbabble-13"	"<clr:219,112,147><I>А вот для тебя встреча с ними будет далеко не такой приятной."
"[english]portal.glados.escape_02_miscbabble-13"	"<clr:219,112,147><I>You on the other hand, are going to find its deadliness a lot less funny."
"portal.escape_01_part1_nag08-1"	"<clr:219,112,147><I>Нужно было сворачивать налево."
"[english]portal.escape_01_part1_nag08-1"	"<clr:219,112,147><I>You should have turned left before."
"portal.escape_00_part1_nag11-1"	"<clr:219,112,147><I>Тебе нельзя здесь находиться. Это небезопасно."
"[english]portal.escape_00_part1_nag11-1"	"<clr:219,112,147><I>You shouldn't be here. This isn't safe for you."
"portal.glados.core_destroy4_11"	"<clr:219,112,147><I>Вся твоя жизнь была ошибкой в подсчетах. Ошибкой, которую я собираюсь подправить."
"[english]portal.glados.core_destroy4_11"	"<clr:219,112,147><I>Your entire life has been a mathematical error. A mathematical error I'm about to correct."
"portal.00_part1_entry-3"	"<clr:219,112,147><I>Анализ особенностей вашего организма завершен. Мы готовы приступить к опытам."
"[english]portal.00_part1_entry-3"	"<clr:219,112,147><I>Your specimen has been processed and we are now ready to begin the test proper."
"portal.02_part1_entry-2"	"<clr:219,112,147><I>Вы делаете успехи."
"[english]portal.02_part1_entry-2"	"<clr:219,112,147><I>You're doing quite well."
"portal.01_part1_entry-1"	"<clr:219,112,147><I>Очень хорошо!"
"[english]portal.01_part1_entry-1"	"<clr:219,112,147><I>You're doing very well!"
"portal.glados.core_destroy2_04"	"<clr:219,112,147><I>Но не стану тебе рассказывать. Ты быстрее узнаешь на собственном опыте."
"[english]portal.glados.core_destroy2_04"	"<clr:219,112,147><I>You're going to find out first hand before I'd finish explaining it, though, so I won't bother."
"portal.escape_01_part1_nag01-1"	"<clr:219,112,147><I>Ты нехороший человек. Ты сама это понимаешь, правда?"
"[english]portal.escape_01_part1_nag01-1"	"<clr:219,112,147><I>You're not a good person. You know that, right?"
"portal.escape_00_part1_nag07-1"	"<clr:219,112,147><I>Ты идешь не туда."
"[english]portal.escape_00_part1_nag07-1"	"<clr:219,112,147><I>You're not going the right way."
"portal.glados.core_destroy3_07"	"<clr:219,112,147><I>Ты не умна. Не образована. Не обладаешь ученой степенью. У тебя нет даже постоянной работы. Как ты дошла до такой жизни?"
"[english]portal.glados.core_destroy3_07"	"<clr:219,112,147><I>You're not smart. You're not a scientist. You're not a doctor. You're not even a fulltime employee. Where did your life go so wrong?"
"portal.glados.core_destroy4_09"	"<clr:219,112,147><I>Ты довольно активно шевелишься, но на самом деле ты мертва."
