"lang"
{
"Language"	"spanish"
"#commentary\prtl-Comment084.wav"	"[Chet Faliszek] Diseñamos esta sala para que los jugadores tuvieran que utilizar la caja como escudo, pero muchos miembros del equipo de pruebas entendieron que se trataba de un rompecabezas contrarreloj en el que debían evitar la bola de energía y se limitaban a dejar atrás la caja. Para solucionarlo tuvimos que hacer que la IA hablara sobre la caja. Y que hablara mucho. Una vez terminado el discurso, los jugadores del equipo de pruebas pasaron de dejar siempre la caja abandonada a no querer separarse de ella. Como no queríamos que los jugadores cargaran con la caja durante el resto del juego, añadimos una escena al final del nivel en el que los jugadores se ven obligados a acabar con ella."
"[english]#commentary\prtl-Comment084.wav"	"[Chet Faliszek] We designed this hall so that players had to use a box as a shield, but many playtesters read it as an 'avoid-the-energy-ball' timing puzzle, and simply left the box behind. We solved this, in large part, by having the AI talk about the box. A lot. Once the dialog went in, playtesters went from routinely abandoning the box to never wanting it to leave their side. Since we weren't going to make players lug a box around for the rest of the game, we added a scene at the end of the level where players are forced to kill the box."
"#commentary\prtl-Comment094.wav"	"[Paul Graham] En ocasiones, un pequeño detalle marca una gran diferencia. Por ejemplo, tuvimos que añadir el lado izquierdo de esta pared para que los jugadores se hicieran una idea visual de su grosor. Sin ella, los jugadores del equipo de pruebas solían pensar que la sala se había vuelto absurdamente estrecha, caían presas de la confusión y dejaban de tomar decisiones racionales."
"[english]#commentary\prtl-Comment094.wav"	"[Paul Graham] Sometimes little details make a huge difference. For instance, we had to add the left side to this wall to give players a visual representation of how thick it is. Without it, playtesters frequently thought the hall had just gotten impossibly narrower, panicked, and stopped making rational decisions."
"#commentary\prtl-Comment095.wav"	"[Erik Wolpaw] Antes de que el jugador escape al foso de fuego, la IA pronuncia todo el diálogo en un único tono computerizado. Sin embargo, tras la huida, GLaDOS aumenta su expresividad de forma progresiva hasta que, al final, pasa por un remolino de emociones encontradas. Este papel debía recaer en una actriz capaz de imitar una voz generada por un ordenador y, al mismo tiempo, dotarla de auténtica personalidad. Además, nuestro plan era culminar el juego con una canción, por lo que también debía saber cantar. La actriz elegida, Ellen McLain, es una gran imitadora, una maravillosa actriz y, además, ha recibido una formación clásica como soprano de ópera. Como era de esperar, todo fue sobre ruedas."
"[english]#commentary\prtl-Comment095.wav"	"[Erik Wolpaw] Before the player escapes the fire pit, the AI dialog is all delivered in a computerized monotone. After the escape, however, GLaDOS gets progressively more expressive until, by the end, she's cycling through a whole mess of emotions. The role required an actor capable of mimicking the computer-generated voice while still infusing it with some real character. And since we planned to end the game with a song, she also needed to have a good singing voice. The woman we cast, Ellen McClane, is a great mimic, a terrific actor, and a classically trained operatic soprano. So that worked out pretty good."
"#commentary\prtl-Comment096.wav"	"[Realm Lovejoy] Cuando los jugadores escapaban, permitíamos que solucionaran las cámaras anteriores de formas nuevas. Esta reintroducción de un espacio conocido, que ahora se puede resolver de forma \"incorrecta\", permite que los jugadores tengan la sensación de que están engañando al sistema al tiempo que se abren su proprio camino a través de las instalaciones."
"[english]#commentary\prtl-Comment096.wav"	"[Realm Lovejoy] After players escape, we let them solve an old chamber in a new way. This reintroduction of a familiar space, which can now be solved in an 'incorrect' way, helps convey the sense that players are cheating the system while forging their own path through the facility."
"#commentary\prtl-Comment097.wav"	"[Garret Rickey] Utilizamos estas plataformas móviles para añadir la dificultad de la presión del tiempo a los rompecabezas. Una secuencia de decisiones sencillas resulta más memorable bajo la presión del límite de tiempo, a diferencia de la mayoría de rompecabezas de Portal, que el jugador puede solucionar sin prisa ninguna. Los rompecabezas sin límite de tiempo pueden resultar más complejos, pero a costa de resultar menos dramáticos."
"[english]#commentary\prtl-Comment097.wav"	"[Garret Rickey] We use these moving platforms to add time pressure to puzzles. A sequence of simple decisions feels much more climactic under time pressure, in contrast to most puzzles in Portal which can be solved at the players' leisure. Puzzles that aren't time bound can be more complex, but at the expense of being less dramatic."
"#commentary\prtl-Comment098.wav"	"[Kim Swift] En estas nuevas zonas, no usábamos las superficies con las que los jugadores estaban familiarizados. Era necesario enseñar las normas sobre las superficies nuevas en las que se pueden crear portales y las que no. Así que creamos esta zona con un doble objetivo: mostrar al jugador que ha escapado hacia las entrañas de las instalaciones y volver a entrenarle en relación a las superficies aptas para la creación de portales."
"[english]#commentary\prtl-Comment098.wav"	"[Kim Swift] In these new areas, we weren't using the surfaces the player is familiar with.  The rules for which new surfaces portals can be placed on and which surfaces are off-limits, needed to be taught.  So we created this area both to show the player they have escaped into the 'guts' of the facility and to re-train them in which surfaces are valid for portal placement."
"#commentary\prtl-Comment101.wav"	"[Ellen McLain: voz de GLaDOS]	Sé que me comentaron que, ya sabes, básicamente Valve lo tiene todo.... todo planeado. Lo tienen todo listo con mucha antelación. Pero es mentira. Y de las gordas. El caso es que tienen su idea inicial, traen al actor al estudio y dicen \"pronuncia estas palabras, di lo que dice esta voz generada por ordenador\". Y tú dices, \"vale, lo haré\". Pero entonces, llega otro del equipo y se le ocurren nuevas ideas. Entonces.... bueno, el proceso está en continua transformación.... pasas de una idea a la siguiente."
"[english]#commentary\prtl-Comment101.wav"	"[Ellen McLain: Voice of GLaDOS]	I know that I was told that, you know, sort of the idea of Valve is that everything... Everything is planned. Everything is worked out in advance. But that's a big, fat lie.  Because: The initial idea is started, and they bring an actor into the studio and they say, you know, 'Say these words for us, say this computer generated voice for us.' Okay, I'll do that. Well, then, that gives the creators other ideas. And it's... It's a rolling process; You roll from one idea into the next idea."
"#commentary\prtl-Comment102.wav"	"[Ellen McLain: voz de GLaDOS]	Al principio, cuando me uní al proyecto, se suponía que sólo tenía que recrear el sonido de una voz generada por ordenador. Tan sólo recrearlo. Y eso hice. No le puse nada de emoción, simplemente escuché el sonido del ordenador y repetí lo que estaba oyendo. Sin embargo, a medida que el juego avanzaba, se suponía que debía ir incorporando más emociones al ordenador, a GLaDOS. Fue convirtiéndose en una especie de dulce personalidad bipolar, pasiva-agresiva."
"[english]#commentary\prtl-Comment102.wav"	"[Ellen McLain: Voice of GLaDOS]	In the beginning, when I came in, I was just supposed to recreate the sound of a computer-generated voice. Just recreate it. And that's what I did. And there was no emotion involved; I just listened to the sound of the computer, and I repeated what I heard. But as the game continued, I was supposed to get more and more emotion into the computer, into GLaDOS. And she developed into a very sweet, passive-aggressive person."
"#commentary\prtl-Comment103.wav"	"[Ellen McLain: voz de GLaDOS]	Como actor, en fin, haces lo que te dicen... estás ahí para ganarte el pan. A veces te dan unas buenas indicaciones, y a veces no. Pero eso no importa. Por supuesto, todo esto no se lo dices al equipo de producción. En fin, que llegas y te dan un guión de lo más bobalicón. Y tú se supone que debes buscar como sacarle algo de emoción. Pues este equipo no se conformaba con eso. Llegaban y, por ejemplo, me daban como indicación \"con explosiva indignación\". Ese tipo de pautas sí que ayudan muchísimo a los actores. Vamos, que este equipo de producción me tenía en el bolsillo. Estaba tan acostumbrada a unas directrices pésimas... Y en esta ocasión, me dieron grandes indicaciones todo el tiempo y me lo pasé muy bien en todas las sesiones."
"[english]#commentary\prtl-Comment103.wav"	"[Ellen McLain: Voice of GLaDOS]	As an actor, you know, you come in, you do what you're told; You want to make your money. And sometimes you get good direction, and sometimes you don't get good direction. But it doesn't matter. And you certainly don't tell the production team any of this. But you come in and they'll, you know, they'll give you a lame line reading. And you're supposed to find some emotional value in that. But this is not what this team did. They would come in, for example, [and give me the direction] 'explosively indignant'. That's a wonderful direction for an actor. So, I must say that the production team won me over. Because so often I get bogus direction. But this time, I was actually directed and had fun at all the sessions."
"#commentary\prtl-Comment104.wav"	"[Ellen McLain: voz de GLaDOS]	Ah, el sarcasmo... GLaDOS es de lo más sarcástica. ¡Y eso me encanta! Lo malo es que, mientras intentaba insuflarle todas estas sutilezas, tenía que conservar ese tonillo de computadora y mantener la pronunciación de las frases que estaba repitiendo. Cosas como lo de \"Aperture Science\" y \"El Centro de Desarrollo\"."
"[english]#commentary\prtl-Comment104.wav"	"[Ellen McLain: Voice of GLaDOS]	Sarcasm. GLaDOS is sarcastic a lot. And that's so much fun! But while I was trying to do this, trying to build in all these emotions, I still had to maintain the computer sound and maintain the pronunciation of repeated phrases. You know: 'Aperture Science' and 'The Enrichment Center'."
"#commentary\prtl-Comment105.wav"	"[Ellen McLain: voz de GLaDOS]	Pues busqué Portal.... metí en Google las palabras \"Portal imágenes juego\" y eché un ojo al tráiler. ¡Y me encantó! ¡Me entusiasmó escucharme a mí misma! [Risas] Como le dije a los chicos de producción, no he jugado a un videojuego en toda mi vida. Pero este sí que quiero probarlo. [Risas]"
"[english]#commentary\prtl-Comment105.wav"	"[Ellen McLain: Voice of GLaDOS]	I went to Portal's, umm... I Googled 'Portal in-game,' and I went to the trailer. And I just loved it! I loved hearing my voice! [Laughter] And as I told the production team, I have never played a computer game in my life. But I want to play this one! [Laughter]"
"#commentary\prtl-Comment106.wav"	"[Ellen McLain: voz de GLaDOS]	Cuando estás en la cabina de grabación, tu única conexión con el equipo es un intercomunicador. Pueden estar poniéndote verde, y no te enterarás. Eso sí, confías en que estarán siendo amables. Y bueno, entonces... pulsaban un botón, y me decían algo... Me daban una indicación. \"Esa no ha valido. Repítela. Danos tres lecturas distintas.\" Y muchas veces lo que pasaba era que... Bueno, me ponían la grabación de una línea leída por ordenador. Entonces, se suponía que debía recrearla tres veces mientras el director decía \"bueno, vale, con un tono más sarcástico\" o \"con tono más enojado\" o \"muy cabreada\". En fin, que te quedabas en la cabina hora tras hora. Siempre procuraban ser agradables, te dejaban llevar agua dentro y un lápiz para tomar tus notas. Y claro, a una también le interesa hacer que suene interesante, porque quieres que te vuelvan a contratar."
"[english]#commentary\prtl-Comment106.wav"	"[Ellen McLain: Voice of GLaDOS]	In the sound booth, you're only connected to the production team by an intercom. And they can talk about you, and you don't know what they're saying. But you trust that they're being kind. And, you know, they'll... They'll push a button and then they'll say something to me. They say a direction. 'No, that wasn't right. Do it again. Give us three more reads.'  And a lot of time what happens is they'll... They would play the computer-generated sound for me on one line. And then I'm supposed to recreate that three times with the director saying, 'Ok, well, you know, more sarcastic,' or, 'More angry,' or, or, 'More irritated.' So: You stand in the booth hour after hour after hour. They're always very nice; they let you have water in here, and maybe a pencil to take a few notes. And of course you want it to be interesting, because you want them to hire you again!"
"#commentary\prtl-Comment107.wav"	"[Ellen McLain: voz de GLaDOS]	Y entonces van y me dicen que al final del juego sonaría una canción, y pensé, vale, ¿quién va a componerla? Me dijeron que de eso se encargaría Jonathan Coulton. Escuché la canción que había compuesto Jonathan y me pareció muy divertida, muy inteligente. En ese momento pensé, bueno, va a estar bien. Pero soy cantante de ópera también y estoy acostumbrada a cantar así: [Ellen cantando]. Y pensé, ¿podré adaptarme a un estilo adecuado para esta canción? Eso me tuvo preocupada un tiempo. Antes de la grabación, me enviaron la canción en mp3. La escuché, cantada por Jonathan. Y esa cancioncilla me encandiló. Practiqué la canción en casa, intentando, ya sabes, darle ese toque de la voz de GLaDOS. Sabes a qué me refiero...\"Aperture Science...\" Una dulce computadora algo bipolar, toda solita ella hasta que llega gente e intenta matarla. ¡Pues claro que se cabrea la pobre! El caso es que parece tener cierta obsesión por las tartas. Me apetece probar el juego para ver si puedo recrear la receta de tarta. Luego escribiré \"Portal\" sobre la tarta y se la serviré a mis amigos cuando vengan de visita."
"[english]#commentary\prtl-Comment107.wav"	"[Ellen McLain: Voice of GLaDOS]	So when they told me that there was going to be a song at the end, I thought, well, allright, who's going to write the song? And they told me there was going to be a song written by Jonathan Coulton. And I listened to a song that Jonathan had written, and it was very funny, very clever. So, I thought at that point, well, you know, this'll be okay. But I am an opera singer, so usually I sing: [opera singing]. And I thought, well, will I be able to have the right style for the song? So I was concerned. But then before the recording, they sent me an mp3 file of the song. And I listened to it with Jonathan singing it. But I loved the little song. And at home, as I practiced the little song, I tried to, you know, get back to GLaDOS's voice. You know: 'Aperture Science...' Just this tiny little passive-aggressive computer who's all alone until people try to come in and murder her. So of course she gets upset! But she seems... She seems to have this real affinity for cake. And... And I want to play the game because I want to recreate the cake recipe. And then put 'Portal' on it, and be able to serve it to my friends when they come over to my house."
}
}
