"lang"
{
"Language"	"swedish"
"core02.attachedfact30"	"<clr:231,144,194>Core 3: Fel. Fel. Fel. Fakta hittades inte."
"[english]core02.attachedfact30"	"<clr:231,144,194>Core 3: Error. Error. Error. Fact not found."
"core02.attachedfact31"	"<clr:231,144,194>Core 3: Fakta hittades inte."
"[english]core02.attachedfact31"	"<clr:231,144,194>Core 3: Fact not found."
"core02.attachedfact32"	"<clr:231,144,194>Core 3: Felnivå 25 procent"
"[english]core02.attachedfact32"	"<clr:231,144,194>Core 3: Corruption at 25%"
"core02.attachedfact33"	"<clr:231,144,194>Core 3: Felnivå 25 procent"
"[english]core02.attachedfact33"	"<clr:231,144,194>Core 3: Corruption at 50%"
"core02.attachedfact34"	"<clr:231,144,194>Core 3: Felnivå 20... Råttor kan inte kräkas."
"[english]core02.attachedfact34"	"<clr:231,144,194>Core 3: Warning, sphere corruption at twenty-- rats cannot throw up."
"core02.fact01"	"<clr:231,144,194>Core 3: Tandtråd är mycket slitstark."
"[english]core02.fact01"	"<clr:231,144,194>Core 3: Dental floss has superb tensile strength."
"core02.fact02"	"<clr:231,144,194>Core 3: Kvadratroten ur rep är snöre."
"[english]core02.fact02"	"<clr:231,144,194>Core 3: The square root of rope is string."
"core02.fact03"	"<clr:231,144,194>Core 3: Ubåten är överlägsen den vanliga båten på alla sätt, men ändå föredrar över 97 % av alla människor flytande båtar vid vattentransport."
"[english]core02.fact03"	"<clr:231,144,194>Core 3: While the submarine is vastly superior to the boat in every way, over 97% of people still use boats for aquatic transportation."
"core02.fact04"	"<clr:231,144,194>Core 3: Man får inte cancer av mobiltelefonen. Bara hepatit."
"[english]core02.fact04"	"<clr:231,144,194>Core 3: Cellular phones will not give you cancer. Only hepatitis."
"core02.fact05"	"<clr:231,144,194>Core 3: Byxorna uppfanns på 1500-talet av sjömän som ville undkomma Poseidons vrede. Åsynen av nakna sjömän ansågs reta havsguden."
"[english]core02.fact05"	"<clr:231,144,194>Core 3: Pants were invented by sailors in the sixteenth century to avoid Poseidon's wrath. It was believed that the sight of naked sailors angered the sea god."
"core02.fact06"	"<clr:231,144,194>Core 3: Germanium har en atommassa på 72,64."
"[english]core02.fact06"	"<clr:231,144,194>Core 3: The atomic weight of Germanium is seven two point six four."
"core02.fact07"	"<clr:231,144,194>Core 3: 89 % av alla trolleritrick är inte magi. Tekniskt sett rör det sig om trolldom."
"[english]core02.fact07"	"<clr:231,144,194>Core 3: 89% of magic tricks are not magic. Technically, they are sorcery."
"core02.fact08"	"<clr:231,144,194>Core 3: Strutsens öga är större än dess hjärna."
"[english]core02.fact08"	"<clr:231,144,194>Core 3: An ostrich's eye is bigger than its brain."
"core02.fact09"	"<clr:231,144,194>Core 3: Enligt grekisk mytologi skapade uppfinnaren Daidalos ett par vingar för att slippa bli häcklad av en grupp minotaurer."
"[english]core02.fact09"	"<clr:231,144,194>Core 3: In Greek myth, the craftsman Daedalus invented human flight so a group of Minotaurs would stop teasing him about it."
"core02.fact10"	"<clr:231,144,194>Core 3: Människor kan överleva under vattenytan. Men inte särskilt länge."
"[english]core02.fact10"	"<clr:231,144,194>Core 3: Humans can survive underwater. But not for very long."
"core02.fact11"	"<clr:231,144,194>Core 3: Den semitiske krigs- och farsotsguden Raseph hade en utväxt i pannan i form av en gasell."
"[english]core02.fact11"	"<clr:231,144,194>Core 3: Raseph, the Semitic god of war and plague, had a gazelle growing out of his forehead."
"core02.fact12"	"<clr:231,144,194>Core 3: Pluralformen av kvinnlig läkare är kvinnliga läkare. Imperfektformen av kvinnliga läkare är kvinnligade läkare."
"[english]core02.fact12"	"<clr:231,144,194>Core 3: The plural of surgeon general is surgeons general. The past tense of surgeons general is surgeonsed general."
"core02.fact13"	"<clr:231,144,194>Core 3: Polymeras I, polypeptid A är en mänsklig gen."
"[english]core02.fact13"	"<clr:231,144,194>Core 3: Polymerase I polypeptide A is a human gene."
"core02.fact14"	"<clr:231,144,194>Core 3: Råttor kan inte kräkas."
"[english]core02.fact14"	"<clr:231,144,194>Core 3: Rats cannot throw up."
"core02.fact15"	"<clr:231,144,194>Core 3: En leguan kan vara under vatten i 28,7 minuter."
"[english]core02.fact15"	"<clr:231,144,194>Core 3: Iguanas can stay underwater for twenty-eight point seven minutes."
"core02.fact16"	"<clr:231,144,194>Core 3: En binnikemask kan bli 22,9 meter lång."
"[english]core02.fact16"	"<clr:231,144,194>Core 3: Human tapeworms can grow up to twenty-two point nine meters."
"core02.fact17"	"<clr:231,144,194>Core 3: Schrödingers kattparadox beskriver en situation där en katt som sätts inuti en låda måste betraktas som både levande och död samtidigt. Schrödinger lade fram paradoxen som en ursäkt för att få döda katter."
"[english]core02.fact17"	"<clr:231,144,194>Core 3: The Schrodinger's cat paradox outlines a situation in which a cat in a box must be considered, for all intents and purposes, simultaneously alive and dead. Schrodinger created this paradox as a justification for killing cats."
"core02.fact18"	"<clr:231,144,194>Core 3: På varje kvadrattum av en människas kropp finns 32 miljoner bakterier."
"[english]core02.fact18"	"<clr:231,144,194>Core 3: Every square inch of the human body has 32 million bacteria on it."
"core02.fact19"	"<clr:231,144,194>Core 3: Solen är 330 330 gånger så stor som jorden."
"[english]core02.fact19"	"<clr:231,144,194>Core 3: The Sun is 330,330 times larger than Earth."
"core02.fact20"	"<clr:231,144,194>Core 3: En noshörning i fångenskap blir i genomsnitt 15 år gammal."
"[english]core02.fact20"	"<clr:231,144,194>Core 3: The average life expectancy of a rhinoceros in captivity is 15 years."
"core02.fact21"	"<clr:231,144,194>Core 3: Vulkanologer är experter på vulkaner."
"[english]core02.fact21"	"<clr:231,144,194>Core 3: Volcano-ologists are experts in the study of volcanoes."
"core02.fact22"	"<clr:231,144,194>Core 3: Avokadon är den frukt som har högst halt av fibrer och kalorier."
"[english]core02.fact22"	"<clr:231,144,194>Core 3: Avocados have the highest fiber and calories of any fruit."
"core02.fact23"	"<clr:231,144,194>Core 3: Avokadon är den frukt som har högst halt av fibrer och kalorier. Den växer i australier."
"[english]core02.fact23"	"<clr:231,144,194>Core 3: Avocados have the highest fiber and calories of any fruit. They are found in Australians."
"core02.fact24"	"<clr:231,144,194>Core 3: Det tar 27,32 dagar för månen att röra sig ett varv runt jorden."
"[english]core02.fact24"	"<clr:231,144,194>Core 3: The moon orbits the Earth every 27.32 days."
"core02.fact25"	"<clr:231,144,194>Core 3: Den miljardte siffran i pi är 9."
"[english]core02.fact25"	"<clr:231,144,194>Core 3: The billionth digit of Pi is 9."
"core02.fact26"	"<clr:231,144,194>Core 3: Om du har svårt för vanlig huvudräkning kan du använda följande minnesteknik: ett kommer före två som kommer före 60 som kommer efter 12 som kommer före sex triljoner som kommer efter 504. Då framstår dina tidigare problem inte så svåröverkomliga längre."
"[english]core02.fact26"	"<clr:231,144,194>Core 3: If you have trouble with simple counting, use the following mnemonic device: one comes before two comes before 60 comes after 12 comes before six trillion comes after 504. This will make your earlier counting difficulties seem like no big deal."
"core02.fact27"	"<clr:231,144,194>Core 3: 3,8 liter vatten väger 3,8 kg."
"[english]core02.fact27"	"<clr:231,144,194>Core 3: A gallon of water weighs 8.34 pounds"
"core02.fact28"	"<clr:231,144,194>Core 3: Varmt vatten fryser snabbare än kallt vatten."
"[english]core02.fact28"	"<clr:231,144,194>Core 3: Hot water freezes quicker than cold water."
"core02.fact29"	"<clr:231,144,194>Core 3: Honung blir aldrig dålig."
"[english]core02.fact29"	"<clr:231,144,194>Core 3: Honey does not spoil."
"core02.fact30"	"<clr:231,144,194>Core 3: En vuxen människas kropp innehåller i genomsnitt 227 gram salt."
"[english]core02.fact30"	"<clr:231,144,194>Core 3: The average adult body contains half a pound of salt."
"core02.fact31"	"<clr:231,144,194>Core 3: En nanosekund är detsamma som en miljarddels sekund."
"[english]core02.fact31"	"<clr:231,144,194>Core 3: A nanosecond lasts one billionth of a second."
"core02.fact32"	"<clr:231,144,194>Core 3: Enligt nordisk mytologi drogs åskguden Tors vagn över himlavalvet av två bockar."
"[english]core02.fact32"	"<clr:231,144,194>Core 3: According to Norse legend, thunder god Thor's chariot was pulled across the sky by two goats."
"core02.fact33"	"<clr:231,144,194>Core 3: Kina är världens näst största leverantör av sojabönor."
"[english]core02.fact33"	"<clr:231,144,194>Core 3: China produces the world's second largest crop of soybeans."
"core02.fact34"	"<clr:231,144,194>Core 3: Volfram är den metall som har allra höst smältgrad, nämligen 3 410 grader Celsius."
"[english]core02.fact34"	"<clr:231,144,194>Core 3: Tungsten has the highest melting point of any metal, at 3,410 degrees Celsius."
"core02.fact35"	"<clr:231,144,194>Core 3: Det bästa sättet att motverka dålig andedräkt är att rengöra tungan två gånger om dagen."
"[english]core02.fact35"	"<clr:231,144,194>Core 3: Gently cleaning the tongue twice a day is the most effective way to fight bad breath."
"core02.fact36"	"<clr:231,144,194>Core 3: Romarna använde tandkräm som tillverkades av mänsklig urin. Urin användes som ingrediens i tandkräm ända fram till 1700-talet."
"[english]core02.fact36"	"<clr:231,144,194>Core 3: Roman toothpaste was made with human urine. Urine as an ingredient in toothpaste continued to be used up until the 18th century."
"core02.fact37"	"<clr:231,144,194>Core 3: Tullagen stiftades 1789 i syfte att skydda inhemsk tillverkning och var den andra lagen som stiftades av USA:s regering."
"[english]core02.fact37"	"<clr:231,144,194>Core 3: The Tariff Act of 1789, established to protect domestic manufacture, was the second statute ever enacted by the United States government."
"core02.fact38"	"<clr:231,144,194>Core 3: Värdet av Pi är förhållandet mellan en cirkels omkrets och dess diameter i ett euklidiskt rum."
"[english]core02.fact38"	"<clr:231,144,194>Core 3: The value of Pi is the ratio of any circle's circumference to its diameter in Euclidean space."
"core02.fact39"	"<clr:231,144,194>Core 3: Mexikanska kriget slutade 1848 med freden i Guadalupe Hidalgo."
"[english]core02.fact39"	"<clr:231,144,194>Core 3: The Mexican-American War ended in 1848 with the signing of the Treaty of Guadalupe Hidalgo."
"core02.fact40"	"<clr:231,144,194>Core 3: 1879 föreslogs införandet av världsomspännande standardiserade tidszoner av Sandford Fleming vid kungliga kanadensiska institutet."
"[english]core02.fact40"	"<clr:231,144,194>Core 3: In 1879, Sandford Fleming first proposed the adoption of worldwide standardized time zones at the Royal Canadian Institute."
"core02.fact41"	"<clr:231,144,194>Core 3: Marie Curie uppfann en teori om radioaktivitet och behandling av sjukdomar till följd av radioaktivitet för att sedan dö av radioaktivitet."
"[english]core02.fact41"	"<clr:231,144,194>Core 3: Marie Curie invented the theory of radioactivity, the treatment of radioactivity, and dying of radioactivity."
"core02.fact42"	"<clr:231,144,194>Core 3: I slutet av Anton Tjechovs pjäs Måsen tar Konstantin livet av sig."
"[english]core02.fact42"	"<clr:231,144,194>Core 3: At the end of The Seagull by Anton Chekhov, Konstantin kills himself."
"core02.fact43"	"<clr:231,144,194>Core 3: Eskimåerna har inte hundra olika ord för snö, som många tror. De har däremot 234 olika ord för fudge."
"[english]core02.fact43"	"<clr:231,144,194>Core 3: Contrary to popular belief, the Eskimo does not have one hundred different words for snow. They do, however, have two hundred and thirty-four words for fudge."
"core02.fact44"	"<clr:231,144,194>Core 3: I England under viktorianismen fick inte en ofrälse titta rakt på drottningen. På den tiden trodde man nämligen att fattiga kunde stjäla folks tankar. Vetenskapsmännen tror i dag att mindre än 4 % av alla fattiga har denna förmåga."
"[english]core02.fact44"	"<clr:231,144,194>Core 3: In Victorian England, a commoner was not allowed to look directly at the Queen, due to a belief at the time that the poor had the ability to steal thoughts. Science now believes that less than 4% of poor people are able to do this."
"core02.fact46"	"<clr:231,144,194>Core 3: 1862 undertecknade Abraham Lincoln ett avtal som ledde till frigivandet av alla slavar. Precis som med alla andra beslut han fattade gick han i sömnen vid tillfället och hade senare inget minne av händelsen."
"[english]core02.fact46"	"<clr:231,144,194>Core 3: In 1862, Abraham Lincoln signed the Emancipation Proclamation, freeing the slaves. Like everything he did, Lincoln freed the slaves while sleepwalking, and later had no memory of the event."
"core02.fact47"	"<clr:231,144,194>Core 3: För att glädja en dödssjuk pojke satte basebollegenden Babe Ruth 1948 i sig 75 varmkorvar och dog sedan av varmkorvsförgiftning."
"[english]core02.fact47"	"<clr:231,144,194>Core 3: In 1948, at the request of a dying boy, baseball legend Babe Ruth ate seventy-five hot dogs, then died of hot dog poisoning."
"core02.fact48"	"<clr:231,144,194>Core 3: William Shakespeare har inte funnits. Hans pjäser skrevs i stället 1589 av Francis Bacon, som utnyttjade pjässkrivande spöken med hjälp av en psykograf."
"[english]core02.fact48"	"<clr:231,144,194>Core 3: William Shakespeare did not exist. His plays were masterminded in 1589 by Francis Bacon, who used a Ouija board to enslave play-writing ghosts."
"core02.fact49"	"<clr:231,144,194>Core 3: Det har tidigare felaktigt hävdats att Thomas Edison uppfann armhävningen 1878. I själva verket tog Nikolai Tesla patent på övningen tre år tidigare under namnet \"Tesla-hävning\"."
"[english]core02.fact49"	"<clr:231,144,194>Core 3: It is incorrectly noted that Thomas Edison invented 'push-ups' in 1878. Nikolai Tesla had in fact patented the activity three years earlier, under the name 'Tesla-cize.'"
"core02.fact50"	"<clr:231,144,194>Core 3: Valar är dubbelt så smarta och tre gånger så utsökta som människor."
"[english]core02.fact50"	"<clr:231,144,194>Core 3: Whales are twice as intelligent, and three times as delicious, as humans."
"core02.fact51"	"<clr:231,144,194>Core 3: Bilar utrustades med bromsar först 1895. Fram till dess var chauffören alltid tvungen att stanna i bilen och köra runt i cirklar tills passagerarna var klara med sina ärenden."
"[english]core02.fact51"	"<clr:231,144,194>Core 3: The automobile brake was not invented until 1895. Before this, someone had to remain in the car at all times, driving in circles until passengers returned from their errands."
"core02.fact52"	"<clr:231,144,194>Core 3: Edmund Hillary, den första människa att bestiga Mount Everest, gjorde detta av misstag då han jagade en fågel."
"[english]core02.fact52"	"<clr:231,144,194>Core 3: Edmund Hillary, the first person to climb Mount Everest, did so accidentally while chasing a bird."
"core02.fact53"	"<clr:231,144,194>Core 3: Diamanter bildas när kol utsätts för extremt tryck. När diamanter utsätts för extremt tryck bildas skumkulor, som i dag ofta används som förpackningsmaterial."
"[english]core02.fact53"	"<clr:231,144,194>Core 3: Diamonds are made when coal is put under intense pressure. Diamonds put under intense pressure become foam pellets, commonly used today as packing material."
"core02.fact54"	"<clr:231,144,194>Core 3: Den atlantiska soldatfisken är världens giftigaste fisk. Allt utom ögonen består av ett livsfarligt gift. Fiskens ögon består av ett mindre skadligt, men livsfarligt gift."
"[english]core02.fact54"	"<clr:231,144,194>Core 3: The most poisonous fish in the world is the orange ruffy. Everything but its eyes are made of a deadly poison. The ruffy's eyes are composed of a less harmful, deadly poison."
"core02.fact55"	"<clr:231,144,194>Core 3: Hovnarrens yrke uppfanns av en slump när en av vasallernas epilepsianfall misstogs för ett anfall av glädjefnatt."
"[english]core02.fact55"	"<clr:231,144,194>Core 3: The occupation of court jester was invented accidentally, when a vassal's epilepsy was mistaken for capering."
"core02.fact56"	"<clr:231,144,194>Core 3: Haleys komet kan beskådas från jorden var 76:e år. Övriga 75 år drar den sig tillbaka till solens medelpunkt, där den ligger i ide."
"[english]core02.fact56"	"<clr:231,144,194>Core 3: Halley's Comet can be viewed orbiting Earth every seventy-six years. For the other seventy-five, it retreats to the heart of the sun, where it hibernates undisturbed."
"core02.fact57"	"<clr:231,144,194>Core 3: Den första flygresan med passagerare ägde rum 1914. Samtliga ombord skrek under hela resan."
"[english]core02.fact57"	"<clr:231,144,194>Core 3: The first commercial airline flight took to the air in 1914. Everyone involved screamed the entire way."
"core02.fact58"	"<clr:231,144,194>Core 3: Enligt den grekiska mytologin stal Prometeus elden från gudarna och gav den till människorna. Smyckena behöll han själv."
"[english]core02.fact58"	"<clr:231,144,194>Core 3: In Greek myth, Prometheus stole fire from the Gods and gave it to humankind. The jewelry he kept for himself."
"core02.fact59"	"<clr:231,144,194>Core 3: Den person som bevisade att det gick att dricka komjölk var väldigt, väldigt törstig."
"[english]core02.fact59"	"<clr:231,144,194>Core 3: The first person to prove that cow's milk is drinkable was very, very thirsty."
"core02.fact60"	"<clr:231,144,194>Core 3: Innan bröderna Wright uppfann flygmaskinen var den som ville flyga tvungen att sätta i sig 90 kg helium."
"[english]core02.fact60"	"<clr:231,144,194>Core 3: Before the Wright Brothers invented the airplane, anyone wanting to fly anywhere was required to eat 200 pounds of helium."
