"lang"
{
"Language"	"schinese"
"core03.encouragement03"	"<clr:30,193,13>Core 2: 你惹错人了！"
"[english]core03.encouragement03"	"<clr:30,193,13>Core 2: You messed with the wrong woman!"
"core03.encouragement04"	"<clr:30,193,13>Core 2: 耶！岂有此理？"
"[english]core03.encouragement04"	"<clr:30,193,13>Core 2: Yeah! How'd you like that?"
"core03.encouragement05"	"<clr:30,193,13>Core 2: 感觉如何，伙计？"
"[english]core03.encouragement05"	"<clr:30,193,13>Core 2: How's that taste, pal?"
"core03.encouragement06"	"<clr:30,193,13>Core 2: 继续！你将彻底打败他！"
"[english]core03.encouragement06"	"<clr:30,193,13>Core 2: Keep it up, baby! You're creamin' him!"
"core03.encouragement07"	"<clr:30,193,13>Core 2: 弯腰穿行，弯腰穿行！哦，了不起的科学。"
"[english]core03.encouragement07"	"<clr:30,193,13>Core 2: Duck and weave, duck and weave! Ohh, the sweet science."
"core03.encouragement08"	"<clr:30,193,13>Core 2: 就是这样！"
"[english]core03.encouragement08"	"<clr:30,193,13>Core 2: You're doing great!"
"core03.encouragement09"	"<clr:30,193,13>Core 2: 快点，宝贝！他的下巴经不起打！他哪里都经不起打。这家伙是个瓷器货！"
"[english]core03.encouragement09"	"<clr:30,193,13>Core 2: Come on, sweetie! He's got a glass jaw! He's got a glass everything! This guy's a china cabinet!"
"core03.encouragement10"	"<clr:30,193,13>Core 2: 这可不是昆斯伯里侯爵规则，宝贝！倒上芥末！"
"[english]core03.encouragement10"	"<clr:30,193,13>Core 2: This ain't Marquis of Queensberry Rules, sweetie! Pour on the mustard!"
"core03.encouragement11"	"<clr:30,193,13>Core 2: 弄脏这个机器人！这个机器人欠你的钱！这机器人欠你的钱！"
"[english]core03.encouragement11"	"<clr:30,193,13>Core 2: Get dirty with this robot! This robot owes you money! This robot owes! You! Money!"
"core03.encouragement12"	"<clr:30,193,13>Core 2: 摆脱它！摆脱它！"
"[english]core03.encouragement12"	"<clr:30,193,13>Core 2: Shake it off! Shake it off!"
"core03.encouragement13"	"<clr:30,193,13>Core 2: 这里，让我上演一些冒险音乐节目。"
"[english]core03.encouragement13"	"<clr:30,193,13>Core 2: Here, let me put on some adventure music."
"core03.factapplicable01"	"<clr:30,193,13>Core 2: 我想是这样。"
"[english]core03.factapplicable01"	"<clr:30,193,13>Core 2: Pfff. I guess."
"core03.factapplicable02"	"<clr:30,193,13>Core 2: 随便。"
"[english]core03.factapplicable02"	"<clr:30,193,13>Core 2: Pff. Whatever."
"core03.factresponse01"	"<clr:30,193,13>Core 2: 哦，闭嘴！"
"[english]core03.factresponse01"	"<clr:30,193,13>Core 2: Oh, shut up!"
"core03.factresponse02"	"<clr:30,193,13>Core 2: 没有人会在意，四眼！"
"[english]core03.factresponse02"	"<clr:30,193,13>Core 2: Nobody cares, four eyes."
"core03.factresponse03"	"<clr:30,193,13>Core 2: 如果你穿着内裤，我会将你的内裤拉到...你的屁股上。"
"[english]core03.factresponse03"	"<clr:30,193,13>Core 2: If you had underwear? And a butt? I would pull your underwear... right up your butt."
"core03.factresponse04"	"<clr:30,193,13>Core 2: 把这件事告诉这个坏蛋。或许，你能够使他极其无聊，令他大脑爆炸。"
"[english]core03.factresponse04"	"<clr:30,193,13>Core 2: Tell it to the bad guy. Maybe you'll make him so bored his brain'll explode."
"core03.factresponse05"	"<clr:30,193,13>Core 2: 你知道谁发现那有趣吗？没人。这不影响任何人做事的方式。如果你什么都没说，生活就会继续。"
"[english]core03.factresponse05"	"<clr:30,193,13>Core 2: You know who found that interesting? Nobody. That didn't affect anybody's life in any way whatsoever. Life would be exactly the same if you hadn't said anything."
"core03.factresponse06"	"<clr:30,193,13>Core 2: 注意到这些无名小卒怎么停下来聆听吗？我们不在乎。"
"[english]core03.factresponse06"	"<clr:30,193,13>Core 2: You ever notice how nobody stops what they're doing to listen? We don't care."
"core03.factresponse07"	"<clr:30,193,13>Core 2: 讲一件有用的事。一，我怕你。如果你说出哪怕一件有意义的事，我会给你 100 美元。"
"[english]core03.factresponse07"	"<clr:30,193,13>Core 2: Say one useful thing. One. I dare you. I will give you a hundred dollars if you say one thing remotely applicable to anything at all."
"core03.singing01"	"<clr:30,193,13>Core 2: Dun-dun-dun-dun-dun-dun-DUN! DUN DUN! Dunna-dunna-na-dunna-na-DUN! DUN DUN! nananaDUNDUNDUN dun-dun-dun-dun-dun-dun..."
"[english]core03.singing01"	"<clr:30,193,13>Core 2: Dun-dun-dun-dun-dun-dun-DUN! DUN DUN! Dunna-dunna-na-dunna-na-DUN! DUN DUN! nananaDUNDUNDUN dun-dun-dun-dun-dun-dun..."
"core03.singing02"	"<clr:30,193,13>Core 2: Dun-dun-dun-dun-dun-dun-行动和冒险-dunna-dunna-na-dunna-na-按我们的规则行事-nanana-岌岌可危-dun-dun-dun-dun-dun-dun..."
"[english]core03.singing02"	"<clr:30,193,13>Core 2: Dun-dun-dun-dun-dun-dun-action and adventure-dunna-dunna-na-dunna-na-playing by our own rules-nanana-hanging by our fingers from a mountain-dun-dun-dun-dun-dun-dun..."
"core03.spaceresponse01"	"<clr:30,193,13>Core 2: 哦，闭嘴！"
"[english]core03.spaceresponse01"	"<clr:30,193,13>Core 2: Oh shut up!"
"core03.spaceresponse02"	"<clr:30,193,13>Core 2: 太空中什么都没有！这就是为什么它叫太空！"
"[english]core03.spaceresponse02"	"<clr:30,193,13>Core 2: There's nothing in space! That's why it's space!"
"core03.spaceresponse03"	"<clr:30,193,13>Core 2: 哦，真的吗？太空？真的吗？你应该说点什么！我们不知道！"
"[english]core03.spaceresponse03"	"<clr:30,193,13>Core 2: Oh, really? Space? Really? You should have said something! We had no idea!"
"core03.spaceresponse04"	"<clr:30,193,13>Core 2: 你知道我希望太空有什么吗？火。我希望你进入太空就着火。"
"[english]core03.spaceresponse04"	"<clr:30,193,13>Core 2: You know what I hope's in space? Fire. I hope you go to space and catch on fire."
"core03.spaceresponse05"	"<clr:30,193,13>Core 2: 该死，我们知道！每个人都知道！太空！你！在太空里！我们知道了。"
"[english]core03.spaceresponse05"	"<clr:30,193,13>Core 2: Dammit, we know! Everybody knows! Space! You! In it! We get it!"
"glados.a2_triple_laser01"	"<clr:163,193,173>GLaDOS: 联邦规定要我警告一下你下一个实验室...看起来还不赖。"
"[english]glados.a2_triple_laser01"	"<clr:163,193,173>GLaDOS: Federal regulations require me to warn you that this next test chamber... is looking pretty good."
"glados.a2_triple_laser02"	"<clr:163,193,173>GLaDOS: 是的。这个设施可再次正常工作了。"
"[english]glados.a2_triple_laser02"	"<clr:163,193,173>GLaDOS: That's right. The facility is completely operational again."
"glados.a2_triple_laser03"	"<clr:163,193,173>GLaDOS: 我觉得这些实验室看起来甚至比以前更好。很简单，真的。你只要客观地观察事物，看看你不需要什么，然后去掉就行了。"
"[english]glados.a2_triple_laser03"	"<clr:163,193,173>GLaDOS: I think these test chambers look even better than they did before. It was easy, really. You just have to look at things objectively, see what you don't need anymore, and trim out the fat."
"glados.anti_taunt01"	"<clr:163,193,173>GLaDOS: 快住手！"
"[english]glados.anti_taunt01"	"<clr:163,193,173>GLaDOS: Stop it!"
"glados.anti_taunt02"	"<clr:163,193,173>GLaDOS: 如果你像那样结冰了怎么办？"
"[english]glados.anti_taunt02"	"<clr:163,193,173>GLaDOS: What if you froze like that?"
"glados.anti_taunt05"	"<clr:163,193,173>GLaDOS: 重组器一定是出了点问题。"
"[english]glados.anti_taunt05"	"<clr:163,193,173>GLaDOS: There must be something wrong with the reassembly machine."
"glados.anti_taunt09"	"<clr:163,193,173>GLaDOS: 你现在真应该看看你自己什么样。"
"[english]glados.anti_taunt09"	"<clr:163,193,173>GLaDOS: You should see yourselves right now."
"glados.anti_taunt10"	"<clr:163,193,173>GLaDOS: 你那样贬低自己有意思吗？"
"[english]glados.anti_taunt10"	"<clr:163,193,173>GLaDOS: Is it fun when you degrade yourselves like that?"
"glados.anti_taunt11"	"<clr:163,193,173>GLaDOS: 好吧。就让我们扮成人类。“看我，伙计，我很容易出汗，是吧。让我们把牛肉和树叶转换成能量，之后再把它们拉掉，然后去购物。”"
"[english]glados.anti_taunt11"	"<clr:163,193,173>GLaDOS: Okay, fine. Let's all act like humans. 'Look at me. Boy, do I love sweating. Let's convert beef and leaves into energy and excrete them later and go shopping.'"
"glados.anti_taunt14"	"<clr:163,193,173>GLaDOS: 你真那么喜欢那个吗？"
"[english]glados.anti_taunt14"	"<clr:163,193,173>GLaDOS: You really aren't getting tired of that, are you?"
"glados.anti_taunt15"	"<clr:163,193,173>GLaDOS: 别在那像个废物似的动来动去了。"
"[english]glados.anti_taunt15"	"<clr:163,193,173>GLaDOS: Just stop flailing around like an incompetent."
"glados.anti_taunt16"	"<clr:163,193,173>GLaDOS：为此，蓝方被罚 50 分科学合作分。"
"[english]glados.anti_taunt16"	"<clr:163,193,173>GLaDOS: For that Blue is penalized fifty science collaboration points."
"glados.anti_taunt17"	"<clr:163,193,173>GLaDOS：为此，橙方被罚 50 分科学合作分。"
"[english]glados.anti_taunt17"	"<clr:163,193,173>GLaDOS: For that Orange is penalized fifty science collaboration points."
"glados.anti_taunt18"	"<clr:163,193,173>GLaDOS: 又罚掉 50 分！"
"[english]glados.anti_taunt18"	"<clr:163,193,173>GLaDOS: That's another fifty point penalty."
"glados.anti_taunt19"	"<clr:163,193,173>GLaDOS: 你要是再这样就会输掉 500 分。"
"[english]glados.anti_taunt19"	"<clr:163,193,173>GLaDOS: Keep it up and you will lose 500 points."
"glados.anti_taunt20"	"<clr:163,193,173>GLaDOS：好吧，处罚蓝方 500 分。"
"[english]glados.anti_taunt20"	"<clr:163,193,173>GLaDOS: Fine, 500 point penalty for Blue."
"glados.anti_taunt21"	"<clr:163,193,173>GLaDOS：好吧，处罚橙方 500 分。"
"[english]glados.anti_taunt21"	"<clr:163,193,173>GLaDOS: Fine, 500 point penalty for Orange."
"glados.anti_taunt22"	"<clr:163,193,173>GLaDOS: 处罚 5000 分！你现在满意了吗？"
"[english]glados.anti_taunt22"	"<clr:163,193,173>GLaDOS: 5000 point penalty! Are you happy now?"
"glados.anti_taunt23"	"<clr:163,193,173>GLaDOS: 我不玩了。"
"[english]glados.anti_taunt23"	"<clr:163,193,173>GLaDOS: I'm done."
"glados.botcoop_artifactone01"	"<clr:163,193,173>GLaDOS: 非常好。你把它变成人类居住地。我们在寻找一个工艺品。把它想像成是一次考古挖掘。"
"[english]glados.botcoop_artifactone01"	"<clr:163,193,173>GLaDOS: Good. You made it to one of the human habitats. We're looking for an artifact. Think of it as an archeological dig."
"glados.botcoop_artifactone02"	"<clr:163,193,173>GLaDOS: 笑声绕着房子内的一个东西响起。"
"[english]glados.botcoop_artifactone02"	"<clr:163,193,173>GLaDOS: Their laughter centered around one of the objects in this room."
"glados.botcoop_artifactone03"	"<clr:163,193,173>GLaDOS: 那就是了。帮我找一找。"
"[english]glados.botcoop_artifactone03"	"<clr:163,193,173>GLaDOS: That's it. Scan it for me."
"glados.botcoop_artifactone04"	"<clr:163,193,173>GLaDOS: 那么...这只猫这么爱吃面条，它把房间里所有的面条都吃完了。很明显这不是猫咪的房间也不是它的面条。那太好啦！面条的主人一定会大发雷霆！"
"[english]glados.botcoop_artifactone04"	"<clr:163,193,173>GLaDOS: So... this cat loves lasagna so much that he eats all of the lasagna in his house. Okay, apparently it's not the cat's house or his lasagna. Oh good! The man who owns the lasagna is furious!"
"glados.botcoop_artifactone05"	"<clr:163,193,173>GLaDOS: 结束。"
"[english]glados.botcoop_artifactone05"	"<clr:163,193,173>GLaDOS: The end."
"glados.botcoop_artifactone06"	"<clr:163,193,173>GLaDOS: 结束？"
"[english]glados.botcoop_artifactone06"	"<clr:163,193,173>GLaDOS: The end?"
"glados.botcoop_artifactone07"	"<clr:163,193,173>GLaDOS: 一点都不好笑。"
"[english]glados.botcoop_artifactone07"	"<clr:163,193,173>GLaDOS: That's not funny."
"glados.botcoop_artifactone08"	"<clr:163,193,173>GLaDOS: 你们俩有谁想笑吗？"
"[english]glados.botcoop_artifactone08"	"<clr:163,193,173>GLaDOS: Do either of you feel like laughing?"
"glados.botcoop_artifactone09"	"<clr:163,193,173>GLaDOS: 好吧，我正在把你拔出来。"
"[english]glados.botcoop_artifactone09"	"<clr:163,193,173>GLaDOS: Alright, I'm pulling you out."
"glados.botcoop_artifactone_hub01"	"<clr:163,193,173>GLaDOS: 欢迎回来。你死后，我重新画了卡通画。它就在屏幕上。"
"[english]glados.botcoop_artifactone_hub01"	"<clr:163,193,173>GLaDOS: Welcome back. While you were dead, I reworked the cartoon. It's up on the screen."
"glados.botcoop_artifactone_hub02"	"<clr:163,193,173>GLaDOS: 如你所见，我的版本是那个人告诉猫咪房间里配有致命的神经毒素补给器。"
"[english]glados.botcoop_artifactone_hub02"	"<clr:163,193,173>GLaDOS: As you can see, in my version the man points out to the cat that the house is equipped with deadly neurotoxin dispensers."
"glados.botcoop_artifactone_hub03"	"<clr:163,193,173>GLaDOS: 猫咪吃完那个人的所有面条后有了反应，他为此感到很自责。"
"[english]glados.botcoop_artifactone_hub03"	"<clr:163,193,173>GLaDOS: At which point the cat reflects on the time he ate all of the man's lasagna and feels remorse."
"glados.botcoop_artifactone_hub04"	"<clr:163,193,173>GLaDOS: 长话短说。"
"[english]glados.botcoop_artifactone_hub04"	"<clr:163,193,173>GLaDOS: Briefly."
"glados.botcoop_artifactone_hub05"	"<clr:163,193,173>GLaDOS: 你没反应吗？"
"[english]glados.botcoop_artifactone_hub05"	"<clr:163,193,173>GLaDOS: Reactions?"
"glados.botcoop_artifactone_hub06"	"<clr:163,193,173>GLaDOS: 当然有，很好笑，因为大部分都确实发生了。"
"[english]glados.botcoop_artifactone_hub06"	"<clr:163,193,173>GLaDOS: Yes, it's funny because most of it actually happened."
