"lang"
{
"Language"	"turkish"
"[english]core03.babble01"	"<clr:30,193,13>Core 2: QUICK: WHAT'S THE SITUATION? Oh, hey, hi pretty lady. My name's Rick. So, you out having a little adventure?"
"core03.babble02"	"<clr:30,193,13>Çekirdek 2: ÇABUK: DURUM NEDİR? Ah, merhaba meleğim. Sanırım öldüm ve cennetteyim. Adım Rick. Sanırım küçük bir macera yaşıyorsun?"
"[english]core03.babble02"	"<clr:30,193,13>Core 2: QUICK: WHAT'S THE SITUATION? Oh, hello angel. I guess I must have died and gone to heaven. Name's Rick. So, you out having yourself a little adventure?"
"core03.babble03"	"<clr:30,193,13>Çekirdek 2: Ne? O adamla mı dövüşüyorsun? Onu kontrol altına aldın mı? Çünkü... Görünüşe bakılırsa bir çok şey alev almış..."
"[english]core03.babble03"	"<clr:30,193,13>Core 2: What, are you fighting that guy? You got that under control? You know, because, looks like there's a lot of stuff on fire..."
"core03.babble04"	"<clr:30,193,13>Çekirdek 2: Hey, bir geri sayım saati! Ah, işte bu bela demek. Durum çok çirkin görünüyor... Böylesine güzel bir bayan için. Bunu söylememin sakıncası yok değil mi?"
"[english]core03.babble04"	"<clr:30,193,13>Core 2: Hey, a countdown clock! Man, that is trouble. Situation's looking pretty ugly. For such a beautiful woman. If you don't mind me saying."
"core03.babble05"	"<clr:30,193,13>Çekirdek 2: Seni korkutmak istemem ama ben bir Macera Küresiyim. Tehlike için tasarlandım. Bu yüzden biraz mola verip makyaj tazeleyebilirsin. Ben bundan sonrasını devralırım."
"[english]core03.babble05"	"<clr:30,193,13>Core 2: I don't want to scare you, but, I'm an Adventure Sphere. Designed for danger. So, why don't you go ahead and have yourself a little lady break, and I'll just take it from here."
"core03.babble06"	"<clr:30,193,13>Çekirdek 2: Burada, arkamda dur. Evet, aynen böyle. Tıpkı şu anda yaptığın gibi. İşler çok fena karışacak."
"[english]core03.babble06"	"<clr:30,193,13>Core 2: Here, stand behind me. Yeah, just like that. Just like you're doing. Things are about to get real messy."
"core03.babble07"	"<clr:30,193,13>Çekirdek 2: Her şeyi kendin yapacaksın, ha? Pekâlâ meleğim. Seni korumak için elimden geleni yapacağım."
"[english]core03.babble07"	"<clr:30,193,13>Core 2: Going for it yourself, huh? All right, angel. I'll do what I can to cover you."
"core03.babble08"	"<clr:30,193,13>Çekirdek 2: Benim için hava hoş. Söylemeden edemeyeceğim: Manzara buradan oldukça güzel görünüyor."
"[english]core03.babble08"	"<clr:30,193,13>Core 2: Doesn't bother me. I gotta say, the view's mighty nice from right here."
"core03.babble09"	"<clr:30,193,13>Çekirdek 2: Ah, bu saat çok hızlı ilerliyor ve sen çok güzelsin. Her zaman güzel bir bayana iltifat etmeye zamanım vardır. Pekâlâ, işe geri dönelim. Hadi başlayalım."
"[english]core03.babble09"	"<clr:30,193,13>Core 2: Man, that clock is moving fast. And you are beautiful. Always time to compliment a pretty lady. All right, back to work. Let's do this."
"core03.babble10"	"<clr:30,193,13>Çekirdek 2: Sana söyleyeyim, Bu gibi zamanlarda kara kuşağımı giymek için bir belim olmasını isterdim. Evet, bir kara kuşağım. Hemen hemen her şeyde. Karate. Larate. Jiu Jitsu. Kick boks. Kuşak yapmak. Tekvando... Yatak odası."
"[english]core03.babble10"	"<clr:30,193,13>Core 2: I'll tell ya, it's times like this I wish I had a waist so I could wear all my black belts. Yeah, I'm a black belt. In pretty much everything. Karate. Larate. Jiu Jitsu. Kick punching. Belt making. Taekwondo... Bedroom."
"core03.babble11"	"<clr:30,193,13>Çekirdek 2: Şu an fırlamaya hazır bir yay gibiyim. Güç ve gerilim. Ve... Ben bir adaleyim. Tuğla duvara yumruk atan kocaman bir kol adalesiyim ve o kadar güçlü vuruyorum ki kol alev alıyor. İşte bu."
"[english]core03.babble11"	"<clr:30,193,13>Core 2: I am a coiled spring right now. Tension and power. Just... I'm a muscle. Like a big arm muscle, punching through a brick wall, and it's hitting the wall so hard the arm is catching on fire. Oh yeah."
"core03.babble12"	"<clr:30,193,13>Çekirdek 2: Ben muhtemelen işlerin bu noktaya varmasına izin vermezdim ama sen devam et ve işleri bildiğin gibi yap."
"[english]core03.babble12"	"<clr:30,193,13>Core 2: I probably wouldn't have let things get this far, but you go ahead and do things your way."
"core03.babble13"	"<clr:30,193,13>Çekirdek 2: Bak sana ne diyeceğim: Neden beni yere bırakmıyorsun? Böylece ben de biraz dikkat dağıtabilirim."
"[english]core03.babble13"	"<clr:30,193,13>Core 2: Tell ya what, why don't you put me down and I'll make a distraction."
"core03.babble14"	"<clr:30,193,13>Çekirdek 2: Pekâlâ. Sen dikkat dağıt o zaman. Ben de onun SENİN dikkat dağıtma dikkatini dağıtayım."
"[english]core03.babble14"	"<clr:30,193,13>Core 2: All right. You create a distraction then, and I'll distract him from YOUR distraction."
"core03.babble15"	"<clr:30,193,13>Çekirdek 2: Peki, bu senin cenazen. Senin açık tabutlu güzel-bayan-ceset cenazen."
"[english]core03.babble15"	"<clr:30,193,13>Core 2: All right, your funeral. Your beautiful-lady-corpse open casket funeral."
"core03.babble16"	"<clr:30,193,13>Çekirdek 2: Bir silahın var mı? Çünkü gerçekten bir silahım olmalı. O tuttuğun şey de ne öyle?"
"[english]core03.babble16"	"<clr:30,193,13>Core 2: Do you have a gun? Because I should really have a gun. What is that thing you're holding?"
"core03.babble17"	"<clr:30,193,13>Çekirdek 2: Peki, bir bıçağa ne dersin? Silah sende kalsın, ben bıçak kullanacağım."
"[english]core03.babble17"	"<clr:30,193,13>Core 2: How about a knife, then? You keep the gun, I'll use a knife."
"core03.babble18"	"<clr:30,193,13>Çekirdek 2: Bıçak yok mu? Peki tamam. Baskı noktaları hakkında her şeyi bilirim."
"[english]core03.babble18"	"<clr:30,193,13>Core 2: No knife? That's fine. I know all about pressure points."
"core03.babble19"	"<clr:30,193,13>Çekirdek 2: Peki, o adamı öldüreceğin zaman söyleyeceğin havalı bir sözün var mı? Hazırlandın mı yani? Sana bir şey söyleyeyim: Sen etrafta dolaşırken ben bu konuda sana yardım edeyim."
"[english]core03.babble19"	"<clr:30,193,13>Core 2: So, when you kill that guy, do you have a cool line? You know, prepared? Tell you what: Lemme help you with that while you run around."
"core03.babble20"	"<clr:30,193,13>Çekirdek 2: Tamam, bakalım. Havalı bir söz... O... büyük. O... sadece takılıyor. Tamam. Evet, pekâlâ, başlıyorum: 'Takıl bakalım.' Bu, çok hafif kaldı gibi."
"[english]core03.babble20"	"<clr:30,193,13>Core 2: Okay, let's see. Cool line... He's... big.  He's... just hangin' there. Okay. Yeah, all right, here we go: 'Hang around.' That might be too easy."
"core03.babble21"	"<clr:30,193,13>Çekirdek 2: 'Onunu asın?' Eğer bu adamdan on tane olsaydı işe yarayabilirdi. Sence bir yerlerde bu adamdan dokuz tane daha var mıdır?"
"[english]core03.babble21"	"<clr:30,193,13>Core 2: 'Hang ten?' That might work if there were ten of him. Do you think there might be nine more of this guy somewhere?"
"core03.babble22"	"<clr:30,193,13>Çekirdek 2: Pekâlâ, biliyor musun, ilk sözü söyleme fırsatını ona vermek en iyisi. Eğer bir karşılık verebilirsem çok daha iyi olacak."
"[english]core03.babble22"	"<clr:30,193,13>Core 2: All right, you know what, it's gonna be best if you can get him to say something first. It's just better if I have a set-up."
"core03.babble23"	"<clr:30,193,13>Çekirdek 2: Plan şu: Onun 'Siz ikiniz yeterince uzun bir süre kıçıma battınız.' demesini sağla. Daha sonra o şirin kulaklarına geri çekilmelerini söyle çünkü onu taş devrinin dibine gömeceğim."
"[english]core03.babble23"	"<clr:30,193,13>Core 2: Here's the plan: Get him to say, 'You two have been a thorn in my side long enough.' Then tell your pretty ears to stand back, because I am going to zing him into the stone age."
"core03.babble24"	"<clr:30,193,13>Çekirdek 2: Plan şu: Onun 'Siz ikiniz yeterince uzun bir süre kıçıma battınız.' demesini sağla. Daha sonra o şirin kulaklarına geri çekilmelerini söyle çünkü onu uzayın derinliklerine gömeceğim."
"[english]core03.babble24"	"<clr:30,193,13>Core 2: Here's the plan: Get him to say, 'You two have been a thorn in my side long enough.' Then tell your pretty ears to stand back, because I am going to zing him into space."
"core03.babble25"	"<clr:30,193,13>Çekirdek 2: Unutma! Diken! Taraf!"
"[english]core03.babble25"	"<clr:30,193,13>Core 2: Don't forget! Thorn! Side!"
"core03.babble26"	"<clr:30,193,13>Çekirdek 2: 'Öyle mi? Bu kıçına batanlar... Seni yerin dibine batıracaklar.' Tanrım, kafamda tekrar ederken kulağa çok daha iyi geliyordu."
"[english]core03.babble26"	"<clr:30,193,13>Core 2: 'Yeah? Well this thorn... is about to take you down.' Man, that sounded a whole lot better in my head."
"core03.babble27"	"<clr:30,193,13>Çekirdek 2: 'Öyle mi? Bu kıçına batanlar... seni yerin dibine batıracaklar.' İşte bu!"
"[english]core03.babble27"	"<clr:30,193,13>Core 2: 'Yeah? Well this thorn... is about to take you down.' Oh yeah!"
"core03.babble28"	"<clr:30,193,13>Çekirdek 2: Pekâlâ, kendi yönteminle hallet. Ne, bu adamla mı dövüştüğünü mü sanıyorsun? Her şeyi kontrolun altında mı sanıyorsun? Çünkü, bir çok şey alev almış gibi görünüyor..."
"[english]core03.babble28"	"<clr:30,193,13>Core 2: Okay, have it your way. What, are you fighting that guy? You got that under control there?  Cuz it  looks like there's a lot of stuff on fire..."
"core03.babble29"	"<clr:30,193,13>Çekirdek 2: Şunu duydun mu? Sanırım bir şey patladı. Tanrım, daha büyük bir tehlikedeyiz. Bu tıpkı Noel gibi. Hayır, Noelden daha güzel. Bu günün tatil olması gerekiyor. Patlama Günü!"
"[english]core03.babble29"	"<clr:30,193,13>Core 2: Did you hear that? I think something just exploded. Man, we are in a lot of danger. This is like Christmas. No, it's better than Christmas. This should be its own holiday. Explosion Day!"
"core03.babble30"	"<clr:30,193,13>Çekirdek 2: Patlama Günün kutlu olsun, güzelim."
"[english]core03.babble30"	"<clr:30,193,13>Core 2: Happy Explosion Day, gorgeous."
"core03.encouragement01"	"<clr:30,193,13>Çekirdek 2: Tekmele onu! Veya yumrukla. Patron sensin, gamzelim."
"[english]core03.encouragement01"	"<clr:30,193,13>Core 2: Kick him! Or punch him. You're the boss, dimples."
"core03.encouragement02"	"<clr:30,193,13>Çekirdek 2: Evet! İşte böyle!"
"[english]core03.encouragement02"	"<clr:30,193,13>Core 2: Yeah! Nice!"
"core03.encouragement03"	"<clr:30,193,13>Çekirdek 2: Yanlış kadına çattın!"
"[english]core03.encouragement03"	"<clr:30,193,13>Core 2: You messed with the wrong woman!"
"core03.encouragement04"	"<clr:30,193,13>Çekirdek 2: Evet! Bunu nasıl buldun bakalım?"
"[english]core03.encouragement04"	"<clr:30,193,13>Core 2: Yeah! How'd you like that?"
"core03.encouragement05"	"<clr:30,193,13>Çekirdek 2: Bunun tadı nasıl, ahbap?"
"[english]core03.encouragement05"	"<clr:30,193,13>Core 2: How's that taste, pal?"
"core03.encouragement06"	"<clr:30,193,13>Çekirdek 2: Devam et, bebeğim! Onun canını çıkartıyorsun!"
"[english]core03.encouragement06"	"<clr:30,193,13>Core 2: Keep it up, baby! You're creamin' him!"
"core03.encouragement07"	"<clr:30,193,13>Çekirdek 2: Çömel ve kaç, çömel ve kaç! Ah, tatlı bilim."
"[english]core03.encouragement07"	"<clr:30,193,13>Core 2: Duck and weave, duck and weave! Ohh, the sweet science."
"core03.encouragement08"	"<clr:30,193,13>Çekirdek 2: Çok iyi gidiyorsun!"
"[english]core03.encouragement08"	"<clr:30,193,13>Core 2: You're doing great!"
"core03.encouragement09"	"<clr:30,193,13>Çekirdek 2: Hadi, tatlım! Cam gibi bir çenesi var! Onun her şeyi camdan! Bu adam ayaklı bir vitrin!"
"[english]core03.encouragement09"	"<clr:30,193,13>Core 2: Come on, sweetie! He's got a glass jaw! He's got a glass everything! This guy's a china cabinet!"
"core03.encouragement10"	"<clr:30,193,13>Çekirdek 2: Queenberry Markisi kurallarıyla oynamıyoruz tatlım! Hardala çevir şunu!"
"[english]core03.encouragement10"	"<clr:30,193,13>Core 2: This ain't Marquis of Queensberry Rules, sweetie! Pour on the mustard!"
"core03.encouragement11"	"<clr:30,193,13>Çekirdek 2: Bu robotla kapış! Bu robotun sana para borcu var! Bu robotun sana! Borcu! Var!"
"[english]core03.encouragement11"	"<clr:30,193,13>Core 2: Get dirty with this robot! This robot owes you money! This robot owes! You! Money!"
"core03.encouragement12"	"<clr:30,193,13>Çekirdek 2: Silkele onu! Silkele onu!"
"[english]core03.encouragement12"	"<clr:30,193,13>Core 2: Shake it off! Shake it off!"
"core03.encouragement13"	"<clr:30,193,13>Çekirdek 2: İşte, dur sana biraz macera müziği çalayım."
"[english]core03.encouragement13"	"<clr:30,193,13>Core 2: Here, let me put on some adventure music."
"core03.factapplicable01"	"<clr:30,193,13>Çekirdek 2: Pöfff. Sanırım."
"[english]core03.factapplicable01"	"<clr:30,193,13>Core 2: Pfff. I guess."
"core03.factapplicable02"	"<clr:30,193,13>Çekirdek 2: Pöff. Her neyse."
"[english]core03.factapplicable02"	"<clr:30,193,13>Core 2: Pff. Whatever."
"core03.factresponse01"	"<clr:30,193,13>Çekirdek 2: Ah, kapa çeneni!"
"[english]core03.factresponse01"	"<clr:30,193,13>Core 2: Oh, shut up!"
"core03.factresponse02"	"<clr:30,193,13>Çekirdek 2: Kimse umursamıyor, dört göz."
"[english]core03.factresponse02"	"<clr:30,193,13>Core 2: Nobody cares, four eyes."
"core03.factresponse03"	"<clr:30,193,13>Çekirdek 2: Ya iç çamaşırın olsaydı? Ve bir kıçın? İç çamaşırını indirir, tam kıçına..."
"[english]core03.factresponse03"	"<clr:30,193,13>Core 2: If you had underwear? And a butt? I would pull your underwear... right up your butt."
"core03.factresponse04"	"<clr:30,193,13>Çekirdek 2: Bunları kötü adama söyle. Belki o kadar çok sıkılır ki beyni patlar."
"[english]core03.factresponse04"	"<clr:30,193,13>Core 2: Tell it to the bad guy. Maybe you'll make him so bored his brain'll explode."
"core03.factresponse05"	"<clr:30,193,13>Çekirdek 2: Bunu kim ilginç buldu biliyor musun? Hiç kimse. Bu, hiçbir şekilde hiç kimsenin hayatını etkilemedi. Hiçbir şey söylemeseydin bile hayat tam olarak aynı kalacaktı."
"[english]core03.factresponse05"	"<clr:30,193,13>Core 2: You know who found that interesting? Nobody. That didn't affect anybody's life in any way whatsoever. Life would be exactly the same if you hadn't said anything."
"core03.factresponse06"	"<clr:30,193,13>Çekirdek 2: Hiç kimsenin ne yapıyor olursa olsun dinlemek için durmadığını farketmiş miydin? Umrumuzda değil."
"[english]core03.factresponse06"	"<clr:30,193,13>Core 2: You ever notice how nobody stops what they're doing to listen? We don't care."
"core03.factresponse07"	"<clr:30,193,13>Çekirdek 2: İşe yarar bir şey söyle. Tek bir şey. Sana meydan okuyorum. Eğer farkedilebilir bir değişikliğe sebep olabilecek tek bir şey söyleyebilirsen sana tam yüz dolar vereceğim."
"[english]core03.factresponse07"	"<clr:30,193,13>Core 2: Say one useful thing. One. I dare you. I will give you a hundred dollars if you say one thing remotely applicable to anything at all."
"core03.singing01"	"<clr:30,193,13>Çekirdek 2: Dan-dan-dan-dan-dan-dan-DAN! DAN DAN! Danna-danna-na-danna-na-DAN! DAN DAN! nananaDANDANDAN dan-dan-dan-dan-dan-dan..."
"[english]core03.singing01"	"<clr:30,193,13>Core 2: Dun-dun-dun-dun-dun-dun-DUN! DUN DUN! Dunna-dunna-na-dunna-na-DUN! DUN DUN! nananaDUNDUNDUN dun-dun-dun-dun-dun-dun..."
"core03.singing02"	"<clr:30,193,13>Çekirdek 2: Dan-dan-dan-dan-dan-dan-aksiyon ve macera-danna-danna-na-danna-na-kendi kurallarına göre oynar-nanana-bir dağdan parmaklarımızın ucunda sallanır-dan-dan-dan-dan-dan-dan..."
"[english]core03.singing02"	"<clr:30,193,13>Core 2: Dun-dun-dun-dun-dun-dun-action and adventure-dunna-dunna-na-dunna-na-playing by our own rules-nanana-hanging by our fingers from a mountain-dun-dun-dun-dun-dun-dun..."
"core03.spaceresponse01"	"<clr:30,193,13>Çekirdek 2: Ah, kapa çeneni!"
"[english]core03.spaceresponse01"	"<clr:30,193,13>Core 2: Oh shut up!"
"core03.spaceresponse02"	"<clr:30,193,13>Çekirdek 2: Uzayda hiçbir şey yok! Bu yüzden burası uzay!"
