"lang"
{
"Language"	"polish"
"core02.fact40"	"<clr:231,144,194>Core 3: W 1879 r. Sandford Fleming jako pierwszy zaproponował na konferencji Kanadyjskiego Królewskiego Instytutu wprowadzenie ustandaryzowanych stref czasowych."
"[english]core02.fact40"	"<clr:231,144,194>Core 3: In 1879, Sandford Fleming first proposed the adoption of worldwide standardized time zones at the Royal Canadian Institute."
"core02.fact41"	"<clr:231,144,194>Core 3: Maria Curie wynalazła teorię napromieniowania, leczenie napromieniowania i śmierć od napromieniowania."
"[english]core02.fact41"	"<clr:231,144,194>Core 3: Marie Curie invented the theory of radioactivity, the treatment of radioactivity, and dying of radioactivity."
"core02.fact42"	"<clr:231,144,194>Core 3: Na końcu sztuki „Mewa” autorstwa Antona Pawłowicza Czechowa Konstanty popełnia samobójstwo."
"[english]core02.fact42"	"<clr:231,144,194>Core 3: At the end of The Seagull by Anton Chekhov, Konstantin kills himself."
"core02.fact43"	"<clr:231,144,194>Core 3: Przeciwnie do popularnej opinii język Eskimosów nie zawiera setki różnych słów na określenie śniegu. Zawiera jednak 234 słowa na określenie krówek."
"[english]core02.fact43"	"<clr:231,144,194>Core 3: Contrary to popular belief, the Eskimo does not have one hundred different words for snow. They do, however, have two hundred and thirty-four words for fudge."
"core02.fact44"	"<clr:231,144,194>Core 3: W wiktoriańskiej Anglii pospólstwu nie wolno było spoglądać bezpośrednio na królową z uwagi na podejrzenie, iż ówczesna biedota posiadała zdolność wykradania myśli. Dzisiejsza nauka stwierdza, iż mniej niż 4% ubogich jest w stanie tego dokonać."
"[english]core02.fact44"	"<clr:231,144,194>Core 3: In Victorian England, a commoner was not allowed to look directly at the Queen, due to a belief at the time that the poor had the ability to steal thoughts. Science now believes that less than 4% of poor people are able to do this."
"core02.fact46"	"<clr:231,144,194>Core 3: W 1862 r. Abraham Lincoln podpisał Proklamację Emancypacji, znosząc niewolnictwo. Podobnie jak w przypadku innych dokonań, Lincoln uwolnił niewolników podczas lunatykowania i później nie pamiętał tego zdarzenia."
"[english]core02.fact46"	"<clr:231,144,194>Core 3: In 1862, Abraham Lincoln signed the Emancipation Proclamation, freeing the slaves. Like everything he did, Lincoln freed the slaves while sleepwalking, and later had no memory of the event."
"core02.fact47"	"<clr:231,144,194>Core 3: W 1948 r. na prośbę umierającego chłopca Babe Ruth, legenda baseballu, zjadł 75 hot dogów i zmarł na skutek zatrucia."
"[english]core02.fact47"	"<clr:231,144,194>Core 3: In 1948, at the request of a dying boy, baseball legend Babe Ruth ate seventy-five hot dogs, then died of hot dog poisoning."
"core02.fact48"	"<clr:231,144,194>Core 3: William Szekspir nie istniał. Sztuki podpisane jego nazwiskiem stworzył w 1589 r. Francis Bacon, który użył z tabliczki ouija, aby ujarzmić duchy dramatopisarzy."
"[english]core02.fact48"	"<clr:231,144,194>Core 3: William Shakespeare did not exist. His plays were masterminded in 1589 by Francis Bacon, who used a Ouija board to enslave play-writing ghosts."
"core02.fact49"	"<clr:231,144,194>Core 3: Tomaszowi Edisonowi błędnie przypisuje się wynalezienie w 1878 r. ćwiczenia znanego jako pompki. W rzeczywistości czynność tę opatentował trzy lata wcześniej Nikola Tesla."
"[english]core02.fact49"	"<clr:231,144,194>Core 3: It is incorrectly noted that Thomas Edison invented 'push-ups' in 1878. Nikolai Tesla had in fact patented the activity three years earlier, under the name 'Tesla-cize.'"
"core02.fact50"	"<clr:231,144,194>Core 3: Wieloryby są dwukrotnie inteligentniejsze – i trzykrotnie smaczniejsze – od ludzi."
"[english]core02.fact50"	"<clr:231,144,194>Core 3: Whales are twice as intelligent, and three times as delicious, as humans."
"core02.fact51"	"<clr:231,144,194>Core 3: Hamulec samochodowy wynaleziono dopiero w 1895 r. Wcześniej istniała konieczność, aby ktoś pozostał w pojeździe, poruszając się w koło, podczas gdy pasażerowie załatwiali swoje sprawy."
"[english]core02.fact51"	"<clr:231,144,194>Core 3: The automobile brake was not invented until 1895. Before this, someone had to remain in the car at all times, driving in circles until passengers returned from their errands."
"core02.fact52"	"<clr:231,144,194>Core 3: Edmund Hillary, pierwszy człowiek, który wspiął się na szczyt Mount Everest, dokonał tego przypadkowo, goniąc za ptakiem."
"[english]core02.fact52"	"<clr:231,144,194>Core 3: Edmund Hillary, the first person to climb Mount Everest, did so accidentally while chasing a bird."
"core02.fact53"	"<clr:231,144,194>Core 3: Diamenty tworzą się, gdy węgiel zostaje poddany działaniu wysokiego ciśnienia. Diamenty poddane działaniu wysokiego ciśnienia przyjmują formę granulek piany, którą dziś stosuje się powszechnie w opakowaniach."
"[english]core02.fact53"	"<clr:231,144,194>Core 3: Diamonds are made when coal is put under intense pressure. Diamonds put under intense pressure become foam pellets, commonly used today as packing material."
"core02.fact54"	"<clr:231,144,194>Core 3: Najbardziej trująca ryba na świecie to gardłosz atlantycki. Cała, prócz oczu, zawiera śmiertelną truciznę. Oczy gardłosza składają się z mniej szkodliwej śmiertelnej trucizny."
"[english]core02.fact54"	"<clr:231,144,194>Core 3: The most poisonous fish in the world is the orange ruffy. Everything but its eyes are made of a deadly poison. The ruffy's eyes are composed of a less harmful, deadly poison."
"core02.fact55"	"<clr:231,144,194>Core 3: Zawód królewskiego błazna został wynaleziony przypadkowo, gdy napad padaczki wasala błędnie zinterpretowano jako radosne wygłupy."
"[english]core02.fact55"	"<clr:231,144,194>Core 3: The occupation of court jester was invented accidentally, when a vassal's epilepsy was mistaken for capering."
"core02.fact56"	"<clr:231,144,194>Core 3: Kometa Halleya okrąża Ziemię co 76 lat. Na pozostałe 75 skrywa się w Słońcu, gdzie nie niepokojona przez nikogo zapada w hibernację."
"[english]core02.fact56"	"<clr:231,144,194>Core 3: Halley's Comet can be viewed orbiting Earth every seventy-six years. For the other seventy-five, it retreats to the heart of the sun, where it hibernates undisturbed."
"core02.fact57"	"<clr:231,144,194>Core 3: Pierwszy komercyjny lot samolotem miał miejsce w 1914 r. Przez cały czas trwania podróży wszystkie osoby na pokładzie krzyczały."
"[english]core02.fact57"	"<clr:231,144,194>Core 3: The first commercial airline flight took to the air in 1914. Everyone involved screamed the entire way."
"core02.fact58"	"<clr:231,144,194>Core 3: W mitologii greckiej Prometeusz ukradł ogień bogom i przekazał ludzkości. Biżuterię zatrzymał dla siebie."
"[english]core02.fact58"	"<clr:231,144,194>Core 3: In Greek myth, Prometheus stole fire from the Gods and gave it to humankind. The jewelry he kept for himself."
"core02.fact59"	"<clr:231,144,194>Core 3: Pierwsza osoba, która udowodniła, że mleko krowy nadaje się do spożycia, była bardzo, bardzo spragniona."
"[english]core02.fact59"	"<clr:231,144,194>Core 3: The first person to prove that cow's milk is drinkable was very, very thirsty."
"core02.fact60"	"<clr:231,144,194>Core 3: Zanim bracia Wright wynaleźli samolot każda osoba, która chciała gdziekolwiek polecieć, musiała spożyć 200 funtów helu."
"[english]core02.fact60"	"<clr:231,144,194>Core 3: Before the Wright Brothers invented the airplane, anyone wanting to fly anywhere was required to eat 200 pounds of helium."
"core02.fact61"	"<clr:231,144,194>Core 3: Przed wynalezieniem jajecznicy w 1912 roku typowe śniadanie składało się z jajek na miękko lub kamieni na twardo."
"[english]core02.fact61"	"<clr:231,144,194>Core 3: Before the invention of scrambled eggs in 1912, the typical breakfast was either whole eggs still in the shell or scrambled rocks."
"core02.fact62"	"<clr:231,144,194>Core 3: W czasach Wielkiego kryzysu organizacja rządowa Tennessee Valley Authority zakazała przechowywania królików w charakterze zwierząt domowych, przez co wiele osób zostało zmuszonych do przyklejania długich uszu swoim myszom."
"[english]core02.fact62"	"<clr:231,144,194>Core 3: During the Great Depression, the Tennessee Valley Authority outlawed pet rabbits, forcing many to hot glue-gun long ears onto their pet mice."
"core02.fact63"	"<clr:231,144,194>Core 3: W pewnym momencie swojego życia jedno z sześciu dzieci zostanie porwane przez obywatela Holandii."
"[english]core02.fact63"	"<clr:231,144,194>Core 3: At some point in their lives 1 in 6 children will be abducted by the Dutch."
"core02.fact64"	"<clr:231,144,194>Core 3: W myśl najbardziej zaawansowanych algorytmów najlepsze imię świata to „Craig”."
"[english]core02.fact64"	"<clr:231,144,194>Core 3: According to most advanced algorithms, the world's best name is Craig."
"core02.fact65"	"<clr:231,144,194>Core 3: Aby wykonać kserokopiarkę, wystarczy skserować lustro."
"[english]core02.fact65"	"<clr:231,144,194>Core 3: To make a photocopier, simply photocopy a mirror."
"core02.fact66"	"<clr:231,144,194>Core 3: Sny są sposobem podświadomości na przypomnienie ludziom, aby chodzili do szkoły nago i dbali o wypadanie zębów."
"[english]core02.fact66"	"<clr:231,144,194>Core 3: Dreams are the subconscious mind's way of reminding people to go to school naked and have their teeth fall out."
"core03.babble01"	"<clr:30,193,13>Core 2: SZYBKO: JAK WYGLĄDA SYTUACJA? O, hej tam, cześć, ślicznotko. Jestem Rick. Co tu porabiasz? Czyżby jakaś mała przygoda?"
"[english]core03.babble01"	"<clr:30,193,13>Core 2: QUICK: WHAT'S THE SITUATION? Oh, hey, hi pretty lady. My name's Rick. So, you out having a little adventure?"
"core03.babble02"	"<clr:30,193,13>Core 2: SZYBKO: JAK WYGLĄDA SYTUACJA? O, cześć, aniołku. Chyba umarłem i trafiłem do nieba. Jestem Rick. Co tu porabiasz? Wyskoczyłaś na małą przygodę?"
"[english]core03.babble02"	"<clr:30,193,13>Core 2: QUICK: WHAT'S THE SITUATION? Oh, hello angel. I guess I must have died and gone to heaven. Name's Rick. So, you out having yourself a little adventure?"
"core03.babble03"	"<clr:30,193,13>Core 2: Walczysz z tamtym gościem? I jak, wszystko pod kontrolą? Pytam, bo na pierwszy rzut oka sporo tu rzeczy się pali..."
"[english]core03.babble03"	"<clr:30,193,13>Core 2: What, are you fighting that guy? You got that under control? You know, because, looks like there's a lot of stuff on fire..."
"core03.babble04"	"<clr:30,193,13>Core 2: O, zegar odliczania! Oj, to oznacza kłopoty. Paskudnie to wygląda. Jak na tak piękną kobietę, jeśli wolno mi zauważyć."
"[english]core03.babble04"	"<clr:30,193,13>Core 2: Hey, a countdown clock! Man, that is trouble. Situation's looking pretty ugly. For such a beautiful woman. If you don't mind me saying."
"core03.babble05"	"<clr:30,193,13>Core 2: Nie chcę cię straszyć, ale jestem sferą przygodową. Zaprojektowaną specjalnie do niebezpieczeństw. Więc śmiało, idź przypudruj sobie nosek, a ja się dalej wszystkim zajmę."
"[english]core03.babble05"	"<clr:30,193,13>Core 2: I don't want to scare you, but, I'm an Adventure Sphere. Designed for danger. So, why don't you go ahead and have yourself a little lady break, and I'll just take it from here."
"core03.babble06"	"<clr:30,193,13>Core 2: Słuchaj, stań za mną. O tak, właśnie tak. Robisz to doskonale. Zaraz się tu zrobi gorąco."
"[english]core03.babble06"	"<clr:30,193,13>Core 2: Here, stand behind me. Yeah, just like that. Just like you're doing. Things are about to get real messy."
"core03.babble07"	"<clr:30,193,13>Core 2: Chcesz wszystko sama, co? Dobra, aniołku. Będę cię osłaniać, jak tylko potrafię."
"[english]core03.babble07"	"<clr:30,193,13>Core 2: Going for it yourself, huh? All right, angel. I'll do what I can to cover you."
"core03.babble08"	"<clr:30,193,13>Core 2: Mnie to nie przeszkadza. Muszę powiedzieć, że mam tu bardzo przyjemny widok."
"[english]core03.babble08"	"<clr:30,193,13>Core 2: Doesn't bother me. I gotta say, the view's mighty nice from right here."
"core03.babble09"	"<clr:30,193,13>Core 2: Ależ ten zegar szybko tyka. A ty jesteś piękna. Zawsze jest czas na powiedzenie ładniutkiej damie komplementu. Dobra, wracamy do roboty, miejmy to z głowy."
"[english]core03.babble09"	"<clr:30,193,13>Core 2: Man, that clock is moving fast. And you are beautiful. Always time to compliment a pretty lady. All right, back to work. Let's do this."
"core03.babble10"	"<clr:30,193,13>Core 2: Tak ci powiem: w takich chwilach żałuję, że nie mam talii, na której mógłbym nosić wszystkie swoje czarne pasy. Tak, tak, mam czarny pas w zasadzie we wszystkim. Karate. Larate. Jiu Jitsu. Kickboksowanie. Pasowanie. Tae Kwan Do... No i sypialnia."
"[english]core03.babble10"	"<clr:30,193,13>Core 2: I'll tell ya, it's times like this I wish I had a waist so I could wear all my black belts. Yeah, I'm a black belt. In pretty much everything. Karate. Larate. Jiu Jitsu. Kick punching. Belt making. Taekwondo... Bedroom."
"core03.babble11"	"<clr:30,193,13>Core 2: Jestem teraz jak ściśnięta sprężyna. Napięcie i siła. Jestem po prostu... jednym wielkim mięśniem. Jak taki wielki biceps, co przebije lity mur i tak w niego przywali, że całe ramię się pali. O tak właśnie."
"[english]core03.babble11"	"<clr:30,193,13>Core 2: I am a coiled spring right now. Tension and power. Just... I'm a muscle. Like a big arm muscle, punching through a brick wall, and it's hitting the wall so hard the arm is catching on fire. Oh yeah."
"core03.babble12"	"<clr:30,193,13>Core 2: Ja nie pozwoliłbym, żeby sprawy zaszły aż tak daleko, ale oczywiście nie wtrącam się, rób wszystko po swojemu."
"[english]core03.babble12"	"<clr:30,193,13>Core 2: I probably wouldn't have let things get this far, but you go ahead and do things your way."
"core03.babble13"	"<clr:30,193,13>Core 2: Wiesz co? Może mnie odłóż, a ja zrobię małą dywersję."
"[english]core03.babble13"	"<clr:30,193,13>Core 2: Tell ya what, why don't you put me down and I'll make a distraction."
"core03.babble14"	"<clr:30,193,13>Core 2: W porządku, w takim razie to ty zrób dywersję, a odwrócę jego uwagę od twojej dywersji!"
"[english]core03.babble14"	"<clr:30,193,13>Core 2: All right. You create a distraction then, and I'll distract him from YOUR distraction."
"core03.babble15"	"<clr:30,193,13>Core 2: W porządku, twój pogrzeb. Będzie otwarta trumna, a w niej zwłoki pięknej damy."
"[english]core03.babble15"	"<clr:30,193,13>Core 2: All right, your funeral. Your beautiful-lady-corpse open casket funeral."
"core03.babble16"	"<clr:30,193,13>Core 2: Masz broń? Bo powinienem chyba mieć broń. Co tam trzymasz?"
"[english]core03.babble16"	"<clr:30,193,13>Core 2: Do you have a gun? Because I should really have a gun. What is that thing you're holding?"
"core03.babble17"	"<clr:30,193,13>Core 2: To może nóż? Zatrzymaj sobie tę giwerę, a ja wezmę nóż."
"[english]core03.babble17"	"<clr:30,193,13>Core 2: How about a knife, then? You keep the gun, I'll use a knife."
"core03.babble18"	"<clr:30,193,13>Core 2: Nie masz noża? Nic nie szkodzi. Mam obcykane punkty uciskowe."
"[english]core03.babble18"	"<clr:30,193,13>Core 2: No knife? That's fine. I know all about pressure points."
"core03.babble19"	"<clr:30,193,13>Core 2: Masz przygotowany jakiś twardzielski tekst, jak tego gościa załatwisz? Wiesz co? Ty sobie pobiegaj, a ci pomogę coś wymyślić."
"[english]core03.babble19"	"<clr:30,193,13>Core 2: So, when you kill that guy, do you have a cool line? You know, prepared? Tell you what: Lemme help you with that while you run around."
"core03.babble20"	"<clr:30,193,13>Core 2: Dobra, pomyślmy. Ostry tekst... On jest duży... I tak sobie... w sumie tylko wisi. OK. O, dobra, jedziemy: „Zwisaj, koleś”. Chociaż to chyba za łatwe."
"[english]core03.babble20"	"<clr:30,193,13>Core 2: Okay, let's see. Cool line... He's... big.  He's... just hangin' there. Okay. Yeah, all right, here we go: 'Hang around.' That might be too easy."
"core03.babble21"	"<clr:30,193,13>Core 2: „Zwisaj podwójnie, koleś”? To mogłoby wypalić, gdyby było ich dwóch. Nie wiesz, czy gdzieś się nie znajdzie jeszcze jeden egzemplarz gościa?"
"[english]core03.babble21"	"<clr:30,193,13>Core 2: 'Hang ten?' That might work if there were ten of him. Do you think there might be nine more of this guy somewhere?"
"core03.babble22"	"<clr:30,193,13>Core 2: Wiesz co? Najlepiej będzie, jak uda ci się go nakłonić, żeby pierwszy coś powiedział. Wolę mieć przygotowaną scenę."
"[english]core03.babble22"	"<clr:30,193,13>Core 2: All right, you know what, it's gonna be best if you can get him to say something first. It's just better if I have a set-up."
"core03.babble23"	"<clr:30,193,13>Core 2: Więc plan jest taki: nakłoń go do powiedzenia „Za długo już byliście mi solą w oku”. A potem powiedz swoim uroczym uszkom, żeby się cofnęły, bo tak mu przygadam, że w pięty pójdzie."
"[english]core03.babble23"	"<clr:30,193,13>Core 2: Here's the plan: Get him to say, 'You two have been a thorn in my side long enough.' Then tell your pretty ears to stand back, because I am going to zing him into the stone age."
"core03.babble24"	"<clr:30,193,13>Core 2: Więc plan jest taki: nakłoń go do powiedzenia „Za długo już byliście mi solą w oku”. A potem powiedz swoim uroczym uszkom, żeby się cofnęły, bo tak mu przygadam, że popamięta."
"[english]core03.babble24"	"<clr:30,193,13>Core 2: Here's the plan: Get him to say, 'You two have been a thorn in my side long enough.' Then tell your pretty ears to stand back, because I am going to zing him into space."
