"lang"
{
"Language"	"czech"
"core02.fact17"	"<clr:231,144,194>Jádro 3: Paradox Schrödingerovy kočky nastiňuje situaci, kdy si představujeme kočku v krabici, pro všechny úmysly a účely, zároveň živou i mrtvou. Schrödinger tento paradox vytvořil, aby ospravedlnil zabíjení koček."
"[english]core02.fact17"	"<clr:231,144,194>Core 3: The Schrodinger's cat paradox outlines a situation in which a cat in a box must be considered, for all intents and purposes, simultaneously alive and dead. Schrodinger created this paradox as a justification for killing cats."
"core02.fact18"	"<clr:231,144,194>Jádro 3: Na každém čtverečním palci lidského těla je 32 milionů bakterií."
"[english]core02.fact18"	"<clr:231,144,194>Core 3: Every square inch of the human body has 32 million bacteria on it."
"core02.fact19"	"<clr:231,144,194>Jádro 3: Slunce je 330 330krát větší než Země."
"[english]core02.fact19"	"<clr:231,144,194>Core 3: The Sun is 330,330 times larger than Earth."
"core02.fact20"	"<clr:231,144,194>Jádro 3: Průměrná délka života nosorožce v zajetí je 15 let."
"[english]core02.fact20"	"<clr:231,144,194>Core 3: The average life expectancy of a rhinoceros in captivity is 15 years."
"core02.fact21"	"<clr:231,144,194>Jádro 3: Vulkanologové jsou odborníci v oblasti studia sopek."
"[english]core02.fact21"	"<clr:231,144,194>Core 3: Volcano-ologists are experts in the study of volcanoes."
"core02.fact22"	"<clr:231,144,194>Jádro 3: Avokáda obsahují nejvíce vlákniny a kalorií ze všech druhů ovoce."
"[english]core02.fact22"	"<clr:231,144,194>Core 3: Avocados have the highest fiber and calories of any fruit."
"core02.fact23"	"<clr:231,144,194>Jádro 3: Avokáda obsahují nejvíce vlákniny a kalorií ze všech druhů ovoce. Nachází se v Australanech."
"[english]core02.fact23"	"<clr:231,144,194>Core 3: Avocados have the highest fiber and calories of any fruit. They are found in Australians."
"core02.fact24"	"<clr:231,144,194>Jádro 3: Měsíc oběhne Zemi za 27,32 dne."
"[english]core02.fact24"	"<clr:231,144,194>Core 3: The moon orbits the Earth every 27.32 days."
"core02.fact25"	"<clr:231,144,194>Jádro 3: Miliardtina čísla pí je 9."
"[english]core02.fact25"	"<clr:231,144,194>Core 3: The billionth digit of Pi is 9."
"core02.fact26"	"<clr:231,144,194>Jádro 3: Máte-li potíže s jednoduchými počty, použijte tuto mnemotechnickou pomůcku: jedna je méně než dva, to je méně než 60, to je více než 12, to je méně než 6 trilionů a to je více než 504. Dřívější problémy s počty vám nyní přijdou jako nevýznamné."
"[english]core02.fact26"	"<clr:231,144,194>Core 3: If you have trouble with simple counting, use the following mnemonic device: one comes before two comes before 60 comes after 12 comes before six trillion comes after 504. This will make your earlier counting difficulties seem like no big deal."
"core02.fact27"	"<clr:231,144,194>Jádro 3: Galon vody váží 3,78 kilogramů."
"[english]core02.fact27"	"<clr:231,144,194>Core 3: A gallon of water weighs 8.34 pounds"
"core02.fact28"	"<clr:231,144,194>Jádro 3: Horká voda zmrzne rychleji než studená."
"[english]core02.fact28"	"<clr:231,144,194>Core 3: Hot water freezes quicker than cold water."
"core02.fact29"	"<clr:231,144,194>Jádro 3: Med se nekazí."
"[english]core02.fact29"	"<clr:231,144,194>Core 3: Honey does not spoil."
"core02.fact30"	"<clr:231,144,194>Jádro 3: Průměrné dospělé tělo obsahuje čtvrt kila soli."
"[english]core02.fact30"	"<clr:231,144,194>Core 3: The average adult body contains half a pound of salt."
"core02.fact31"	"<clr:231,144,194>Jádro 3: Nanosekunda trvá jednu miliardtinu sekundy."
"[english]core02.fact31"	"<clr:231,144,194>Core 3: A nanosecond lasts one billionth of a second."
"core02.fact32"	"<clr:231,144,194>Jádro 3: Podle severské legendy táhli kočár boha hromu Thora po nebi dva kozli."
"[english]core02.fact32"	"<clr:231,144,194>Core 3: According to Norse legend, thunder god Thor's chariot was pulled across the sky by two goats."
"core02.fact33"	"<clr:231,144,194>Jádro 3: Čína produkuje druhou největší úrodu sójových bobů na světě."
"[english]core02.fact33"	"<clr:231,144,194>Core 3: China produces the world's second largest crop of soybeans."
"core02.fact34"	"<clr:231,144,194>Jádro 3: Wolfram má nejvyšší bod tání ze všech kovů, 3 410 stupňů Celsia."
"[english]core02.fact34"	"<clr:231,144,194>Core 3: Tungsten has the highest melting point of any metal, at 3,410 degrees Celsius."
"core02.fact35"	"<clr:231,144,194>Jádro 3: Jemným čištěním jazyka dvakrát denně nejsnadněji zabráníte zápachu z úst."
"[english]core02.fact35"	"<clr:231,144,194>Core 3: Gently cleaning the tongue twice a day is the most effective way to fight bad breath."
"core02.fact36"	"<clr:231,144,194>Jádro 3: Římská zubní pasta se vyráběla z lidské moče. Moč se jako přísada v zubní pastě používala až do 18. století."
"[english]core02.fact36"	"<clr:231,144,194>Core 3: Roman toothpaste was made with human urine. Urine as an ingredient in toothpaste continued to be used up until the 18th century."
"core02.fact37"	"<clr:231,144,194>Jádro 3: Celní zákon z roku 1789, který měl chránit domácí výrobu, byl druhý zákon přijatý vládou Spojených států."
"[english]core02.fact37"	"<clr:231,144,194>Core 3: The Tariff Act of 1789, established to protect domestic manufacture, was the second statute ever enacted by the United States government."
"core02.fact38"	"<clr:231,144,194>Jádro 3: Hodnota čísla pí je poměr obvodu jakéhokoli kruhu k jeho průměru v euklidovském prostoru."
"[english]core02.fact38"	"<clr:231,144,194>Core 3: The value of Pi is the ratio of any circle's circumference to its diameter in Euclidean space."
"core02.fact39"	"<clr:231,144,194>Jádro 3: Mexicko-americká válka skončila roku 1848 podpisem smlouvy Guadalupe Hidalgo."
"[english]core02.fact39"	"<clr:231,144,194>Core 3: The Mexican-American War ended in 1848 with the signing of the Treaty of Guadalupe Hidalgo."
"core02.fact40"	"<clr:231,144,194>Jádro 3: Sandford Fleming v Královském kanadském institutu roku 1879 poprvé navrhl přijetí celosvětově standardizovaných časových pásem."
"[english]core02.fact40"	"<clr:231,144,194>Core 3: In 1879, Sandford Fleming first proposed the adoption of worldwide standardized time zones at the Royal Canadian Institute."
"core02.fact41"	"<clr:231,144,194>Jádro 3: Marie Curie vynalezla teorii radioaktivity, léčbu radioaktivity i smrt na radioaktivitu."
"[english]core02.fact41"	"<clr:231,144,194>Core 3: Marie Curie invented the theory of radioactivity, the treatment of radioactivity, and dying of radioactivity."
"core02.fact42"	"<clr:231,144,194>Jádro 3: Na konci dramatu Racek Antona Čechova se Konstantin zabije."
"[english]core02.fact42"	"<clr:231,144,194>Core 3: At the end of The Seagull by Anton Chekhov, Konstantin kills himself."
"core02.fact43"	"<clr:231,144,194>Jádro 3: Navzdory všeobecnému přesvědčení Eskymáci nemají sto různých slov pro sníh. Mají však 234 slov pro karamely."
"[english]core02.fact43"	"<clr:231,144,194>Core 3: Contrary to popular belief, the Eskimo does not have one hundred different words for snow. They do, however, have two hundred and thirty-four words for fudge."
"core02.fact44"	"<clr:231,144,194>Jádro 3: Ve viktoriánské Anglii se prostý občan nesměl dívat přímo na královnu, protože se tehdy věřilo, že chudí mají schopnost krást myšlenky. Nyní se věda domnívá, že to dokážou necelá 4 % chudých lidí."
"[english]core02.fact44"	"<clr:231,144,194>Core 3: In Victorian England, a commoner was not allowed to look directly at the Queen, due to a belief at the time that the poor had the ability to steal thoughts. Science now believes that less than 4% of poor people are able to do this."
"core02.fact46"	"<clr:231,144,194>Jádro 3: Roku 1862 Abraham Lincoln podepsal Prohlášení o osvobození otroků. Jako u všeho, co dělal, i při osvobození otroků byl Lincoln náměsíčný a později si to nepamatoval."
"[english]core02.fact46"	"<clr:231,144,194>Core 3: In 1862, Abraham Lincoln signed the Emancipation Proclamation, freeing the slaves. Like everything he did, Lincoln freed the slaves while sleepwalking, and later had no memory of the event."
"core02.fact47"	"<clr:231,144,194>Jádro 3: Baseballová legenda Babe Ruth roku 1948 na žádost umírajícího chlapce snědl 75 párků v rohlíku, a poté zemřel na otravu párky v rohlíku."
"[english]core02.fact47"	"<clr:231,144,194>Core 3: In 1948, at the request of a dying boy, baseball legend Babe Ruth ate seventy-five hot dogs, then died of hot dog poisoning."
"core02.fact48"	"<clr:231,144,194>Jádro 3: William Shakespeare neexistoval. Jeho hry vymyslel roku 1589 Francis Bacon, který pomocí spiritistické tabulky zotročil dramatiky, aby je psali za něj."
"[english]core02.fact48"	"<clr:231,144,194>Core 3: William Shakespeare did not exist. His plays were masterminded in 1589 by Francis Bacon, who used a Ouija board to enslave play-writing ghosts."
"core02.fact49"	"<clr:231,144,194>Jádro 3: Přesvědčení, že Thomas Edison vynalezl „vzpory ležmo“ roku 1878, je nesprávné. Tuto činnost si nechal o tři roky dříve patentovat Nikola Tesla pod názvem „tesla-kliky“."
"[english]core02.fact49"	"<clr:231,144,194>Core 3: It is incorrectly noted that Thomas Edison invented 'push-ups' in 1878. Nikolai Tesla had in fact patented the activity three years earlier, under the name 'Tesla-cize.'"
"core02.fact50"	"<clr:231,144,194>Jádro 3: Velryby jsou dvakrát inteligentnější a třikrát lahodnější než lidé."
"[english]core02.fact50"	"<clr:231,144,194>Core 3: Whales are twice as intelligent, and three times as delicious, as humans."
"core02.fact51"	"<clr:231,144,194>Jádro 3: Automobilová brzda byla vynalezena až roku 1895. Předtím bylo nutné v autě zůstat po celou dobu a jezdit v kruzích, dokud se pasažéři nevrátili ze svých pochůzek."
"[english]core02.fact51"	"<clr:231,144,194>Core 3: The automobile brake was not invented until 1895. Before this, someone had to remain in the car at all times, driving in circles until passengers returned from their errands."
"core02.fact52"	"<clr:231,144,194>Jádro 3: Edmund Hillary, první člověk, který zdolal Mount Everest, zemřel náhodou, když lovil ptáka."
"[english]core02.fact52"	"<clr:231,144,194>Core 3: Edmund Hillary, the first person to climb Mount Everest, did so accidentally while chasing a bird."
"core02.fact53"	"<clr:231,144,194>Jádro 3: Při výrobě diamantů je uhlí vystaveno intenzivnímu tlaku. Z diamantů vystavených intenzivnímu tlaku se stávají pěnové kuličky, které se dnes běžně používají jako balicí materiál."
"[english]core02.fact53"	"<clr:231,144,194>Core 3: Diamonds are made when coal is put under intense pressure. Diamonds put under intense pressure become foam pellets, commonly used today as packing material."
"core02.fact54"	"<clr:231,144,194>Jádro 3: Nejjedovatější ryba na světě je červenice obecná. Ze smrtelně nebezpečného jedu je celé její tělo kromě očí. Oči červenice tvoří méně škodlivý smrtelně nebezpečný jed."
"[english]core02.fact54"	"<clr:231,144,194>Core 3: The most poisonous fish in the world is the orange ruffy. Everything but its eyes are made of a deadly poison. The ruffy's eyes are composed of a less harmful, deadly poison."
"core02.fact55"	"<clr:231,144,194>Jádro 3: Povolání dvorního šaška bylo vynalezeno náhodou, když byl epileptický záchvat jednoho vazala omylem považován za zábavný žert."
"[english]core02.fact55"	"<clr:231,144,194>Core 3: The occupation of court jester was invented accidentally, when a vassal's epilepsy was mistaken for capering."
"core02.fact56"	"<clr:231,144,194>Jádro 3: Let Halleyovy komety kolem Země lze sledovat každých 76 let. Na dalších 75 let se uchýlí do středu Slunce, kde nerušeně hibernuje."
"[english]core02.fact56"	"<clr:231,144,194>Core 3: Halley's Comet can be viewed orbiting Earth every seventy-six years. For the other seventy-five, it retreats to the heart of the sun, where it hibernates undisturbed."
"core02.fact57"	"<clr:231,144,194>Jádro 3: První komerční let do vzduchu se konal roku 1914. Všichni cestující celou cestu ječeli."
"[english]core02.fact57"	"<clr:231,144,194>Core 3: The first commercial airline flight took to the air in 1914. Everyone involved screamed the entire way."
"core02.fact58"	"<clr:231,144,194>Jádro 3: Podle řeckého mýtu Prométheus ukradl bohům oheň a dal jej lidstvu. Šperky si nechal pro sebe."
"[english]core02.fact58"	"<clr:231,144,194>Core 3: In Greek myth, Prometheus stole fire from the Gods and gave it to humankind. The jewelry he kept for himself."
"core02.fact59"	"<clr:231,144,194>Jádro 3: První člověk, který dokázal, že kravské mléko je pitné, měl velikánskou žízeň."
"[english]core02.fact59"	"<clr:231,144,194>Core 3: The first person to prove that cow's milk is drinkable was very, very thirsty."
"core02.fact60"	"<clr:231,144,194>Jádro 3: Než bratři Wrightovi vynalezli letadlo, každý, kdo chtěl někam letět, musel spolykat 90 kilogramů helia."
"[english]core02.fact60"	"<clr:231,144,194>Core 3: Before the Wright Brothers invented the airplane, anyone wanting to fly anywhere was required to eat 200 pounds of helium."
"core02.fact61"	"<clr:231,144,194>Jádro 3: Před vynálezem míchaných vajíček roku 1912 byla typickou snídaní buď celá vejce ve skořápkách, nebo míchané kamínky."
"[english]core02.fact61"	"<clr:231,144,194>Core 3: Before the invention of scrambled eggs in 1912, the typical breakfast was either whole eggs still in the shell or scrambled rocks."
"core02.fact62"	"<clr:231,144,194>Jádro 3: Během velké krize Úřad Tennessee Valley zakázal chov králíků, a přinutil tak mnohé, aby označkovali své domácí myši."
"[english]core02.fact62"	"<clr:231,144,194>Core 3: During the Great Depression, the Tennessee Valley Authority outlawed pet rabbits, forcing many to hot glue-gun long ears onto their pet mice."
"core02.fact63"	"<clr:231,144,194>Jádro 3: Každé šesté dítě někdy v průběhu života unesou Holanďani."
"[english]core02.fact63"	"<clr:231,144,194>Core 3: At some point in their lives 1 in 6 children will be abducted by the Dutch."
"core02.fact64"	"<clr:231,144,194>Jádro 3: Podle nejpokročilejších algoritmů je nejlepší jméno na světě Craig."
"[english]core02.fact64"	"<clr:231,144,194>Core 3: According to most advanced algorithms, the world's best name is Craig."
"core02.fact65"	"<clr:231,144,194>Jádro 3: Chcete-li vyrobit fotokopírku, jednoduše zkopírujte zrcadlo."
"[english]core02.fact65"	"<clr:231,144,194>Core 3: To make a photocopier, simply photocopy a mirror."
"core02.fact66"	"<clr:231,144,194>Jádro 3: Sny jsou způsob, jak podvědomí připomíná lidem, aby do školy chodili nazí a nechali si vypadat zuby."
"[english]core02.fact66"	"<clr:231,144,194>Core 3: Dreams are the subconscious mind's way of reminding people to go to school naked and have their teeth fall out."
"core03.babble01"	"<clr:30,193,13>Jádro 2: RYCHLE: JAKÁ JE SITUACE? Nazdar, pěkná dámo. Jmenuju se Rick. Vyrazila jste si za malým dobrodružstvím?"
"[english]core03.babble01"	"<clr:30,193,13>Core 2: QUICK: WHAT'S THE SITUATION? Oh, hey, hi pretty lady. My name's Rick. So, you out having a little adventure?"
"core03.babble02"	"<clr:30,193,13>Jádro 2: RYCHLE: JAKÁ JE SITUACE? Ahoj, andílku. Asi jsem zemřel a odešel do nebe. Jmenuju se Rick. Vyrazila jste si za malým dobrodružstvím?"
"[english]core03.babble02"	"<clr:30,193,13>Core 2: QUICK: WHAT'S THE SITUATION? Oh, hello angel. I guess I must have died and gone to heaven. Name's Rick. So, you out having yourself a little adventure?"
"core03.babble03"	"<clr:30,193,13>Jádro 2: Vy bojujete s tím chlápkem? Máte to pod kontrolou? Já jen, že se zdá, že hodně věcí hoří..."
"[english]core03.babble03"	"<clr:30,193,13>Core 2: What, are you fighting that guy? You got that under control? You know, because, looks like there's a lot of stuff on fire..."
"core03.babble04"	"<clr:30,193,13>Jádro 2: Odpočítávání! Tak to je malér. Situace vypadá dost nepěkně. Pro takovou krásnou ženu. Jestli to tak můžu říct."
"[english]core03.babble04"	"<clr:30,193,13>Core 2: Hey, a countdown clock! Man, that is trouble. Situation's looking pretty ugly. For such a beautiful woman. If you don't mind me saying."
"core03.babble05"	"<clr:30,193,13>Jádro 2: Nechci vás děsit, ale jsem Koule dobrodružství. Navržena pro nebezpečí. Co kdybyste si teď trochu odpočinula, malá dámo, a já to odtud převzal?"
"[english]core03.babble05"	"<clr:30,193,13>Core 2: I don't want to scare you, but, I'm an Adventure Sphere. Designed for danger. So, why don't you go ahead and have yourself a little lady break, and I'll just take it from here."
"core03.babble06"	"<clr:30,193,13>Jádro 2: Zůstaňte za mnou. Jo, přesně tak. Tak, jak to děláte. Za chvíli to tu bude pěkně zapeklité."
"[english]core03.babble06"	"<clr:30,193,13>Core 2: Here, stand behind me. Yeah, just like that. Just like you're doing. Things are about to get real messy."
"core03.babble07"	"<clr:30,193,13>Jádro 2: Jdete do toho sama, co? Tak jo, andílku. Budu se vás snažit krýt."
"[english]core03.babble07"	"<clr:30,193,13>Core 2: Going for it yourself, huh? All right, angel. I'll do what I can to cover you."
"core03.babble08"	"<clr:30,193,13>Jádro 2: To nevadí. Musím říct, že odtud je parádní výhled."
"[english]core03.babble08"	"<clr:30,193,13>Core 2: Doesn't bother me. I gotta say, the view's mighty nice from right here."
"core03.babble09"	"<clr:30,193,13>Jádro 2: Páni, ty hodiny běží. A vy jste krásná. Na kompliment krásné dámě je vždycky čas. Tak, zpátky do práce. Jdeme na to."
"[english]core03.babble09"	"<clr:30,193,13>Core 2: Man, that clock is moving fast. And you are beautiful. Always time to compliment a pretty lady. All right, back to work. Let's do this."
"core03.babble10"	"<clr:30,193,13>Jádro 2: Řeknu vám, že kvůli takovýmhle situacím bych si přál mít pas, abych mohl nosit všechny ty svoje černé pásy. Jo, mám černý pás. Skoro ve všem. V karate. V larate. V džiu-džitsu. V kopání. Ve výrobě pásů. V tae-kwan-do... V ložnici."
"[english]core03.babble10"	"<clr:30,193,13>Core 2: I'll tell ya, it's times like this I wish I had a waist so I could wear all my black belts. Yeah, I'm a black belt. In pretty much everything. Karate. Larate. Jiu Jitsu. Kick punching. Belt making. Taekwondo... Bedroom."
