"lang"
{
"Language"	"dutch"
"core02.fact10"	"<clr:231,144,194>Core 3: Mensen kunnen onder water overleven. Maar niet lang."
"[english]core02.fact10"	"<clr:231,144,194>Core 3: Humans can survive underwater. But not for very long."
"core02.fact11"	"<clr:231,144,194>Core 3: Raseph, de Semitische god van de oorlog en de plagen, had een gazelle op zijn voorhoofd."
"[english]core02.fact11"	"<clr:231,144,194>Core 3: Raseph, the Semitic god of war and plague, had a gazelle growing out of his forehead."
"core02.fact12"	"<clr:231,144,194>Core 3: Het meervoud van chirurg in opleiding is chirurgen in opleiding. De verleden tijd van chirurgen in opleiding is chirurgen in opgeleden."
"[english]core02.fact12"	"<clr:231,144,194>Core 3: The plural of surgeon general is surgeons general. The past tense of surgeons general is surgeonsed general."
"core02.fact13"	"<clr:231,144,194>Core 3: Polymerase I polypeptide A is een menselijk gen."
"[english]core02.fact13"	"<clr:231,144,194>Core 3: Polymerase I polypeptide A is a human gene."
"core02.fact14"	"<clr:231,144,194>Core 3: Ratten kunnen niet overgeven."
"[english]core02.fact14"	"<clr:231,144,194>Core 3: Rats cannot throw up."
"core02.fact15"	"<clr:231,144,194>Core 3: Leguanen kunnen achtentwintig komma zeven minuten onder water blijven."
"[english]core02.fact15"	"<clr:231,144,194>Core 3: Iguanas can stay underwater for twenty-eight point seven minutes."
"core02.fact16"	"<clr:231,144,194>Core 3: Menselijke lintwormen kunnen tweeëntwintig komma negen meter lang worden."
"[english]core02.fact16"	"<clr:231,144,194>Core 3: Human tapeworms can grow up to twenty-two point nine meters."
"core02.fact17"	"<clr:231,144,194>Core 3: Schrödingers kattenparadox draait om een kat in een doos die tegelijkertijd als dood en levend moet worden beschouwd. Schrödinger bedacht deze paradox als rechtvaardiging voor het afslachten van katten."
"[english]core02.fact17"	"<clr:231,144,194>Core 3: The Schrodinger's cat paradox outlines a situation in which a cat in a box must be considered, for all intents and purposes, simultaneously alive and dead. Schrodinger created this paradox as a justification for killing cats."
"core02.fact18"	"<clr:231,144,194>Core 3: Op elke vierkante centimeter van het menselijk lichaam bevinden zich 8 miljoen bacteriën."
"[english]core02.fact18"	"<clr:231,144,194>Core 3: Every square inch of the human body has 32 million bacteria on it."
"core02.fact19"	"<clr:231,144,194>Core 3: De zon is 330.330 keer groter dan de aarde."
"[english]core02.fact19"	"<clr:231,144,194>Core 3: The Sun is 330,330 times larger than Earth."
"core02.fact20"	"<clr:231,144,194>Core 3: De gemiddelde levensverwachting van een neushoorn in gevangenschap is 15 jaar."
"[english]core02.fact20"	"<clr:231,144,194>Core 3: The average life expectancy of a rhinoceros in captivity is 15 years."
"core02.fact21"	"<clr:231,144,194>Core 3: Vulkanologen zijn experts op het gebied van vulkanen."
"[english]core02.fact21"	"<clr:231,144,194>Core 3: Volcano-ologists are experts in the study of volcanoes."
"core02.fact22"	"<clr:231,144,194>Core 3: Avocado's hebben het hoogste gehalte vezels en calorieën van alle fruitsoorten."
"[english]core02.fact22"	"<clr:231,144,194>Core 3: Avocados have the highest fiber and calories of any fruit."
"core02.fact23"	"<clr:231,144,194>Core 3: Avocado's hebben het hoogste gehalte vezels en calorieën van alle fruitsoorten. Je vindt ze in Australiërs."
"[english]core02.fact23"	"<clr:231,144,194>Core 3: Avocados have the highest fiber and calories of any fruit. They are found in Australians."
"core02.fact24"	"<clr:231,144,194>Core 3: De maan draait elke 27,32 dagen rond de aarde."
"[english]core02.fact24"	"<clr:231,144,194>Core 3: The moon orbits the Earth every 27.32 days."
"core02.fact25"	"<clr:231,144,194>Core 3: Het miljardste cijfer van pi is 9."
"[english]core02.fact25"	"<clr:231,144,194>Core 3: The billionth digit of Pi is 9."
"core02.fact26"	"<clr:231,144,194>Core 3: Als je moeite hebt met optellen, kun je dit handige ezelsbruggetje gebruiken: één komt voor twee komt voor 60 komt na 12 komt voor zes triljoen komt na 504. Hierdoor lijken eerdere optelperikelen ineens een stuk minder erg."
"[english]core02.fact26"	"<clr:231,144,194>Core 3: If you have trouble with simple counting, use the following mnemonic device: one comes before two comes before 60 comes after 12 comes before six trillion comes after 504. This will make your earlier counting difficulties seem like no big deal."
"core02.fact27"	"<clr:231,144,194>Core 3: Een 'gallon' is 3,785 liter."
"[english]core02.fact27"	"<clr:231,144,194>Core 3: A gallon of water weighs 8.34 pounds"
"core02.fact28"	"<clr:231,144,194>Core 3: Heet water bevriest sneller dan koud water."
"[english]core02.fact28"	"<clr:231,144,194>Core 3: Hot water freezes quicker than cold water."
"core02.fact29"	"<clr:231,144,194>Core 3: Honing bederft nooit."
"[english]core02.fact29"	"<clr:231,144,194>Core 3: Honey does not spoil."
"core02.fact30"	"<clr:231,144,194>Core 3: Het gemiddelde volwassen lichaam bevat een half pond zout."
"[english]core02.fact30"	"<clr:231,144,194>Core 3: The average adult body contains half a pound of salt."
"core02.fact31"	"<clr:231,144,194>Core 3: Een nanoseconde is een miljardste van een seconde."
"[english]core02.fact31"	"<clr:231,144,194>Core 3: A nanosecond lasts one billionth of a second."
"core02.fact32"	"<clr:231,144,194>Core 3: Volgens de Noorse legende werd de strijdwagen van de god Thor voortgetrokken langs de hemel door twee geiten."
"[english]core02.fact32"	"<clr:231,144,194>Core 3: According to Norse legend, thunder god Thor's chariot was pulled across the sky by two goats."
"core02.fact33"	"<clr:231,144,194>Core 3: China is 's werelds op één na grootste producent van sojabonen."
"[english]core02.fact33"	"<clr:231,144,194>Core 3: China produces the world's second largest crop of soybeans."
"core02.fact34"	"<clr:231,144,194>Core 3: Wolfraam heeft het hoogste smeltpunt van alle metalen: 3410 graden Celsius."
"[english]core02.fact34"	"<clr:231,144,194>Core 3: Tungsten has the highest melting point of any metal, at 3,410 degrees Celsius."
"core02.fact35"	"<clr:231,144,194>Core 3: Twee keer per dag voorzichtig je tong poetsen, is de meest effectieve manier om slechte adem te bestrijden."
"[english]core02.fact35"	"<clr:231,144,194>Core 3: Gently cleaning the tongue twice a day is the most effective way to fight bad breath."
"core02.fact36"	"<clr:231,144,194>Core 3: De tandpasta van de Romeinen bevatte menselijke urine. Urine werd tot de achttiende eeuw gebruikt als ingrediënt van tandpasta."
"[english]core02.fact36"	"<clr:231,144,194>Core 3: Roman toothpaste was made with human urine. Urine as an ingredient in toothpaste continued to be used up until the 18th century."
"core02.fact37"	"<clr:231,144,194>Core 3: De Tariff Act van 1789, bedoeld om de handel te beschermen, was de tweede wet die door de regering van de Verenigde Staten werd ingevoerd."
"[english]core02.fact37"	"<clr:231,144,194>Core 3: The Tariff Act of 1789, established to protect domestic manufacture, was the second statute ever enacted by the United States government."
"core02.fact38"	"<clr:231,144,194>Core 3: De waarde van pi is de verhouding van een willekeurige cirkelomtrek tot zijn doorsnee in de Euclidische ruimte."
"[english]core02.fact38"	"<clr:231,144,194>Core 3: The value of Pi is the ratio of any circle's circumference to its diameter in Euclidean space."
"core02.fact39"	"<clr:231,144,194>Core 3: De Mexicaans-Amerikaanse Oorlog eindigde in 1848 met de ondertekening van de Vrede van Guadalupe Hidalgo."
"[english]core02.fact39"	"<clr:231,144,194>Core 3: The Mexican-American War ended in 1848 with the signing of the Treaty of Guadalupe Hidalgo."
"core02.fact40"	"<clr:231,144,194>Core 3: In 1879 stelde Sandford Fleming, oprichter van het Royal Canadian Institute, voor om wereldwijd gestandaardiseerde tijdzones in te voeren."
"[english]core02.fact40"	"<clr:231,144,194>Core 3: In 1879, Sandford Fleming first proposed the adoption of worldwide standardized time zones at the Royal Canadian Institute."
"core02.fact41"	"<clr:231,144,194>Core 3: Marie Curie vond de radioactiviteitstheorie uit, hoe je radioactiviteit kunt behandelen en hoe je er aan dood kunt gaan."
"[english]core02.fact41"	"<clr:231,144,194>Core 3: Marie Curie invented the theory of radioactivity, the treatment of radioactivity, and dying of radioactivity."
"core02.fact42"	"<clr:231,144,194>Core 3: Aan het einde van De Meeuw van Anton Tsjechov pleegt Konstantin zelfmoord."
"[english]core02.fact42"	"<clr:231,144,194>Core 3: At the end of The Seagull by Anton Chekhov, Konstantin kills himself."
"core02.fact43"	"<clr:231,144,194>Core 3: In tegenstelling tot wat algemeen wordt aangenomen, hebben Eskimo's geen honderd verschillende woorden voor sneeuw. Maar wel tweehonderdvierendertig woorden voor toffee."
"[english]core02.fact43"	"<clr:231,144,194>Core 3: Contrary to popular belief, the Eskimo does not have one hundred different words for snow. They do, however, have two hundred and thirty-four words for fudge."
"core02.fact44"	"<clr:231,144,194>Core 3: In Victoriaans Engeland mocht een burger de koningin niet rechtstreeks aankijken, omdat men dacht dat arme mensen gedachten konden stelen. Uit modern wetenschappelijk onderzoek blijkt dat slechts 4% van de arme mensen dit kan."
"[english]core02.fact44"	"<clr:231,144,194>Core 3: In Victorian England, a commoner was not allowed to look directly at the Queen, due to a belief at the time that the poor had the ability to steal thoughts. Science now believes that less than 4% of poor people are able to do this."
"core02.fact46"	"<clr:231,144,194>Core 3: In 1862 tekende Abraham Lincoln de emancipatieverklaring waardoor slavernij werd verboden. Zoals altijd was Lincoln toen aan het slaapwandelen en kon hij zich er later niets meer van herinneren."
"[english]core02.fact46"	"<clr:231,144,194>Core 3: In 1862, Abraham Lincoln signed the Emancipation Proclamation, freeing the slaves. Like everything he did, Lincoln freed the slaves while sleepwalking, and later had no memory of the event."
"core02.fact47"	"<clr:231,144,194>Core 3: In 1948 at honkballegende Babe Ruth op verzoek van een stervende jongen vijfenzeventig hotdogs, waarna hij overleed aan een hotdogvergiftiging."
"[english]core02.fact47"	"<clr:231,144,194>Core 3: In 1948, at the request of a dying boy, baseball legend Babe Ruth ate seventy-five hot dogs, then died of hot dog poisoning."
"core02.fact48"	"<clr:231,144,194>Core 3: William Shakespeare heeft nooit bestaan. Zijn toneelstukken werden in 1589 gemaakt door Francis Bacon, die via een ouijabord toneelschrijvende geesten aan het werk zette."
"[english]core02.fact48"	"<clr:231,144,194>Core 3: William Shakespeare did not exist. His plays were masterminded in 1589 by Francis Bacon, who used a Ouija board to enslave play-writing ghosts."
"core02.fact49"	"<clr:231,144,194>Core 3: Het is niet waar dat Thomas Edison in 1878 'push-ups' heeft uitgevonden. Nikolai Tesla had deze activiteit al drie jaar eerder gepatenteerd onder de naam 'teslaën'."
"[english]core02.fact49"	"<clr:231,144,194>Core 3: It is incorrectly noted that Thomas Edison invented 'push-ups' in 1878. Nikolai Tesla had in fact patented the activity three years earlier, under the name 'Tesla-cize.'"
"core02.fact50"	"<clr:231,144,194>Core 3: Walvissen zijn twee keer zo intelligent en drie keer zo smakelijk als mensen."
"[english]core02.fact50"	"<clr:231,144,194>Core 3: Whales are twice as intelligent, and three times as delicious, as humans."
"core02.fact51"	"<clr:231,144,194>Core 3: De autorem werd pas uitgevonden in 1895. Voor die tijd moest er altijd iemand in de auto blijven zitten en rondjes rijden tot de passagiers klaar waren met hun boodschappen."
"[english]core02.fact51"	"<clr:231,144,194>Core 3: The automobile brake was not invented until 1895. Before this, someone had to remain in the car at all times, driving in circles until passengers returned from their errands."
"core02.fact52"	"<clr:231,144,194>Core 3: Edmund Hillary, de eerste mens die de top van de Mount Everest wist te bereiken, deed dit per ongeluk terwijl hij achter een vogeltje aanzat."
"[english]core02.fact52"	"<clr:231,144,194>Core 3: Edmund Hillary, the first person to climb Mount Everest, did so accidentally while chasing a bird."
"core02.fact53"	"<clr:231,144,194>Core 3: Diamanten ontstaan als koolstof onder enorme druk wordt samengeperst. Pers je diamanten onder druk samen, dan ontstaan er piepschuimbolletjes, een verpakkingsmateriaal."
"[english]core02.fact53"	"<clr:231,144,194>Core 3: Diamonds are made when coal is put under intense pressure. Diamonds put under intense pressure become foam pellets, commonly used today as packing material."
"core02.fact54"	"<clr:231,144,194>Core 3: De giftigste vis ter wereld is de steenvis. Alles behalve zijn ogen bevat een dodelijk gif. De ogen van de steenvis bevatten een minder schadelijk, dodelijk gif."
"[english]core02.fact54"	"<clr:231,144,194>Core 3: The most poisonous fish in the world is the orange ruffy. Everything but its eyes are made of a deadly poison. The ruffy's eyes are composed of a less harmful, deadly poison."
"core02.fact55"	"<clr:231,144,194>Core 3: Het beroep hofnar werd per ongeluk uitgevonden, toen de epileptische aanval van een vazal werd aangezien voor een komische act."
"[english]core02.fact55"	"<clr:231,144,194>Core 3: The occupation of court jester was invented accidentally, when a vassal's epilepsy was mistaken for capering."
"core02.fact56"	"<clr:231,144,194>Core 3: De komeet van Halley is elke zesenzeventig jaar zichtbaar in een baan rond de aarde. De overige vijfenzeventig jaar trekt hij zich terug in het midden van de zon om te overwinteren."
"[english]core02.fact56"	"<clr:231,144,194>Core 3: Halley's Comet can be viewed orbiting Earth every seventy-six years. For the other seventy-five, it retreats to the heart of the sun, where it hibernates undisturbed."
"core02.fact57"	"<clr:231,144,194>Core 3: De eerste commerciële passagiersvlucht vond plaats in 1914. Alle passagiers gilden van begin tot eind."
"[english]core02.fact57"	"<clr:231,144,194>Core 3: The first commercial airline flight took to the air in 1914. Everyone involved screamed the entire way."
"core02.fact58"	"<clr:231,144,194>Core 3: In de Griekse mythologie stal Prometheus het vuur van de goden en schonk dit aan de mensheid. De sieraden hield hij zelf."
"[english]core02.fact58"	"<clr:231,144,194>Core 3: In Greek myth, Prometheus stole fire from the Gods and gave it to humankind. The jewelry he kept for himself."
"core02.fact59"	"<clr:231,144,194>Core 3: De eerste persoon die heeft bewezen dat je koeienmelk kunt drinken, had ontzettend veel dorst."
"[english]core02.fact59"	"<clr:231,144,194>Core 3: The first person to prove that cow's milk is drinkable was very, very thirsty."
"core02.fact60"	"<clr:231,144,194>Core 3: Voordat de broertjes Wright het vliegtuig uitvonden, moest iedereen die wilde vliegen 200 pond helium eten."
"[english]core02.fact60"	"<clr:231,144,194>Core 3: Before the Wright Brothers invented the airplane, anyone wanting to fly anywhere was required to eat 200 pounds of helium."
"core02.fact61"	"<clr:231,144,194>Core 3: Voordat in 1912 het roerei werd uitgevonden, kon je voor je ontbijt kiezen tussen hele eieren in de schaal of geklutste stenen."
"[english]core02.fact61"	"<clr:231,144,194>Core 3: Before the invention of scrambled eggs in 1912, the typical breakfast was either whole eggs still in the shell or scrambled rocks."
"core02.fact62"	"<clr:231,144,194>Core 3: Tijdens de Great Depression verbood de Tennessee Valley Authority het houden van konijnen als hobby, zodat mensen lange oren plakten op hun huismuizen."
"[english]core02.fact62"	"<clr:231,144,194>Core 3: During the Great Depression, the Tennessee Valley Authority outlawed pet rabbits, forcing many to hot glue-gun long ears onto their pet mice."
"core02.fact63"	"<clr:231,144,194>Core 3: 1 op de 6 kinderen wordt ooit in zijn of haar leven ontvoerd door de Nederlanders."
"[english]core02.fact63"	"<clr:231,144,194>Core 3: At some point in their lives 1 in 6 children will be abducted by the Dutch."
"core02.fact64"	"<clr:231,144,194>Core 3: Volgens de meest geavanceerde algoritmes is 'Krelis' de beste naam ter wereld."
"[english]core02.fact64"	"<clr:231,144,194>Core 3: According to most advanced algorithms, the world's best name is Craig."
"core02.fact65"	"<clr:231,144,194>Core 3: Om een fotokopieerapparaat te maken, hoef je alleen maar een spiegel te fotokopiëren."
"[english]core02.fact65"	"<clr:231,144,194>Core 3: To make a photocopier, simply photocopy a mirror."
"core02.fact66"	"<clr:231,144,194>Core 3: Dromen zijn een middel van het onderbewustzijn om je eraan te herinnen naakt naar school te gaan en je tanden te laten trekken."
"[english]core02.fact66"	"<clr:231,144,194>Core 3: Dreams are the subconscious mind's way of reminding people to go to school naked and have their teeth fall out."
"core03.babble01"	"<clr:30,193,13>Core 2: SNEL: HOE STAAN WE ER VOOR? Oh, hoi, mooie dame. Ik heet Rick. Ben je iets spannends aan het doen?"
"[english]core03.babble01"	"<clr:30,193,13>Core 2: QUICK: WHAT'S THE SITUATION? Oh, hey, hi pretty lady. My name's Rick. So, you out having a little adventure?"
"core03.babble02"	"<clr:30,193,13>Core 2: SNEL: HOE STAAN WE ER VOOR? Oh, hallo, engel. Ik ben vast gestorven en in de hemel beland. Ik heet Rick. Ben je iets spannends aan het doen?"
"[english]core03.babble02"	"<clr:30,193,13>Core 2: QUICK: WHAT'S THE SITUATION? Oh, hello angel. I guess I must have died and gone to heaven. Name's Rick. So, you out having yourself a little adventure?"
"core03.babble03"	"<clr:30,193,13>Core 2: Wat, je vecht tegen hem? Heb je alles wel onder controle? Want er staan hier nogal wat dingen in de fik..."
"[english]core03.babble03"	"<clr:30,193,13>Core 2: What, are you fighting that guy? You got that under control? You know, because, looks like there's a lot of stuff on fire..."
"core03.babble04"	"<clr:30,193,13>Core 2: Hé, een klok die aftelt! Oeh, dat is niet best. Als ik zo vrij mag zijn: dat kon wel eens lelijk worden voor zo'n mooie dame."
"[english]core03.babble04"	"<clr:30,193,13>Core 2: Hey, a countdown clock! Man, that is trouble. Situation's looking pretty ugly. For such a beautiful woman. If you don't mind me saying."
"core03.babble05"	"<clr:30,193,13>Core 2: Ik wil je niet bang maken, maar ik ben een Avonturensfeer en ontworpen om af te rekenen met gevaar. Dus ga jij je neus maar poederen, dan regel ik dit verder wel."
