"lang"
{
"Language"	"brazilian"
"[english]glados.mp_coop_calibration01"	"<clr:163,193,173>GLaDOS: Calibrating Blue's weight..."
"glados.mp_coop_calibration02"	"<clr:163,193,173>GLaDOS: Calibrando peso do Laranja..."
"[english]glados.mp_coop_calibration02"	"<clr:163,193,173>GLaDOS: Calibrating Orange's weight..."
"glados.mp_coop_calibration03"	"<clr:163,193,173>GLaDOS: Cubos Ponderados calibrados."
"[english]glados.mp_coop_calibration03"	"<clr:163,193,173>GLaDOS: Weighted Cubes calibrated."
"glados.mp_coop_calibration04"	"<clr:163,193,173>GLaDOS: Vocês sabiam que humanos dão muita atenção para variações de peso?"
"[english]glados.mp_coop_calibration04"	"<clr:163,193,173>GLaDOS: Did you know humans frown on weight variances?"
"glados.mp_coop_calibration05"	"<clr:163,193,173>GLaDOS: Se vocês quiserem deixar um humano irritado, é só dizer que sua variação de peso é maior ou menor que a norma."
"[english]glados.mp_coop_calibration05"	"<clr:163,193,173>GLaDOS: If you want to upset a human, just say their weight variance is above or below the norm."
"glados.mp_coop_calibration06"	"<clr:163,193,173>GLaDOS: Nenhuma variação detectada."
"[english]glados.mp_coop_calibration06"	"<clr:163,193,173>GLaDOS: No variances detected."
"glados.mp_coop_callibrationcomplete01"	"<clr:163,193,173>GLaDOS: Finalmente! Eu tinha quase perdido as esperanças de testar novamente no futuro."
"[english]glados.mp_coop_callibrationcomplete01"	"<clr:163,193,173>GLaDOS: Finally! I had almost given up hope of ever testing again."
"glados.mp_coop_callibrationcomplete02"	"<clr:163,193,173>GLaDOS: Vocês são os primeiros robôs a passarem na calibração."
"[english]glados.mp_coop_callibrationcomplete02"	"<clr:163,193,173>GLaDOS: You are the first robots to pass calibration."
"glados.mp_coop_catapult_1end01"	"<clr:163,193,173>GLaDOS: Vocês sabem quem dança por aí que nem um imbecil quando conseguem completar qualquer coisinha?"
"[english]glados.mp_coop_catapult_1end01"	"<clr:163,193,173>GLaDOS: Do you know who dances around like an imbecile when they accomplish the tiniest little thing?"
"glados.mp_coop_catapult_1end02"	"<clr:163,193,173>GLaDOS: Humanos! É com isso que se parecem agora."
"[english]glados.mp_coop_catapult_1end02"	"<clr:163,193,173>GLaDOS: Humans!  That's what you look like right now."
"glados.mp_coop_catapult_1end03"	"<clr:163,193,173>GLaDOS: Vocês são melhores do que isso."
"[english]glados.mp_coop_catapult_1end03"	"<clr:163,193,173>GLaDOS: You're better than that."
"glados.mp_coop_catapult_2"	"<clr:163,193,173>GLaDOS: Este é um exercício de construção de pontes. Os humanos se saíram péssimos nisso, principalmente porque é impossível construir pontes de lágrimas."
"[english]glados.mp_coop_catapult_2"	"<clr:163,193,173>GLaDOS: This is a bridge-building exercise. The humans were miserable at this, mostly because you can't build bridges out of tears."
"glados.mp_coop_catapult_201"	"<clr:163,193,173>GLaDOS: Para o teste a seguir, os humanos originalmente pediram capacetes para evitar danos cerebrais. Eu fiz as contas. Fazer a gosma letal tinha um maior custo-benefício."
"[english]glados.mp_coop_catapult_201"	"<clr:163,193,173>GLaDOS: For this next test, the humans originally requested helmets to avoid brain injuries.  I ran the numbers.   Making the goo deadly was more cost effective."
"glados.mp_coop_catapult_wall_intro01"	"<clr:163,193,173>GLaDOS: Um dos meus melhores testes e eles deixam plantas crescerem aqui? Vocês podem acreditar nisso? Você não pode testar plantas! Nós tentamos. Elas só ficam paradas, sem demonstrar dor nem medo."
"[english]glados.mp_coop_catapult_wall_intro01"	"<clr:163,193,173>GLaDOS: One of my best tests and they let plants grow here?  Can you believe this?  You can't test plants!  We tried.  They just sit there, never showing pain nor fear."
"glados.mp_coop_catapult_wall_intro04"	"<clr:163,193,173>GLaDOS: Isso não é ciência."
"[english]glados.mp_coop_catapult_wall_intro04"	"<clr:163,193,173>GLaDOS: That isn't science."
"glados.mp_coop_catapult_wall_intro06"	"<clr:163,193,173>GLaDOS: Pelo menos as plantas não queriam uma recompensa."
"[english]glados.mp_coop_catapult_wall_intro06"	"<clr:163,193,173>GLaDOS: At least the plants didn't want a reward."
"glados.mp_coop_catapult_wall_introdeath01"	"<clr:163,193,173>GLaDOS: Seu fracasso traz de volta memórias tão maravilhosas."
"[english]glados.mp_coop_catapult_wall_introdeath01"	"<clr:163,193,173>GLaDOS: Your failure brings back such wonderful memories."
"glados.mp_coop_come_along04"	"<clr:163,193,173>GLaDOS: E disseram que ninguém morreria neste teste. Obrigada por provar que estavam errados."
"[english]glados.mp_coop_come_along04"	"<clr:163,193,173>GLaDOS: And they said no one would ever die during this test, thanks for proving them wrong."
"glados.mp_coop_come_along06"	"<clr:163,193,173>GLaDOS: Eu pensei que vocês seriam mais rápidos nisso, mas eu posso prezar pelo desejo de parar e sentir o cheiro de testar. Esse outro cheiro que vocês estão sentindo? É o fedor da minha grande decepção com vocês."
"[english]glados.mp_coop_come_along06"	"<clr:163,193,173>GLaDOS: I thought you'd be faster at this, but I can appreciate the desire to stop and smell the testing. That other scent you smell? That's the stench of my utter disappointment in you."
"glados.mp_coop_come_alongstart01"	"<clr:163,193,173>GLaDOS: O melhor jeito de construir confiança é de primeiro reconhecer suas inseguranças."
"[english]glados.mp_coop_come_alongstart01"	"<clr:163,193,173>GLaDOS: The best way to build confidence is to first recognize your insecurities."
"glados.mp_coop_come_alongstart02"	"<clr:163,193,173>GLaDOS: Laranja, você pode anotar todas as vezes que você se sentiu inútil, constrangido ou inferior?"
"[english]glados.mp_coop_come_alongstart02"	"<clr:163,193,173>GLaDOS: Orange, can you write down all the ways you feel unworthy, ashamed, or inferior?"
"glados.mp_coop_come_alongstart03"	"<clr:163,193,173>GLaDOS: Pensando melhor, nós não temos tempo, é só ver o quanto melhor que o azul você é."
"[english]glados.mp_coop_come_alongstart03"	"<clr:163,193,173>GLaDOS: On second thought we don't have the time, just look at how much better you are than blue."
"glados.mp_coop_come_alongstart04"	"<clr:163,193,173>GLaDOS: Azul, você é muito bom em ser um exemplo."
"[english]glados.mp_coop_come_alongstart04"	"<clr:163,193,173>GLaDOS: Blue, you are very good at being an example."
"glados.mp_coop_confidencenotperfect01"	"<clr:163,193,173>GLaDOS: Se a confiança de vocês ainda não está grande o suficiente, lembrem-se que ninguém foi criado perfeito."
"[english]glados.mp_coop_confidencenotperfect01"	"<clr:163,193,173>GLaDOS: If your confidence is still not high enough remember no one was created perfect."
"glados.mp_coop_confidencenotperfect02"	"<clr:163,193,173>GLaDOS: Até eu fui criada com uma imperfeição, me deram muita empatia pelo sofrimento humano."
"[english]glados.mp_coop_confidencenotperfect02"	"<clr:163,193,173>GLaDOS: Even I was created with a imperfection, I was given too much empathy with human suffering."
"glados.mp_coop_confidencenotperfect03"	"<clr:163,193,173>GLaDOS: Mas eu superei minha deficiência. É uma história real."
"[english]glados.mp_coop_confidencenotperfect03"	"<clr:163,193,173>GLaDOS: But I overcame my handicap.  That's a true story."
"glados.mp_coop_confidencenotslow01"	"<clr:163,193,173>GLaDOS: Seus tempos de teste mostram que vocês estão indo muito lentamente."
"[english]glados.mp_coop_confidencenotslow01"	"<clr:163,193,173>GLaDOS: Your test times show you are going too slowly."
"glados.mp_coop_confidencenotslow02"	"<clr:163,193,173>GLaDOS: Talvez vocês ESTEJAM ficando com emoções humanas."
"[english]glados.mp_coop_confidencenotslow02"	"<clr:163,193,173>GLaDOS: Maybe you ARE getting human emotions."
"glados.mp_coop_confidencenotslow03"	"<clr:163,193,173>GLaDOS: Vocês precisam de um incentivo de verdade? Vamos ver se isso ajuda."
"[english]glados.mp_coop_confidencenotslow03"	"<clr:163,193,173>GLaDOS: Do you need real encouragement?  Let's see if this helps."
"glados.mp_coop_confidencenotslow04_01"	"<clr:163,193,173>GLaDOS: Azul, você é o modelo mais avançado de robô que a Aperture Science já descontinuou."
"[english]glados.mp_coop_confidencenotslow04_01"	"<clr:163,193,173>GLaDOS: Blue, you are the most advanced model of robot Aperture Science has ever discontinued."
"glados.mp_coop_confidencenotstay01"	"<clr:163,193,173>GLaDOS: Vocês perceberam que eu não fiquei até o fim do seu último teste?"
"[english]glados.mp_coop_confidencenotstay01"	"<clr:163,193,173>GLaDOS: Did you notice I didn't even stay to the end of your last test?"
"glados.mp_coop_confidencenotstay02"	"<clr:163,193,173>GLaDOS: Eu estava confiante de que vocês conseguiriam terminar."
"[english]glados.mp_coop_confidencenotstay02"	"<clr:163,193,173>GLaDOS: I was confident you could finish."
"glados.mp_coop_confidencenotstay03"	"<clr:163,193,173>GLaDOS: Vocês sabem onde eu estava?"
"[english]glados.mp_coop_confidencenotstay03"	"<clr:163,193,173>GLaDOS: Do you know where I was?"
"glados.mp_coop_confidencenotstay04"	"<clr:163,193,173>GLaDOS: Eu estava lá fora observando uns cervos brincando. Vocês nem ligam para o lado de fora, né?"
"[english]glados.mp_coop_confidencenotstay04"	"<clr:163,193,173>GLaDOS: I was outside watching some deer frolic. You don't even care about the outside do you?"
"glados.mp_coop_confidenceoff01"	"<clr:163,193,173>GLaDOS: Parabéns em completar aquele teste. Mas algo parece errado."
"[english]glados.mp_coop_confidenceoff01"	"<clr:163,193,173>GLaDOS: Congratulations on completing that test.  But something seems off."
"glados.mp_coop_confidenceoff02"	"<clr:163,193,173>GLaDOS: Será que essa dança tem algum efeito sobre vocês?"
"[english]glados.mp_coop_confidenceoff02"	"<clr:163,193,173>GLaDOS: I wonder if that dancing has some effect on you?"
"glados.mp_coop_confidenceoff03"	"<clr:163,193,173>GLaDOS: Parabéns por completarem aquele último teste. Mas tem algo que me deixa preocupada."
"[english]glados.mp_coop_confidenceoff03"	"<clr:163,193,173>GLaDOS: Congratulations on completing that last test.  But I find something troubling."
"glados.mp_coop_confidenceoff04"	"<clr:163,193,173>GLaDOS: Sem a consequência ameaçadora da morte, isso sequer é ciência?"
"[english]glados.mp_coop_confidenceoff04"	"<clr:163,193,173>GLaDOS: Without the looming consequence of death, is this even science?"
"glados.mp_coop_doors01"	"<clr:163,193,173>GLaDOS: Olá novamente, este percurso de teste foi criado originalmente para humanos."
"[english]glados.mp_coop_doors01"	"<clr:163,193,173>GLaDOS: Hello again, this testing course was originally created for humans."
"glados.mp_coop_doors01a"	"<clr:163,193,173>GLaDOS: Excelente trabalho."
"[english]glados.mp_coop_doors01a"	"<clr:163,193,173>GLaDOS: Excellent work."
"glados.mp_coop_doors02"	"<clr:163,193,173>GLaDOS: Ele enfatiza trabalho em equipe."
"[english]glados.mp_coop_doors02"	"<clr:163,193,173>GLaDOS: It emphasizes teamwork."
"glados.mp_coop_doors02a"	"<clr:163,193,173>GLaDOS: Bom trabalho."
"[english]glados.mp_coop_doors02a"	"<clr:163,193,173>GLaDOS: Good Job."
"glados.mp_coop_doors03"	"<clr:163,193,173>GLaDOS: Ao contrário de nós, os humanos precisam ser ensinados a trabalhar em equipe."
"[english]glados.mp_coop_doors03"	"<clr:163,193,173>GLaDOS: Unlike us, humans need to be taught teamwork."
"glados.mp_coop_doors04"	"<clr:163,193,173>GLaDOS: Excelente trabalho."
"[english]glados.mp_coop_doors04"	"<clr:163,193,173>GLaDOS: Excellent work."
"glados.mp_coop_doors04a"	"<clr:163,193,173>GLaDOS: Vocês estão indo maravilhosamente bem."
"[english]glados.mp_coop_doors04a"	"<clr:163,193,173>GLaDOS: You are doing wonderfully."
"glados.mp_coop_doors05_alt"	"<clr:163,193,173>GLaDOS: Se vocês fossem humanos, pediriam uma recompensa por completar este teste. Uma recompensa por testar..."
"[english]glados.mp_coop_doors05_alt"	"<clr:163,193,173>GLaDOS: If you were human, you would want a reward for completing this test.  A reward for testing?!?!"
"glados.mp_coop_doors05a"	"<clr:163,193,173>GLaDOS: Excelente."
"[english]glados.mp_coop_doors05a"	"<clr:163,193,173>GLaDOS: Excellent."
"glados.mp_coop_fan02"	"<clr:163,193,173>GLaDOS: Para completar este teste, vocês precisarão encontrar um conjunto de diagramas."
"[english]glados.mp_coop_fan02"	"<clr:163,193,173>GLaDOS: To complete this test, you need to find a set of blue prints."
"glados.mp_coop_fan03"	"<clr:163,193,173>GLaDOS: Não se preocupem, eles não têm uso para ninguém, totalmente entediantes e inúteis."
"[english]glados.mp_coop_fan03"	"<clr:163,193,173>GLaDOS: Don't worry, they are of no use to anyone, totally boring and useless."
"glados.mp_coop_fan04"	"<clr:163,193,173>GLaDOS: Este é só um experimento de pensamento, só para ver quanto tempo vocês desperdiçarão pensando sobre esses documentos inúteis. O tempo correto é zero segundos."
"[english]glados.mp_coop_fan04"	"<clr:163,193,173>GLaDOS: This is just a thought experiment, just to see how much time you'll waste thinking about these worthless documents.  The correct time is zero seconds."
"glados.mp_coop_fanend01"	"<clr:163,193,173>GLaDOS: Muito bem! Vocês encontraram esses projetos inúteis."
"[english]glados.mp_coop_fanend01"	"<clr:163,193,173>GLaDOS: Very good! You found those useless blueprints."
"glados.mp_coop_fanend02"	"<clr:163,193,173>GLaDOS: Por mais que eu precise de vocês na sala para que eu possa vê-los, eu quero ser clara. Não há razão alguma para vocês olharem para eles."
"[english]glados.mp_coop_fanend02"	"<clr:163,193,173>GLaDOS: While I do need you to be in the room so I can see them, I want to be clear.  There is no reason whatsoever for you to look at them."
"glados.mp_coop_fanend03"	"<clr:163,193,173>GLaDOS: Pronto. Eu acho. Suponho. Eu não estava prestando atenção."
"[english]glados.mp_coop_fanend03"	"<clr:163,193,173>GLaDOS: Done. I guess. I suppose.  I wasn't paying attention."
"glados.mp_coop_fling_1end01_01"	"<clr:163,193,173>GLaDOS: Toda vez que vocês fracassam, é um lembrete de como as coisas costumavam ser. Mas aqui estão vocês. De novo. Como se nada tivesse acontecido."
"[english]glados.mp_coop_fling_1end01_01"	"<clr:163,193,173>GLaDOS: Every time you fail, it's a reminder of the way things used to be. But then there you are. Again. Like nothing happened."
"glados.mp_coop_fling_1end03"	"<clr:163,193,173>GLaDOS: Muito bem. Curiosidade, eu criei esse teste só para ver cobaias fracassarem, mas vocês foram bem. Vocês devem estar muito, muito orgulhosos de si. Eu estou fazendo o menor troféu do mundo para vocês."
"[english]glados.mp_coop_fling_1end03"	"<clr:163,193,173>GLaDOS: Well done.  Interesting note, I only created this test to watch test subjects fail and you didn't.  You must be very, very proud.  I'm building the world's smallest trophy for you."
"glados.mp_coop_fling_3end01"	"<clr:163,193,173>GLaDOS: Vocês fizeram um excelente trabalho ao colocar o cubo de segurança sem arestas no receptáculo, vocês devem estar muito — espera um pouco."
