"lang"
{
"Language"	"vietnamese"
"npc_dota_hero_slardar_bio"	"Slardar là một Slithereen, một trong số các Deep Ones, kẻ bảo vệ cho những thành phố ngầm dưới lòng biển sâu và những bảo tàng cổ xưa được chôn dấu tại đó. Trong cái vịnh không chút ánh sáng ở nơi vực sâu giữa lòng đại dương, gã Slithereen Guard thường dùng cái râu phát sáng của mình để làm mồi, và đi tuần tra dọc các mật thất có chứa bảo tàng. Những tên trộm dưới nước (được gửi xuống bởi những gã Pháp sư tham lam nơi đất cạn) thường bị hấp dẫn bởi thứ ánh sáng thân thiện ấy, mò tới, và không bao giờ trở lại. Slardar luôn trung thành tuyệt đối, và ẩn chứa dưới bản tính trầm mặc ít lời là cả một kho kiến thức đồ sộ về nơi bí mật nhất dưới lòng đại dương. Có đôi khi, hắn cũng di chuyển tới vùng nước nông để điều tra, thậm chí không màng tới việc sẽ bị thương bởi ánh sáng mặt trời, nhằm đảm bảo rằng sẽ không có ai dám âm mưu gây hại cho biển sâu. Hoặc giả, đôi khi, ông lên đó là để đuổi giết một cách tàn nhẫn những tên trộm hiếm hoi dám cả gan tìm cách đánh cắp những báu vật trong Sunken Treasury. Vì dành cả đời để sinh hoạt giữa áp suất lớn và sức nặng khổng lồ của đại dương, Slardar the Slithereen Guard là một sinh vật sở hữu sức mạnh vô cùng vĩ đại."
"DOTA_Tooltip_ability_beastmaster_wild_axes"	"Wild Axes"
"DOTA_Tooltip_ability_beastmaster_wild_axes_Description"	"Beastmaster phóng cái rìu của mình bay đi xa rồi quay lại, cắt qua quân địch và cây cối trên đường bay. Mỗi cái rìu có thể trúng một kẻ địch một lần."
"DOTA_Tooltip_ability_beastmaster_wild_axes_range"	"KHOẢNG CÁCH:"
"DOTA_Tooltip_ability_beastmaster_call_of_the_wild"	"Call of the Wild: Ưng"
"DOTA_Tooltip_ability_beastmaster_call_of_the_wild_Description"	"Beastmaster gọi ra một con chim ưng Watchful Hawk để trinh thám chiến trường. Tại cấp độ 3 trở lên, chim ưng có thể tàng hình sau khi đứng im một chỗ trong 4 giây."
"DOTA_Tooltip_ability_beastmaster_call_of_the_wild_hawk_duration"	"THỜI GIAN CHIM ƯNG:"
"DOTA_Tooltip_ability_beastmaster_inner_beast"	"Inner Beast"
"DOTA_Tooltip_ability_beastmaster_inner_beast_Description"	"Giải phóng cuồng nộ của đồng đội, tăng tốc độ tấn công của họ."
"DOTA_Tooltip_ability_beastmaster_inner_beast_radius"	"BÁN KÍNH:"
"DOTA_Tooltip_ability_beastmaster_inner_beast_bonus_attack_speed"	"TỐC ĐÁNH TĂNG THÊM:"
"DOTA_Tooltip_ability_beastmaster_primal_roar"	"Primal Roar"
"DOTA_Tooltip_ability_beastmaster_primal_roar_Description"	"Beastmaster hét lên một tiếng gầm, gây sát thương và choáng lên mục tiêu. Kẻ thù gần làn sóng sẽ bị dạt sang hai bên, bị sát thương một lượng nhỏ và bị làm chậm tốc độ di chuyển lẫn tốc độ tấn công.\n\nCó thể nâng cấp bằng Aghanim's Scepter."
"DOTA_Tooltip_ability_beastmaster_primal_roar_duration"	"THỜI GIAN CHOÁNG:"
"DOTA_Tooltip_ability_beastmaster_primal_roar_slow_duration"	"THỜI GIAN LÀM CHẬM:"
"DOTA_Tooltip_ability_beastmaster_primal_roar_damage_radius"	"ĐỘ RỘNG TIẾNG GẦM:"
"DOTA_Tooltip_ability_beastmaster_primal_roar_slow_movement_speed_pct"	"%TỐC CHẠY LÀM CHẬM:"
"DOTA_Tooltip_ability_beastmaster_primal_roar_slow_attack_speed_pct"	"TỐC ĐÁNH LÀM CHẬM:"
"DOTA_Tooltip_ability_beastmaster_hawk_invisibility"	"Invisibility"
"DOTA_Tooltip_ability_beastmaster_hawk_invisibility_Description"	"Nếu bất động trong một thời gian, chim ưng trở nên vô hình."
"DOTA_Tooltip_ability_beastmaster_boar_poison"	"Poison"
"DOTA_Tooltip_ability_beastmaster_boar_poison_Description"	"Gây ra một chất độc có khả năng làm chậm tốc độ tấn công và di chuyển."
"DOTA_Tooltip_ability_beastmaster_boar_poison_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_beastmaster_greater_boar_poison"	"Poison"
"DOTA_Tooltip_ability_beastmaster_greater_boar_poison_Description"	"Gây ra một chất độc có khả năng làm chậm tốc độ tấn công và di chuyển."
"DOTA_Tooltip_ability_beastmaster_greater_boar_poison_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_venomancer_venomous_gale_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_venomancer_poison_sting_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_venomancer_plague_ward_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_venomancer_poison_nova_radius"	"BÁN KÍNH:"
"DOTA_Tooltip_ability_venomancer_poison_nova_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_faceless_void_time_walk_tooltip_range"	"KHOẢNG CÁCH:"
"DOTA_Tooltip_ability_faceless_void_time_lock_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_faceless_void_time_lock_bonus_damage"	"SÁT THƯƠNG TĂNG THÊM:"
"DOTA_Tooltip_ability_faceless_void_chronosphere_radius"	"BÁN KÍNH:"
"DOTA_Tooltip_ability_faceless_void_chronosphere_duration"	"THỜI GIAN:"
"npc_dota_hero_faceless_void_bio"	"Darkterror, Faceless Void là một kẻ viếng thăm đến từ Claszureme, một vũ trụ nằm ngoài thời gian. Nó vẫn là một ẩn số tại sao sinh vật đến từ không gian khác lại bị hấp dẫn bởi cuộc chiến giữa các Nemesis Stone đến mức viếng thăm thế giới vật chất của chúng ta, nhưng có vẻ như một biến động về quyền lực của thế giới này sẽ để lại hậu quả cho thế giới ngay cạnh nó. Thời gian không có ý nghĩa với Darkterror, trừ phi là dùng để đập tan kẻ thù và hỗ trợ đồng minh. Thời gian dài quan sát vũ trụ đã tạo ra cái tính chất xa lánh, thiếu thiện cảm, mặc dù trong chiến trận hắn vẫn có thể có tư thù."
"DOTA_Tooltip_ability_death_prophet_carrion_swarm_range"	"KHOẢNG CÁCH:"
"DOTA_Tooltip_ability_death_prophet_silence_radius"	"BÁN KÍNH:"
"DOTA_Tooltip_ability_death_prophet_silence_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_death_prophet_exorcism_radius"	"BÁN KÍNH:"
"DOTA_Tooltip_ability_pugna_nether_blast_radius"	"BÁN KÍNH:"
"DOTA_Tooltip_ability_pugna_decrepify_tooltip_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_pugna_nether_ward_radius"	"TẦM TẤN CÔNG CỦA WARD:"
"DOTA_Tooltip_ability_templar_assassin_refraction_bonus_damage"	"SÁT THƯƠNG TĂNG THÊM:"
"DOTA_Tooltip_ability_templar_assassin_meld_bonus_damage"	"SÁT THƯƠNG TĂNG THÊM:"
"DOTA_Tooltip_ability_viper_poison_attack_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_viper_nethertoxin_bonus_damage"	"SÁT THƯƠNG TĂNG THÊM CƠ BẢN:"
"DOTA_Tooltip_ability_viper_nethertoxin_max_damage_tooltip"	"SÁT THƯƠNG TĂNG THÊM TỐI ĐA:"
"DOTA_Tooltip_ability_viper_corrosive_skin_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_viper_viper_strike_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_luna_lucent_beam"	"Lucent Beam"
"DOTA_Tooltip_ability_luna_lucent_beam_stun_duration"	"THỜI GIAN CHOÁNG:"
"DOTA_Tooltip_ability_luna_moon_glaive"	"Moon Glaive"
"DOTA_Tooltip_ability_luna_lunar_blessing"	"Lunar Blessing"
"DOTA_Tooltip_ability_luna_lunar_blessing_radius"	"BÁN KÍNH HIỆU ỨNG:"
"DOTA_Tooltip_ability_luna_lunar_blessing_bonus_damage"	"SÁT THƯƠNG TĂNG THÊM:"
"DOTA_Tooltip_ability_luna_eclipse"	"Eclipse"
"DOTA_Tooltip_ability_luna_eclipse_radius"	"BÁN KÍNH:"
"DOTA_Tooltip_ability_dragon_knight_dragon_tail_stun_duration"	"THỜI GIAN CHOÁNG:"
"DOTA_Tooltip_ability_dragon_knight_elder_dragon_form_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_dark_seer_vacuum_Description"	"Dark Seer tạo ra một vùng chân không, hút đối phương trong phạm vi đó lại, làm cho động tác của họ bị gián đoạn và gây sát thương."
"DOTA_Tooltip_ability_dark_seer_vacuum_radius"	"BÁN KÍNH:"
"DOTA_Tooltip_ability_dark_seer_ion_shell_Description"	"Bao bọc cho mục tiêu được chọn một lớp giáp gai, gây sát thương cho đối phương trong phạm vi xung quanh nó."
"DOTA_Tooltip_ability_dark_seer_ion_shell_radius"	"BÁN KÍNH:"
"DOTA_Tooltip_ability_dark_seer_ion_shell_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_dark_seer_surge_Description"	"Ban sức mạnh cho mục tiêu đồng minh, cho họ tốc độ di chuyển tối đa trong một thời gian ngắn."
"DOTA_Tooltip_ability_dark_seer_surge_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_dark_seer_wall_of_replica_Description"	"Bẻ cong ánh sáng để tạo ra một bức tường làm chậm và tạo ra một bản sao cho bất kì tướng địch nào đi qua nó. Những bản sao được tạo ra sẽ nghe theo sự điều khiển của Dark Seer. Chúng sẽ tồn tại cho đến khi bị phá hủy hoặc đến khi bức tường biến mất.\n\nCó thể nâng cấp bằng Aghanim's Scepter."
"DOTA_Tooltip_ability_dark_seer_wall_of_replica_duration"	"THỜI GIAN TƯỜNG:"
"DOTA_Tooltip_ability_clinkz_strafe_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_clinkz_searing_arrows_damage_bonus"	"SÁT THƯƠNG TĂNG THÊM:"
"DOTA_Tooltip_ability_clinkz_wind_walk_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_clinkz_death_pact_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_enchantress_enchant_tooltip_duration"	"THỜI GIAN LÀM CHẬM TƯỚNG:"
"DOTA_Tooltip_ability_enchantress_enchant_dominate_duration"	"THỜI GIAN THU PHỤC QUÁI:"
"DOTA_Tooltip_ability_enchantress_natures_attendants_radius"	"BÁN KÍNH:"
"DOTA_Tooltip_ability_omniknight_purification_radius"	"BÁN KÍNH:"
"DOTA_Tooltip_ability_omniknight_repel_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_omniknight_degen_aura_radius"	"BÁN KÍNH:"
"DOTA_Tooltip_ability_omniknight_guardian_angel_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_omniknight_guardian_angel_radius"	"BÁN KÍNH:"
"npc_dota_hero_omniknight_bio"	"Purist Thunderwrath từng là một hiệp sỹ cống hiến, từng trải, dày kinh nghiệm chiến trận, thề trung thành với hiệp hội mà anh đã trưởng thành từ khi chỉ mới là cận vệ cho đến lúc thành hiệp sỹ lão làng với tiếng tăm lừng lẫy. Anh dành cả đời mình để phục vụ Omniscience, All Seeing One. Đức tin của họ là sự đấu tranh thiêng liêng, ăn sâu vào người anh đến mức chưa bao giờ phân vân chừng nào còn đủ sức mạnh chiến đấu và tính khí dũng cảm bốc đồng của tuổi trẻ. Nhưng sau nhiều năm thánh chiến, khi mà các tiền bối ngã xuống và chôn mình dưới các nấm mồ xấu xí bên đường bụi, khi mà anh em kết nghĩa đổ gục trước lũ quái vật thô kệch từ chối cúi mình trước Omniscience, khi các môn đệ bị nhai xé bởi phục kích và bệnh tật lẫn thời tiết xấu, anh bắt đầu lưỡng lự với lời thế của mình--ý nghĩa của cuộc thánh chiến này. Sau một lần thiền tu tận tâm, anh rời bỏ quân đội và thực hiện chuyến đi dài quay lại hang đồi hiểm trở của xứ Emauracus, và từ đó anh thách thức các tăng lữ của Omniscience. Chưa có bất kì hiệp sỹ nào dám tra hỏi họ trước đó, và vì thế họ tìm cách ném anh vào hố tế thần, nhưng Purist không hề bị lay chuyển. Vì khi đối đấu với họ, anh bắt đầu tỏa ra thứ ánh sáng thần thánh, và họ thấy rằng Omniscience đã chọn hiện mình trước anh. Elder Hierophant dẫn anh đi trên một hành trình dài hàng tuần lễ xuống thánh đường sâu nhất, thần thánh nhất trong tất cả các nơi linh thiêng, và chờ đợi ở đó không phải là một khái niệm trừu tượng nào đó của trí tuệ và thấu hiểu, cũng chả phải thánh vật trạm chổ nào ấy cần có trí tượng tưởng uyên thâm để tin, mà ở đó chính là vị thần già. Nó không bị chìm trong đá trong hàng tỷ kiếp; không, mà nó đã tạo ra chúng. Omniscience đã cấu tạo nên một vỏ quặng khủng khiếp của hành tinh bao quanh lấy nó, nhằm tự bảo vệ khỏi khỏi hàng vạn thứ kinh khủng của vũ trụ. Thế nên việc All Seeing One nói rằng đã tạo ra thế giới, và các bí mật khác sáng tỏ trước Purist vào hôm đó, khiến chàng hiệp sỹ không có bất kì lý do nào để chối bỏ. Có thể lắm, biết đâu Omniscience chỉ là tên dối trá, nằm sâu thẳm trong ngục tù đá, và chẳng phải là kẻ sáng tạo thế giới nào tất, nhưng dẫu sau thì Omniknight không bao giờ tra hỏi đức tin của mình nữa. Cuối cùng sứ mệnh của anh đã có ý nghĩa. Và chẳng còn bất kì hồ nghi nào nữa về thứ sức mạnh rực rỡ mà anh mang theo, và cách nó tưởng thưởng sức mạnh tương tự cho đồng đội trong chiến trận."
"DOTA_Tooltip_ability_night_stalker_void_duration_day"	"THỜI GIAN NGÀY:"
"DOTA_Tooltip_ability_night_stalker_void_duration_night"	"THỜI GIAN ĐÊM:"
"DOTA_Tooltip_ability_night_stalker_crippling_fear_duration_day"	"THỜI GIAN NGÀY:"
"DOTA_Tooltip_ability_night_stalker_crippling_fear_duration_night"	"THỜI GIAN ĐÊM:"
"DOTA_Tooltip_ability_night_stalker_darkness_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_broodmother_spawn_spiderlings"	"Đẻ Spiderlings"
"DOTA_Tooltip_ability_broodmother_spawn_spiderlings_Description"	"Broodmother đẻ trứng vào trong một kẻ địch, gây sát thương lên hắn. Trứng spiderling sẽ nở nếu kẻ đó chết trong khi trứng được ấp."
"DOTA_Tooltip_ability_broodmother_spawn_spiderlings_duration"	"THỜI GIAN SỐNG:"
"DOTA_Tooltip_ability_broodmother_spawn_spiderlings_damage"	"SÁT THƯƠNG:"
"DOTA_Tooltip_ability_broodmother_spawn_spiderlings_count"	"SỐ LƯỢNG:"
"DOTA_Tooltip_ability_broodmother_spin_web"	"Spin Web"
"DOTA_Tooltip_ability_broodmother_spin_web_Description"	"Dệt nên một mạng nhện to giúp Broodmother tàng hình, tăng tốc chạy, di chuyển xuyên địa hình và vật thể, tăng khả năng hồi máu khi ở trong đó. Số lần dùng Spin Web được hồi mỗi %dcharge_restore_time% giây. Nếu bị nhận sát thương, việc di chuyển tự do sẽ bị loại bỏ và tốc chạy tăng thêm sẽ giảm một nửa trong %damage_time%  giây. Spin Web có thể được thi triển từ bất kỳ đâu nếu mạng nhện mới chạm vào một mạng nhện đã có sẵn. Mạng nhện không bị hết hạn và có thể phá thủ công được. Khi vượt quá số lượng mạng nhện tối đa, cái cũ nhất sẽ biến mất."
"DOTA_Tooltip_ability_broodmother_spin_web_count"	"SỐ MẠNG NHỆN TỐI ĐA:"
"DOTA_Tooltip_ability_broodmother_spin_web_heath_regen"	"HỒI MÁU:"
"DOTA_Tooltip_ability_broodmother_spin_web_invis_movespeed_tooltip"	"%TỐC CHẠY TĂNG:"
"DOTA_Tooltip_ability_broodmother_incapacitating_bite"	"Incapacitating Bite"
"DOTA_Tooltip_ability_broodmother_incapacitating_bite_Description"	"Độc của Broodmother làm đối phương trật khớp, khiến chúng ra đòn chậm hơn và có khả năng đánh trượt."
"DOTA_Tooltip_ability_broodmother_incapacitating_bite_miss_chance"	"%TỶ LỆ ĐÁNH TRƯỢT:"
"DOTA_Tooltip_ability_broodmother_incapacitating_bite_bonus_movespeed"	"%TỐC CHẠY LÀM CHẬM:"
"DOTA_Tooltip_ability_broodmother_insatiable_hunger"	"Insatiable Hunger"
"DOTA_Tooltip_ability_broodmother_insatiable_hunger_Description"	"Cơn khát máu trỗi dậy, đòn đánh của Broodmother được tăng sát thương và có khả năng hút máu."
"DOTA_Tooltip_ability_broodmother_insatiable_hunger_bonus_damage"	"SÁT THƯƠNG TĂNG THÊM:"
"DOTA_Tooltip_ability_broodmother_insatiable_hunger_lifesteal_pct"	"%HÚT MÁU:"
"DOTA_Tooltip_ability_broodmother_insatiable_hunger_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_broodmother_poison_sting"	"Poison Sting"
"DOTA_Tooltip_ability_broodmother_poison_sting_Description"	"Hạ độc và làm chậm kẻ địch trong mỗi đòn đánh."
"DOTA_Tooltip_ability_broodmother_poison_sting_duration"	"THỜI GIAN (QUÁI):"
"DOTA_Tooltip_ability_broodmother_poison_sting_duration_hero"	"THỜI GIAN (TƯỚNG):"
"DOTA_Tooltip_ability_broodmother_spawn_spiderite"	"Đẻ Spiderite"
"DOTA_Tooltip_ability_broodmother_spawn_spiderite_Description"	"Thêm một bùa chú vào đòn đánh. Nếu kẻ trúng bùa chú chết, một spiderite sẽ được sinh ra."
"DOTA_Tooltip_ability_broodmother_spawn_spiderite_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_broodmother_spawn_spiderite_spiderite_duration"	"THỜI GIAN SỐNG:"
"DOTA_Tooltip_ability_broodmother_spawn_spiderite_buff_duration"	"THỜI GIAN LÀM YẾU:"
"DOTA_Tooltip_ability_bounty_hunter_shuriken_toss"	"Shuriken Toss"
"DOTA_Tooltip_ability_bounty_hunter_shuriken_toss_bonus_damage"	"SÁT THƯƠNG:"
"DOTA_Tooltip_ability_bounty_hunter_jinada"	"Jinada"
"DOTA_Tooltip_ability_bounty_hunter_jinada_Description"	"Bounty Hunter chuẩn bị cho phát đánh kế tiếp, đòn đánh này gây chí mạng và làm chậm kẻ địch."
"DOTA_Tooltip_ability_bounty_hunter_jinada_crit_multiplier"	"%SÁT THƯƠNG CHÍ MẠNG:"
"DOTA_Tooltip_ability_bounty_hunter_jinada_bonus_movespeed"	"%TỐC CHẠY LÀM CHẬM:"
"DOTA_Tooltip_ability_bounty_hunter_jinada_bonus_attackspeed"	"TỐC ĐÁNH LÀM CHẬM:"
"DOTA_Tooltip_ability_bounty_hunter_jinada_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_bounty_hunter_wind_walk"	"Shadow Walk"
"DOTA_Tooltip_ability_bounty_hunter_wind_walk_Description"	"Bounty Hunter trở nên vô hình và có khả năng đi xuyên qua các đơn vị cho đến khi tấn công hoặc sử dụng kĩ năng. Nếu hiện mình bằng cách tấn công, phát tấn công đó sẽ được tăng thêm sát thương."
"DOTA_Tooltip_ability_bounty_hunter_wind_walk_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_bounty_hunter_wind_walk_fade_time"	"THỜI GIAN ẨN THÂN:"
"DOTA_Tooltip_ability_bounty_hunter_wind_walk_bonus_damage"	"SÁT THƯƠNG TĂNG THÊM:"
"DOTA_Tooltip_ability_bounty_hunter_track"	"Track"
"DOTA_Tooltip_ability_bounty_hunter_track_Description"	"Theo dõi một tướng địch, cho Chân thị và thông tin về số vàng hắn đang có. Đồng minh ở gần mục tiêu được tăng tốc độ di chuyển. Nếu mục tiêu chết, Bounty Hunter và đồng đội gần đó nhận được vàng thưởng thêm."
"DOTA_Tooltip_ability_bounty_hunter_track_aura_radius"	"BÁN KÍNH TĂNG TỐC:"
"DOTA_Tooltip_ability_bounty_hunter_track_bonus_move_speed_pct"	"%TỐC CHẠY TĂNG:"
"DOTA_Tooltip_ability_bounty_hunter_track_bonus_gold_self"	"TIỀN THƯỞNG CHO BẢN THÂN:"
"DOTA_Tooltip_ability_bounty_hunter_track_duration"	"THỜI GIAN:"
"DOTA_Tooltip_ability_weaver_the_swarm_duration"	"THỜI GIAN:"
