"lang"
{
"Language"	"pirate"
"DOTA_Tooltip_ability_faceless_void_time_lock_duration"	"DURATION:"
"DOTA_Tooltip_ability_faceless_void_time_lock_bonus_damage"	"BONUS DAMAGE:"
"DOTA_Tooltip_ability_faceless_void_chronosphere"	"Chronosphere"
"DOTA_Tooltip_ability_faceless_void_chronosphere_radius"	"RADIUS:"
"DOTA_Tooltip_ability_faceless_void_chronosphere_duration"	"DURATION:"
"npc_dota_hero_faceless_void_bio"	"Darkterror th' Faceless Void be a visitor from Claszureme, a realm abroadside o' time. 't be not known why this bein' from another dimension believes th' struggle fer th' Nemesis Stones be worth enterin' our physical plane, but arr an upset in th' balance o' power in this world has repercussions in adjacent dimensions. Time means nothin' t' Darkterror, 'ceptin' as a way t' thwart his foes an' aid his allies. His long-view o' th' cosmos has gi'en th' lad's a remote, disconnect'd quality, although in battle he be quite capable o' makin' 't personal."
"DOTA_Tooltip_ability_death_prophet_carrion_swarm"	"Crypt Swarm"
"DOTA_Tooltip_ability_death_prophet_carrion_swarm_Description"	"Sends off a swarm o' winged beasts t' savage enemy units in front o' Death Prophet."
"DOTA_Tooltip_ability_death_prophet_carrion_swarm_range"	"RANGE:"
"DOTA_Tooltip_ability_death_prophet_silence"	"Mute"
"DOTA_Tooltip_ability_death_prophet_silence_Description"	"Keeps enemy units in a target region from castin' any form o' witchery."
"DOTA_Tooltip_ability_death_prophet_silence_radius"	"RADIUS:"
"DOTA_Tooltip_ability_death_prophet_silence_duration"	"DURATION:"
"DOTA_Tooltip_ability_death_prophet_exorcism"	"Exorcism"
"DOTA_Tooltip_ability_death_prophet_exorcism_Description"	"Sets loose evil spirits t' drain th' life o' nearby enemy units an' contraptions. At th' tip o' th' spell's length, Death Prophet be healed in proportion t' th' damage that be raked. Lasts 35 grains o' sand."
"DOTA_Tooltip_ability_death_prophet_exorcism_radius"	"RADIUS:"
"DOTA_Tooltip_ability_death_prophet_exorcism_spirits"	"SPIRITS:"
"DOTA_Tooltip_ability_death_prophet_exorcism_heal_percent"	"%LIFE DRAIN:"
"DOTA_Tooltip_ability_pugna_nether_blast"	"Nether Blast"
"DOTA_Tooltip_ability_pugna_nether_blast_radius"	"RADIUS:"
"DOTA_Tooltip_ability_pugna_decrepify"	"Decrepify"
"DOTA_Tooltip_ability_pugna_decrepify_Description"	"A mighty banishin' spell that'll slow a swabbie an' leave it stranded in th' water, unable t' take or give any blows. Any unfortunate enemies'll take heaps o' damage from Spells."
"DOTA_Tooltip_ability_pugna_decrepify_tooltip_duration"	"DURATION:"
"DOTA_Tooltip_ability_pugna_nether_ward"	"Nether Ward"
"DOTA_Tooltip_ability_pugna_life_drain"	"Life Drain"
"DOTA_Tooltip_ability_pugna_life_drain_health_drain"	"DRAIN PER GRAIN:"
"npc_dota_hero_pugna_bio"	"In th' realm o' Pugna's birth, near th' Nether Reaches' vents, thar were a monkly order devoted t' th' Arts o' Oblivion, what draws its power from th' nether energies. Th' Grandmaster o' th' temple had hisself passed into Oblivion many a year ago, leavin' his academy wit'out a leader. From th' moment o' the'r master's heave t' Davy Jones' locker, th' regents o' th' temple began rites o' divination t' identify the'r master's reincarnation, an' wit' time, all signs pointed fer th' locals. Several villages were a-squattin' under th' temple, the'r alleys an' plazas full o' th' \"Yo ho ho\"in' o' tykes. Pugna, a wee thirteen months t' his name, were but one candidate among th' local brats, an' on th' appointed time he were presented at th' temple,  along wit' two other promisin' tots. Th' lamas offer'd a jumble o' worn relics t' th' children--booty o' the'r former grandmaster, it were. One lad reached fer a jewel-encrusted wand that'd belonged t' th' dead man...an' put 't up his nostril. A wee lass pulled ou' an amulet that'd also been th' dead man's, an' saw fit t' swallow 't, chain an' all! Pugna thought o' th' other tykes rather coolly, gave a merry, \"YO HO HO!\", an' blasted them wi' emerald flame, reducin' them t' ashes. The lad then snatched up th' wand an' amulet, claimin' his prizes. Th' regents promptly hoisted th' beamin' Pugna on the'r shoulders, wrapped th' lad up in the'r grandmaster's clothes, an' rushed th' lad t' th' keel 'afore his mood did any changin'. Not five year afterward, an' th' temple itself were ano'er pile o' ash, what made Pugna merry indeed."
"DOTA_Tooltip_ability_templar_assassin_refraction"	"Refraction"
"DOTA_Tooltip_ability_templar_assassin_refraction_instances"	"INSTANCES:"
"DOTA_Tooltip_ability_templar_assassin_refraction_bonus_damage"	"BONUS DAMAGE:"
"DOTA_Tooltip_ability_templar_assassin_meld"	"Meld"
"DOTA_Tooltip_ability_templar_assassin_meld_bonus_damage"	"BONUS DAMAGE:"
"DOTA_Tooltip_ability_templar_assassin_meld_bonus_armor"	"ARMOR REDUCTION:"
"DOTA_Tooltip_ability_templar_assassin_psi_blades"	"Psi Blades"
"DOTA_Tooltip_ability_templar_assassin_psi_blades_Description"	"Templar Assassin's powerful blades'll slice through a particular foe, splittin' an' damagin' any foes right behind 'em, all while gainin' a boost t' attackin' range."
"DOTA_Tooltip_ability_templar_assassin_psi_blades_bonus_attack_range"	"BONUS ATTACK RANGE:"
"DOTA_Tooltip_ability_templar_assassin_psionic_trap"	"Psionic Snare"
"DOTA_Tooltip_ability_templar_assassin_psionic_trap_max_traps"	"MAX TRAPS:"
"DOTA_Tooltip_ability_templar_assassin_trap"	"Ensnare"
"DOTA_Tooltip_ability_templar_assassin_trap_Description"	"Springs th' closest trap that be set, slowin' nearby enemies."
"DOTA_Tooltip_ability_templar_assassin_self_trap"	"Ensnare"
"DOTA_Tooltip_ability_templar_assassin_self_trap_Description"	"Springs a trap, stallin' nearby foes."
"DOTA_Tooltip_ability_viper_poison_attack"	"Poison Attack"
"DOTA_Tooltip_ability_viper_poison_attack_duration"	"DURATION:"
"DOTA_Tooltip_ability_viper_poison_attack_bonus_movement_speed"	"%MOVE SLOW:"
"DOTA_Tooltip_ability_viper_nethertoxin"	"Nethertoxin"
"DOTA_Tooltip_ability_viper_corrosive_skin"	"Corrosive Skin"
"DOTA_Tooltip_ability_viper_corrosive_skin_duration"	"DURATION:"
"DOTA_Tooltip_ability_viper_corrosive_skin_bonus_magic_resistance"	"%WITCHCRAFT RESISTANCE:"
"DOTA_Tooltip_ability_viper_viper_strike"	"Viper Strike"
"DOTA_Tooltip_ability_viper_viper_strike_Description"	"Viper stalls th' targeted enemy unit's move an' attack speed while also dealin' poison damage over time. Th' stallin' effect lowers over th' length o' th' poison.\n\nUpgradable by Aghanim's Scepter."
"DOTA_Tooltip_ability_viper_viper_strike_duration"	"DURATION:"
"DOTA_Tooltip_ability_viper_viper_strike_bonus_movement_speed"	"%MOVE SLOW:"
"npc_dota_hero_viper_bio"	"The vicious familiar o' a sadistic sorcerer who'd captured an' hoped t' tame th' beast, Viper were sort o' glad t've been sprung from th' sealed off caverns o' th' Nether Reaches where his people'd lived fer longer'd imagination'll allow, after earthquakes had seal'd off th' Netherdrakes in th' glowin' caverns. Viper spent a hefty sum o' time pretendin' t' submit t' th' wizard's rule, hopin' t' learn what he could o' th' dark magics th' sorcerer practiced. But soon, he reckoned that wee spells o' th' sorcerer's like be as deadly as th' toxins that he called his own. Sendin' out an acid that ate off at his cage, th' Netherdrake slipped free o' his confines, spit poison in th' old spellcaster's one good eye, an' soared ou' t' let th' world know its new master."
"DOTA_Tooltip_ability_luna_lucent_beam"	"Lucent Beam"
"DOTA_Tooltip_ability_luna_lucent_beam_stun_duration"	"DAZE DURATION:"
"DOTA_Tooltip_ability_luna_moon_glaive_bounces"	"BOUNCES:"
"DOTA_Tooltip_ability_luna_lunar_blessing"	"Lunar Blessin'"
"DOTA_Tooltip_ability_luna_lunar_blessing_bonus_damage"	"BONUS DAMAGE:"
"DOTA_Tooltip_ability_luna_eclipse"	"Eclipse"
"DOTA_Tooltip_ability_luna_eclipse_radius"	"RADIUS:"
"DOTA_Tooltip_ability_dragon_knight_breathe_fire"	"Breathe Fire"
"DOTA_Tooltip_ability_dragon_knight_dragon_tail"	"Dragon Tail"
"DOTA_Tooltip_ability_dragon_knight_dragon_tail_Description"	"Dragon Knight strikes an enemy unit in close combat wit' a grand shield, stunnin' th' fool while dealin' a wee bit o' damage. When in Elder Dragon Form, th' cast range is bolstered t' 400."
"DOTA_Tooltip_ability_dragon_knight_dragon_tail_stun_duration"	"STUN DURATION:"
"DOTA_Tooltip_ability_dragon_knight_dragon_blood"	"Dragon Blood"
"DOTA_Tooltip_ability_dragon_knight_dragon_blood_Description"	"Th' mighty blood o' th' Dragon helps yer life refill an' gives strength t' yer armor."
"DOTA_Tooltip_ability_dragon_knight_dragon_blood_bonus_health_regen"	"LIFE REFILL:"
"DOTA_Tooltip_ability_dragon_knight_dragon_blood_bonus_armor"	"ARMOR:"
"DOTA_Tooltip_ability_dragon_knight_elder_dragon_form"	"Elder Dragon Form"
"DOTA_Tooltip_ability_dragon_knight_elder_dragon_form_duration"	"DURATION:"
"npc_dota_hero_dragon_knight_bio"	"Dragon Knight be one o' th' mightiest pirates that ever sailed.  Enemies everywhere fear his blade, for where it roams be where throats are slashed.  He enjoys sailin' th' seven seas when he's not fightin' t' th' death, kickin' ass or cutting throats.  A long time ago, a lil' boy thought he could slay th' Knight after his mother be killed in a \"terrible accident\".  Dragon completely whooped the kid an' sent him home cryin' t' his father.  They always said that ye dun want t' awaken th' sleeping dragon, an' Dragon Knight lives by that motto t' th' blade."
"DOTA_Tooltip_ability_dark_seer_vacuum"	"Vacuum"
"DOTA_Tooltip_ability_dark_seer_vacuum_Description"	"Dark Seer creates a whirlpool o'er th' target region that'll tow in enemy units, disruptin' 'em an' dealin' damage."
"DOTA_Tooltip_ability_dark_seer_vacuum_radius"	"RADIUS:"
"DOTA_Tooltip_ability_dark_seer_vacuum_damage"	"DAMAGE:"
"DOTA_Tooltip_ability_dark_seer_ion_shell"	"Ion Shell"
"DOTA_Tooltip_ability_dark_seer_ion_shell_Description"	"Surrounds th' target unit with a brisk' shield that'll damage enemy units in th' area near it."
"DOTA_Tooltip_ability_dark_seer_ion_shell_radius"	"RADIUS:"
"DOTA_Tooltip_ability_dark_seer_ion_shell_duration"	"DURATION:"
"DOTA_Tooltip_ability_dark_seer_surge"	"Surge"
"DOTA_Tooltip_ability_dark_seer_surge_Description"	"Charges a target unit on yer side with great power, givin' it a brief burst o' max move speed."
"DOTA_Tooltip_ability_dark_seer_surge_duration"	"DURATION:"
"DOTA_Tooltip_ability_dark_seer_wall_of_replica"	"Wall o' Replica"
"DOTA_Tooltip_ability_clinkz_strafe"	"Strafe"
"DOTA_Tooltip_ability_clinkz_strafe_attack_speed_bonus_pct"	"BONUS ATTACK SPEED:"
"DOTA_Tooltip_ability_clinkz_strafe_duration"	"DURATION:"
"DOTA_Tooltip_ability_clinkz_searing_arrows"	"Searin' Arrows"
"DOTA_Tooltip_ability_clinkz_searing_arrows_damage_bonus"	"BONUS DAMAGE:"
"DOTA_Tooltip_ability_clinkz_wind_walk"	"Skeleton Walk"
"DOTA_Tooltip_ability_clinkz_wind_walk_Description"	"Clinkz moves unseen through units 'till th' time he attacks or uses a skill."
"DOTA_Tooltip_ability_clinkz_wind_walk_duration"	"DURATION:"
"DOTA_Tooltip_ability_clinkz_wind_walk_move_speed_bonus_pct"	"%BONUS MOVEMENT SPEED:"
"DOTA_Tooltip_ability_clinkz_death_pact"	"Death Pact"
"DOTA_Tooltip_ability_clinkz_death_pact_Description"	"Clinkz consumes th' target ally or foe creep, gainin' a proportion o' its life as max life and damage."
"DOTA_Tooltip_ability_clinkz_death_pact_duration"	"DURATION:"
"DOTA_Tooltip_ability_clinkz_death_pact_health_gain_pct"	"%LIFE GAIN:"
"DOTA_Tooltip_ability_clinkz_death_pact_damage_gain_pct"	"%DAMAGE GAIN:"
"DOTA_Tooltip_ability_enchantress_untouchable"	"Untouchable"
"DOTA_Tooltip_ability_enchantress_untouchable_slow_attack_speed"	"ATTACK SLOW:"
"DOTA_Tooltip_ability_enchantress_enchant"	"Bewitch"
"DOTA_Tooltip_ability_enchantress_natures_attendants"	"Nature's First Mates"
"DOTA_Tooltip_ability_enchantress_natures_attendants_wisp_count"	"WISPS:"
"DOTA_Tooltip_ability_enchantress_natures_attendants_heal"	"HEAL PER GRAIN:"
"DOTA_Tooltip_ability_enchantress_natures_attendants_radius"	"RADIUS:"
"DOTA_Tooltip_ability_enchantress_impetus"	"Impetus"
"DOTA_Tooltip_ability_enchantress_impetus_distance_damage_pct"	"%DISTANCE DAMAGE:"
"npc_dota_hero_enchantress_bio"	"Aiushtha appears t' all t' be an innocent sort o' creature from th' woods, an' while this be all very well an' true, 'tis hardly th' sum o' th' lass' story. She knows all too well th' sufferin' o' th' natural world. She's wandered far, an' made her way through forests kind an' foul, through all th' seasons, gatherin' up shipmates, sharin' news, bringin' a hearty laugh an' a healin' touch where e'er she goes. Fer in worlds that know naught but war, forests were leveled fer th' buildin' o' ships an' fer sieges; an' e'en in places o' peace, th' woods were easily stripped fer th' buildin' o' homes, an' as fuel fer countless hearths. Aiushtha hears th' pleas o' th' wee forest creatures, th' furtive folk who be needin' green shade an' a leafy roof o'er their head t' thrive. She lends her ears t' them who be havin' nay other listeners. She carries the'r stories from th' wee woods t' th' world's people, believin' that th' lass' own good cheer be a kind o' Enchantment all its own, that'll fulfill th' promises she's been a-makin' o' a verdant future."
"DOTA_Tooltip_ability_omniknight_purification"	"Purification"
"DOTA_Tooltip_ability_omniknight_purification_Description"	"Heals a unit on yer side right away, an' damages all o' yer foe's nearby units instantly."
"DOTA_Tooltip_ability_omniknight_purification_heal"	"HEAL/DAMAGE:"
"DOTA_Tooltip_ability_omniknight_repel"	"Repel"
"DOTA_Tooltip_ability_omniknight_repel_duration"	"DURATION:"
"DOTA_Tooltip_ability_omniknight_degen_aura"	"Degen Aura"
"DOTA_Tooltip_ability_omniknight_degen_aura_radius"	"RADIUS:"
"DOTA_Tooltip_ability_omniknight_guardian_angel"	"Guardian Angel"
"DOTA_Tooltip_ability_omniknight_guardian_angel_duration"	"DURATION:"
"DOTA_Tooltip_ability_omniknight_guardian_angel_radius"	"RADIUS:"
"npc_dota_hero_omniknight_bio"	"Now, Purist Thunderwrath, he be a legendary fighter, blathering do-gooder an' a well-travelled pirate, sworn t' th' crew he were raised in. Brought up as a swab t' his reputed pirate elders, he spent his days livin' in fealty t' Ol' Mister One-Eye, Omniscience. T'were a \"Holy Struggle\", or so they say - I'd just call them scared dogs meself - never doubtin' th' orders o' his masters. But his elders died, as th' elderly be want t' do, an' were buried in sorry graves in th' mud. Soon t' follow were his crewmates t' th' locker by those that were disinclined t' follow th' ways o' ol' One-Eye. Ambush, plague an' scurvy took their toll on his deckhands. This left our Thunderwrath in a queer quandry, no longer at peace with his former beliefs in ol' One-Eye. After a bout o' solitude with nary but grog fer company, he scarpered back t' his hole in Emauracus, an' challenged th' priests o' One Eye t' a battle o' wits. Nae crew had ever brought mutiny upon th' priests in livin' memory, an' all this was brought down t' them wantin' him gone. But Thunderwrath be stubborn, and in defiance he held his course true. Then usin' some witchcraft he began t' glow an' th' priests saw naught but ol' One-Eye comin' t' this world, if yer inclined t' believe such things. Th' wisest o' th' priests took him down deeper in th' caves t' th' \"holy o' holies\" place. After weeks of journeyin', Thunderwrath found no wayward thinkin's, nor ancient booty, but th' ol' one itself! It were not merely lying dormant in th' rock fer aeons; nae, t'were th' maker itself. Th' One-Eye had crafted th' vast jewel rich shield around it, as protection 'gainst th' nightmares that lay beyond th' sky. An' so, One-Eye reckoned he had created th' land an' th' seas. Aye, Thunderwrath had no reason t' object, given everything else he'd heard that day. Perhaps One-Eye were a lyin' scoundrel, fit only fer th' eighth level o' hell, who be buried deep into a gaol o' stone - perchance he didn't craft anything at all. Thunderwrath had no such doubts in his mind. Despite what ye believe, his restored faith bolsters his might in battle, an' nary a soul can argue 'gainst this."
"DOTA_Tooltip_ability_huskar_inner_vitality"	"Inner Vitality"
"DOTA_Tooltip_ability_huskar_inner_vitality_tooltip_attrib_bonus"	"%BONUS FROM ATTRIBUTE:"
"DOTA_Tooltip_ability_huskar_inner_vitality_tooltip_hurt_attrib_bonus"	"%BONUS WHEN HURT:"
"DOTA_Tooltip_ability_huskar_burning_spear"	"Burnin' Spear"
"DOTA_Tooltip_ability_huskar_burning_spear_health_cost"	"LIFE PRICE:"
"DOTA_Tooltip_ability_huskar_berserkers_blood"	"Berserker's Blood"
"DOTA_Tooltip_ability_huskar_life_break"	"Life Break"
"DOTA_Tooltip_ability_huskar_life_break_tooltip_health_damage"	"%DAMAGE DEALT:"
"DOTA_Tooltip_ability_huskar_life_break_tooltip_health_cost_percent"	"%DAMAGE TAKEN:"
"DOTA_Tooltip_ability_night_stalker_void"	"Void"
"DOTA_Tooltip_ability_night_stalker_void_Description"	"Forms a damagin' sinkhole that slows an enemy unit an' gives off damage. Void also be mini-stunnin' which interrupts channelin' abilities. Th' slowin' effect be more potent at night."
"DOTA_Tooltip_ability_night_stalker_void_duration_day"	"DAY DURATION:"
"DOTA_Tooltip_ability_night_stalker_void_duration_night"	"NIGHT DURATION:"
"DOTA_Tooltip_ability_night_stalker_void_movespeed_slow"	"%MOVE SLOW:"
"DOTA_Tooltip_ability_night_stalker_crippling_fear"	"Cripplin' Fear"
